,N_est,lower,upper,decade,region_name,model_type,count_cps
1018,110.72463798893637,100.69867926911454,121.09562139612966,1590,Nordic countries,base_model,10
1019,369.329541018376,336.2425855523936,403.5695715193365,1600,Nordic countries,base_model,33
1020,223.8426473637414,203.92734678658212,244.27748941927518,1610,Nordic countries,base_model,20
1021,472.1314008257468,430.5764269059196,514.6978920856807,1620,Nordic countries,base_model,42
1022,202.62593779688999,184.91675035847692,220.651200188094,1630,Nordic countries,base_model,18
1023,632.5155121055138,577.9522237879008,688.6793832380406,1640,Nordic countries,base_model,56
1024,339.67175040887025,310.37764174565666,369.58271778941736,1650,Nordic countries,base_model,30
1025,595.860141484032,544.2831670616704,648.4968393349601,1660,Nordic countries,base_model,53
1026,537.9221810064014,491.7007088484307,585.0216413063723,1670,Nordic countries,base_model,48
1027,865.4187068517317,792.3972495151005,940.503848027405,1680,Nordic countries,base_model,77
1028,547.7400807157418,501.50973143347994,594.8499513512065,1690,Nordic countries,base_model,49
1029,833.6930057189677,762.9668965822061,905.5590806951849,1700,Nordic countries,base_model,75
1030,543.2439662767956,497.7976371186555,590.0513784254055,1710,Nordic countries,base_model,49
1031,891.7840500788554,816.8194644523379,969.0425162188483,1720,Nordic countries,base_model,81
1032,712.6910416406039,652.7458054078753,774.3923166133299,1730,Nordic countries,base_model,65
1033,1431.9602998311013,1312.0973626301748,1555.8949180702411,1740,Nordic countries,base_model,131
1034,1332.8812627869397,1220.7310838940728,1448.0812760664217,1750,Nordic countries,base_model,123
1035,2103.9420555462575,1927.2231369893548,2285.9721116511337,1760,Nordic countries,base_model,195
1036,1568.7643492714903,1438.145145841325,1704.0988770164556,1770,Nordic countries,base_model,146
1037,2209.675639954518,2026.4013522248129,2398.9625615089817,1780,Nordic countries,base_model,207
1038,2165.5325671823084,1987.0559321498497,2350.1785611169234,1790,Nordic countries,base_model,204
1039,2293.1972926989674,2106.068068233671,2487.8204515646803,1800,Nordic countries,base_model,217
1040,2245.687680927105,2063.860224048981,2434.052815431933,1810,Nordic countries,base_model,214
1041,2984.1323476087937,2746.3626388469174,3232.4158412329994,1820,Nordic countries,base_model,285
1042,2952.660628944763,2719.198856792634,3197.93464564018,1830,Nordic countries,base_model,283
1043,4363.763803231731,4012.0775487196106,4729.0173530348575,1840,Nordic countries,base_model,421
1044,4600.5391991646175,4226.560452306199,4992.714191346811,1850,Nordic countries,base_model,445
1045,6215.686187014796,5698.523371181066,6760.296808636334,1860,Nordic countries,base_model,603
1046,4.535638394607896,3.6507943541597982,5.518192641031309,640,Low countries,base_model,1
1047,3.502838720863002,3.0246522953022414,3.9956583741066587,960,Low countries,base_model,1
1048,3.4041234707168724,2.943908714854504,3.8896301280724384,980,Low countries,base_model,1
1049,3.3308270349269256,2.8841559142674296,3.7956937394387005,1000,Low countries,base_model,1
1050,3.2620327727836003,2.842335871198709,3.7007792423436245,1040,Low countries,base_model,1
1051,3.261815228156447,2.853528120631647,3.686958859449859,1060,Low countries,base_model,1
1052,3.3775524383860875,3.007339149648228,3.7462968733455435,1120,Low countries,base_model,1
1053,3.451686387755197,3.091415803823338,3.8100820428301327,1140,Low countries,base_model,1
1054,3.542483603314968,3.19227968384864,3.8957660550182447,1160,Low countries,base_model,1
1055,3.6493512890973614,3.3066966350965594,4.009314467171102,1180,Low countries,base_model,1
1056,3.9818617744183413,3.6211096710519404,4.353099415946137,1230,Low countries,base_model,1
1057,22.351092603098873,20.121815130287928,24.661869454091185,1240,Low countries,base_model,6
1058,8.276273632302113,7.519311622776722,9.059831491213211,1250,Low countries,base_model,2
1059,12.17704211399565,10.947635200809309,13.453476765030256,1280,Low countries,base_model,3
1060,4.481222124101366,4.058108769798362,4.9220978354689695,1290,Low countries,base_model,1
1061,9.14318755405868,8.269570396055109,10.040545290554228,1300,Low countries,base_model,2
1062,4.663113895647073,4.215905667506111,5.12657037374017,1310,Low countries,base_model,1
1063,9.511186485285398,8.595857891633587,10.462306850358132,1320,Low countries,base_model,2
1064,23.714072750023405,21.362864151067214,26.17242149348097,1340,Low countries,base_model,5
1065,10.453590996477532,9.502684167367445,11.439547583425114,1370,Low countries,base_model,2
1066,47.89409061426736,43.621239527138705,52.30852355188977,1380,Low countries,base_model,9
1067,10.832116077704615,9.88484079580063,11.815075859347928,1390,Low countries,base_model,2
1068,22.04022872648831,20.152062339215814,23.99753894052528,1400,Low countries,base_model,4
1069,5.603336195404567,5.139740254591701,6.086673543623086,1410,Low countries,base_model,1
1070,22.782626421174406,20.965643778631627,24.694510468654137,1420,Low countries,base_model,4
1071,17.36030434818771,16.013583234587056,18.764421657907825,1430,Low countries,base_model,3
1072,116.52817102108934,107.67921735592834,125.71580080728913,1440,Low countries,base_model,20
1073,17.89291185732433,16.588573169291642,19.2429796944342,1450,Low countries,base_model,3
1074,94.80270181257916,87.88209371347975,101.90605595609057,1460,Low countries,base_model,16
1075,34.80224086897878,32.21698100897707,37.44976914648018,1470,Low countries,base_model,6
1076,167.79449740348517,156.36388158704702,179.62864977623863,1480,Low countries,base_model,27
1077,44.04795727963927,41.06198938996971,47.10325201094172,1490,Low countries,base_model,7
1078,162.54838115652768,151.59448286468017,173.7150403567689,1500,Low countries,base_model,26
1079,77.25984374138193,72.22413935608964,82.35280740077025,1510,Low countries,base_model,12
1080,218.18543625768046,203.92337388525092,232.40127446989607,1520,Low countries,base_model,34
1081,180.91261360179087,169.0734438777798,192.53036444832148,1530,Low countries,base_model,28
1082,611.8949181601707,572.5095494475947,650.9842080047957,1540,Low countries,base_model,94
1083,208.75419750135282,195.3888008111043,222.05147265796458,1550,Low countries,base_model,32
1084,420.85177587478245,394.47513018559204,447.2133624117496,1560,Low countries,base_model,63
1085,261.0369782736584,244.70483232892943,277.34082401020385,1570,Low countries,base_model,39
1086,807.6015382748337,756.6969133464358,858.0956046605066,1580,Low countries,base_model,121
1087,349.5158704709334,327.91820793463296,370.86015570029036,1590,Low countries,base_model,52
1088,782.6852097386716,734.3206335482056,830.8024922339031,1600,Low countries,base_model,117
1089,762.1696718508048,716.0960059148404,808.1592826101514,1610,Low countries,base_model,113
1090,1391.0936728695142,1309.4256014319446,1472.7695545482168,1620,Low countries,base_model,205
1091,1038.5083792344271,978.0461500017783,1099.5449032056165,1630,Low countries,base_model,154
1092,1474.665172898566,1390.8694096579231,1558.9870202470122,1640,Low countries,base_model,216
1093,1366.9432668120705,1289.1814360083758,1445.0696485308238,1650,Low countries,base_model,202
1094,2001.8791424548729,1889.066214568878,2114.3143852498197,1660,Low countries,base_model,297
1095,1274.656635393968,1204.5321500259101,1345.789744403622,1670,Low countries,base_model,188
1096,1499.3576799754474,1416.7001297396703,1582.7959848417045,1680,Low countries,base_model,224
1097,947.2229218673568,894.8508978352587,1000.1272204434723,1690,Low countries,base_model,142
1098,1026.1334262242417,968.7936838853504,1083.2458230632312,1700,Low countries,base_model,154
1099,744.6930767541801,702.9050380656271,786.8196261755402,1710,Low countries,base_model,112
1100,972.7824766959963,917.2919662687715,1028.7361941957672,1720,Low countries,base_model,148
1101,883.9297957365599,833.431595789395,934.8258990816648,1730,Low countries,base_model,135
1102,865.4425063192298,815.6642499677976,915.3236133176645,1740,Low countries,base_model,132
1103,620.4120810564895,584.6143834208542,656.3130397266991,1750,Low countries,base_model,95
1104,1018.3985038274864,958.9877634466922,1077.6695669634762,1760,Low countries,base_model,157
1105,909.8687900456528,856.7133259142315,963.006281050207,1770,Low countries,base_model,141
1106,1388.4093709530753,1307.0960118538108,1468.593366818577,1780,Low countries,base_model,217
1107,1190.0943829791845,1120.606847582965,1258.1215721846495,1790,Low countries,base_model,187
1108,1496.6931924005173,1410.9953338313862,1581.0793196910054,1800,Low countries,base_model,236
1109,1153.2654735494775,1088.1724563082737,1216.9241329725603,1810,Low countries,base_model,183
1110,1624.2354101589824,1535.9208418718167,1711.650558129307,1820,Low countries,base_model,256
1111,1794.4150434190174,1696.7652932127523,1891.7715897807152,1830,Low countries,base_model,286
1112,3476.4907403675693,3287.4986300657242,3666.468514165267,1840,Low countries,base_model,552
1113,3565.9621782286426,3363.3536038166694,3770.7773446912124,1850,Low countries,base_model,569
1114,4286.824573203701,4028.6302685512082,4548.649490402283,1860,Low countries,base_model,686
1115,2.656785915718199,1.6301688104075285,3.965807134127512,-680,Chinese world,base_model,1
1116,3.192469740289276,2.5645919367506016,3.8687414528964217,-490,Chinese world,base_model,1
1117,3.2340523442481044,2.6032539103455714,3.9168261471136434,-470,Chinese world,base_model,1
1118,6.508397841762668,5.252395532776349,7.86872464212587,-460,Chinese world,base_model,2
1119,3.344878435941538,2.7147174055810344,4.034914328662428,-410,Chinese world,base_model,1
1120,6.722312460035753,5.471577120565973,8.096651377260311,-400,Chinese world,base_model,2
1121,3.423501591406616,2.817419418149257,4.086446879624153,-360,Chinese world,base_model,1
1122,6.878175619572656,5.673306259023944,8.203002234067498,-350,Chinese world,base_model,2
1123,3.561619656554567,2.8892608359166405,4.281470796904891,-280,Chinese world,base_model,1
1124,3.5819182629347384,2.8945212362595747,4.337380703631428,-270,Chinese world,base_model,1
1125,3.6029944084126138,2.9023217801405448,4.376231507142373,-260,Chinese world,base_model,1
1126,3.647387112673912,2.9054198158815607,4.47712438492619,-240,Chinese world,base_model,1
1127,7.341247775995689,5.812800521464109,9.039093304648004,-230,Chinese world,base_model,2
1128,3.6944859210148713,2.908460571973529,4.569499516891777,-220,Chinese world,base_model,1
1129,3.769262075261832,2.9322743635225272,4.713404753099267,-190,Chinese world,base_model,1
1130,7.793003045373227,6.0909147823480465,9.704800294706605,-140,Chinese world,base_model,2
1131,3.9207932687559164,3.0695751494778807,4.881041682904647,-130,Chinese world,base_model,1
1132,3.9669125607475775,3.1167735909287657,4.917481106392517,-110,Chinese world,base_model,1
1133,4.07235397339187,3.241829359470785,4.98703970708588,-50,Chinese world,base_model,1
1134,4.082871443647507,3.2570193199914854,5.007929981858288,-40,Chinese world,base_model,1
1135,4.095557969772959,3.2635460198636235,5.045761811707693,-20,Chinese world,base_model,1
1136,11.291440676458697,8.810390893102104,14.154314165614313,-10,Chinese world,base_model,3
1137,4.095163934700833,3.2574856310145752,5.06292640114362,0,Chinese world,base_model,1
1138,6.982785186914562,5.2813862384468635,8.974283194819774,60,Chinese world,base_model,2
1139,3.9562532183359034,3.1039999575560775,4.943796115600433,70,Chinese world,base_model,1
1140,3.816514838316113,2.991170659616638,4.753913367178866,100,Chinese world,base_model,1
1141,3.75848327976044,2.949865738723205,4.682339507285596,110,Chinese world,base_model,1
1142,17.796938271947635,14.099240657762463,22.000440165035904,140,Chinese world,base_model,5
1143,6.83038295078985,5.467603683218356,8.37117132636511,160,Chinese world,base_model,2
1144,3.3422030973141474,2.6975688459953084,4.076392229153804,170,Chinese world,base_model,1
1145,3.2696054473197136,2.6497117360671085,3.9748488542491556,180,Chinese world,base_model,1
1146,3.198048086816427,2.6018304787923627,3.8698672107144296,190,Chinese world,base_model,1
1147,17.768653049797212,14.343840735425584,21.630167398807863,200,Chinese world,base_model,6
1148,8.180886429130858,6.541291486184464,10.036549829595552,210,Chinese world,base_model,3
1149,8.985147001634997,7.413698845186543,10.756849892339266,220,Chinese world,base_model,3
1150,5.865496545830877,4.857055375422647,7.000094570170067,230,Chinese world,base_model,2
1151,5.747431197348623,4.774285101834792,6.821377908214739,240,Chinese world,base_model,2
1152,2.818223050524014,2.3482475367897853,3.34185180491881,250,Chinese world,base_model,1
1153,11.065997149022994,9.262580485853261,13.087579063238884,260,Chinese world,base_model,4
1154,8.156210064315026,6.83958174563532,9.624018204164067,270,Chinese world,base_model,3
1155,8.025295999622866,6.736550506304521,9.464547863404846,280,Chinese world,base_model,3
1156,5.271454143078961,4.431284771298651,6.217504736955169,290,Chinese world,base_model,2
1157,5.201499254155791,4.369853577331958,6.143968869027728,300,Chinese world,base_model,2
1158,2.5702874013721186,2.1612235985422505,3.0334876811496687,310,Chinese world,base_model,1
1159,2.5444623365745898,2.1360515277033767,3.0032424010584853,320,Chinese world,base_model,1
1160,2.523404908037272,2.1168457851217664,2.981262488290729,330,Chinese world,base_model,1
1161,2.507262021007375,2.097612249184566,2.9634180020375966,340,Chinese world,base_model,1
1162,4.992410586713935,4.166870319185344,5.903482021008529,350,Chinese world,base_model,2
1163,7.47131975303761,6.228685420826803,8.842925627621211,360,Chinese world,base_model,3
1164,2.490214347355797,2.069722126223974,2.952171571395914,370,Chinese world,base_model,1
1165,12.479155561065738,10.367299282423756,14.800873599012526,380,Chinese world,base_model,5
1166,7.522977432659183,6.232015827260478,8.925835853973513,390,Chinese world,base_model,3
1167,2.5261480876286093,2.0899204005470073,2.9980985916113965,400,Chinese world,base_model,1
1168,7.655130360824097,6.326666832494199,9.088843354454294,410,Chinese world,base_model,3
1169,2.783775728041586,2.3093867090363944,3.309198626594117,460,Chinese world,base_model,1
1170,2.8508536220740615,2.3666926340582712,3.3921524018902667,470,Chinese world,base_model,1
1171,11.699383424915213,9.707925120802933,13.929529808379778,480,Chinese world,base_model,4
1172,9.280705912146077,7.710887141353153,11.015716606140236,500,Chinese world,base_model,3
1173,6.579190660290351,5.472066455072206,7.824847183718369,520,Chinese world,base_model,2
1174,3.397515587210054,2.820802922252638,4.046473383609811,530,Chinese world,base_model,1
1175,10.535139845663346,8.727615784101141,12.5388458762749,540,Chinese world,base_model,3
1176,3.7573562765708886,3.093767490023465,4.497312353006093,560,Chinese world,base_model,1
1177,3.8877013210036284,3.188545847829827,4.661537413860183,570,Chinese world,base_model,1
1178,16.088368714132432,13.136372501470353,19.331363561395545,580,Chinese world,base_model,4
1179,4.299135026997504,3.490984564402161,5.189419940139376,600,Chinese world,base_model,1
1180,4.439408948421196,3.5818133636736866,5.384937895334041,610,Chinese world,base_model,1
1181,4.5789608863943005,3.6757952412541965,5.573992222501542,620,Chinese world,base_model,1
1182,9.69827660217702,7.714109957724754,11.879756358689304,640,Chinese world,base_model,2
1183,10.405099702846162,8.159036222134281,12.817903269709378,670,Chinese world,base_model,2
1184,5.297823303229456,4.138437441834459,6.536598570610994,680,Chinese world,base_model,1
1185,5.4409924962649425,4.240927641054161,6.733774464745961,700,Chinese world,base_model,1
1186,26.550551896391422,20.48317153864876,33.10789145777688,720,Chinese world,base_model,5
1187,11.03448211280976,8.62079116876987,13.673283022487505,730,Chinese world,base_model,2
1188,22.02961455715525,17.240734451079973,27.24553361308164,740,Chinese world,base_model,4
1189,5.481832941969657,4.29900145255653,6.7680773979326885,750,Chinese world,base_model,1
1190,16.325728076908465,12.857018200164053,20.097408832099386,760,Chinese world,base_model,3
1191,10.778232910358518,8.519406828775027,13.215778929263259,770,Chinese world,base_model,2
1192,25.625004163131255,20.222253508718428,31.4324293599459,780,Chinese world,base_model,5
1193,15.753406072547842,12.637499522245884,19.15485911471244,790,Chinese world,base_model,3
1194,10.338173060499958,8.343478361468945,12.513149153330922,800,Chinese world,base_model,2
1195,5.08038649299127,4.125252058677682,6.118434391011541,810,Chinese world,base_model,1
1196,9.973019815848618,8.146872327754046,11.950996654464163,820,Chinese world,base_model,2
1197,23.94366794332348,19.739504766128682,28.41792178315972,840,Chinese world,base_model,5
1198,4.6873547936842295,3.8850799216188214,5.546246437643419,850,Chinese world,base_model,1
1199,8.772460220504625,7.376530039378966,10.267432984180003,880,Chinese world,base_model,2
1200,12.590219955208239,10.652631739269596,14.673129004063986,900,Chinese world,base_model,3
1201,12.322481716546145,10.446373049859188,14.355276169645073,910,Chinese world,base_model,3
1202,16.09063586709646,13.661183926352605,18.715932238192508,920,Chinese world,base_model,4
1203,7.885412188714488,6.708646999931312,9.154762233207483,930,Chinese world,base_model,2
1204,3.8680480525401344,3.293250109190255,4.49301127277307,940,Chinese world,base_model,1
1205,15.1962006913744,12.957710512376655,17.638905632918867,950,Chinese world,base_model,4
1206,7.472082834565501,6.381249097257295,8.660347643995237,960,Chinese world,base_model,2
1207,7.358651425051486,6.288419678975555,8.520285511959091,970,Chinese world,base_model,2
1208,18.145967765214998,15.514887217237515,21.029482886960825,980,Chinese world,base_model,5
1209,7.171867865793063,6.132383328026323,8.306671126978298,990,Chinese world,base_model,2
1210,7.09969345691048,6.071136782782625,8.226162513307868,1000,Chinese world,base_model,2
1211,6.998785564326863,6.003307334211701,8.096410335157584,1020,Chinese world,base_model,2
1212,13.901545514543784,11.94345540595441,16.040614179323356,1040,Chinese world,base_model,4
1213,6.944884865729493,5.984050407431457,7.991577653565635,1050,Chinese world,base_model,2
1214,21.326255403211967,18.014099645694486,24.94025408336929,1060,Chinese world,base_model,7
1215,3.483378034678163,3.015730822251126,3.98698474799058,1070,Chinese world,base_model,1
1216,10.490557037294685,9.095226806606803,11.97630241201139,1080,Chinese world,base_model,3
1217,9.54633170351324,8.165857366423001,11.009304889779212,1090,Chinese world,base_model,3
1218,3.539017457590136,3.0804902867834394,4.019916573799668,1100,Chinese world,base_model,1
1219,14.40263951608112,12.608127929197169,16.290326838974078,1120,Chinese world,base_model,4
1220,3.638536795770787,3.194374865302405,4.112331454135456,1130,Chinese world,base_model,1
1221,7.362008901290652,6.480065614212677,8.311166557444583,1140,Chinese world,base_model,2
1222,7.455967871803082,6.586504103028047,8.387440471511674,1150,Chinese world,base_model,2
1223,7.670325001710434,6.791995836820879,8.60350425020527,1170,Chinese world,base_model,2
1224,19.475967491360336,17.261210430610422,21.826994871569475,1180,Chinese world,base_model,5
1225,11.082961299079503,9.711365395040888,12.527827821073322,1200,Chinese world,base_model,3
1226,8.199698683544934,7.2778300702056455,9.17457059831751,1210,Chinese world,base_model,2
1227,20.277249327073644,17.86390165224421,22.825940584227897,1230,Chinese world,base_model,5
1228,25.030990616877176,22.082004947882176,28.139760658567337,1240,Chinese world,base_model,6
1229,38.625978315134475,33.98812337767644,43.582938650104154,1260,Chinese world,base_model,9
1230,41.453264285172416,36.729870776741336,46.57524063195016,1270,Chinese world,base_model,9
1231,81.60378499814257,71.91404218995987,92.10095974474805,1280,Chinese world,base_model,18
1232,23.982611144125237,21.230617967166882,26.979070998187815,1290,Chinese world,base_model,5
1233,39.15572796380843,34.645508593478496,44.107982525022095,1300,Chinese world,base_model,8
1234,59.923991994570386,52.977181311013666,67.56283636958413,1310,Chinese world,base_model,12
1235,65.2209306594885,57.52941538137909,73.6012195111416,1320,Chinese world,base_model,13
1236,41.56045322957344,36.72916928615792,46.81313181141487,1330,Chinese world,base_model,8
1237,56.26601430839546,49.498789801125355,63.63087770016121,1340,Chinese world,base_model,11
1238,48.59368274296246,42.96692939368774,54.65636231363789,1350,Chinese world,base_model,9
1239,48.518266097552825,42.80064287500954,54.7443571783241,1360,Chinese world,base_model,9
1240,64.25885609014574,56.50830156565088,72.61398974886852,1370,Chinese world,base_model,12
1241,96.03111326445759,84.95970627092915,107.93178544287048,1380,Chinese world,base_model,17
1242,68.72277198744668,60.81450636670735,77.13571447939744,1390,Chinese world,base_model,12
1243,110.33229368044302,97.65461483853677,123.67188959614157,1400,Chinese world,base_model,19
1244,36.08070664992749,32.06266606544849,40.35666318662969,1410,Chinese world,base_model,6
1245,12.227294592381996,10.878946574438029,13.66427575850213,1420,Chinese world,base_model,2
1246,49.700340470670035,44.29324242557011,55.48863817536427,1430,Chinese world,base_model,8
1247,56.78866737723945,50.66319700343232,63.31168785285057,1440,Chinese world,base_model,9
1248,12.810555153594938,11.43025026523283,14.271133188196059,1450,Chinese world,base_model,2
1249,63.98509096855432,56.988210210926816,71.30488293582461,1460,Chinese world,base_model,10
1250,39.53534430621085,35.29645312551745,43.972521596560995,1470,Chinese world,base_model,6
1251,64.77088724531684,57.71479546902204,72.2254809256129,1480,Chinese world,base_model,10
1252,20.285277458380843,18.122987269684053,22.54706586375047,1490,Chinese world,base_model,3
1253,68.42882424055936,61.13255320005653,76.01839492524293,1500,Chinese world,base_model,10
1254,34.60049136956311,30.92443677302689,38.46406105798131,1510,Chinese world,base_model,5
1255,117.88169671113344,105.3178925185563,131.18393238446833,1520,Chinese world,base_model,17
1256,119.04280693849546,106.3778024965692,132.5518084117412,1530,Chinese world,base_model,17
1257,105.86945575715662,94.55809512910245,117.9950699258919,1540,Chinese world,base_model,15
1258,121.1031763287519,108.25159753914353,135.0223443429888,1550,Chinese world,base_model,17
1259,57.877659283926064,51.72590740276445,64.38717176061826,1560,Chinese world,base_model,8
1260,56.246236097641315,50.057838863820045,62.76680387373925,1570,Chinese world,base_model,8
1261,72.20414617525884,64.4410031330079,80.41404310563063,1580,Chinese world,base_model,10
1262,44.11972445398966,39.44375090665581,49.04302986591628,1590,Chinese world,base_model,6
1263,115.06548441312474,102.63590318052904,128.1501282823911,1600,Chinese world,base_model,16
1264,95.16956010619431,85.09048580502719,105.76356870579124,1610,Chinese world,base_model,13
1265,237.5060626258687,212.10403588404048,264.32114670529177,1620,Chinese world,base_model,33
1266,182.35918236062793,163.27099337145214,202.51672738946698,1630,Chinese world,base_model,25
1267,242.64166697471848,217.4855683963288,269.2346986452731,1640,Chinese world,base_model,33
1268,294.67826107722624,263.53030179505527,327.5138988224875,1650,Chinese world,base_model,41
1269,602.3939846648656,540.3006150807457,667.6477484897272,1660,Chinese world,base_model,82
1270,241.4953253543027,216.6400450713533,267.37871563967207,1670,Chinese world,base_model,33
1271,363.90288419533067,326.3388342464823,403.14282121674586,1680,Chinese world,base_model,50
1272,154.00892469026812,138.12952685696283,170.3767262211753,1690,Chinese world,base_model,21
1273,324.77982014510604,291.06054901439495,359.5142616639957,1700,Chinese world,base_model,45
1274,143.51800672512513,128.60227476893974,158.99366312369932,1710,Chinese world,base_model,20
1275,91.16236953116284,81.46577436414461,101.23081623902397,1720,Chinese world,base_model,13
1276,184.42725068531925,165.0520151280805,204.5675275466023,1730,Chinese world,base_model,26
1277,128.11005371473306,114.83173028237468,142.05733511887507,1740,Chinese world,base_model,18
1278,92.76551577004864,83.21766380668186,102.73619855719653,1750,Chinese world,base_model,13
1279,216.04564701455942,193.325690861858,239.55152404525458,1760,Chinese world,base_model,31
1280,284.48094889533644,254.5636834598046,315.4818643851091,1770,Chinese world,base_model,41
1281,290.96667233251407,260.60235706039526,322.6261813894944,1780,Chinese world,base_model,42
1282,244.51617662339802,219.4723542911415,270.6476772622085,1790,Chinese world,base_model,35
1283,460.67751834354306,412.96128629500237,510.6509270418275,1800,Chinese world,base_model,67
1284,210.40048934834098,188.4436301537548,233.29976510494933,1810,Chinese world,base_model,31
1285,227.16596171536193,203.92576385093162,251.18082526410552,1820,Chinese world,base_model,33
1286,355.4019084014357,318.895180713904,393.4655665838098,1830,Chinese world,base_model,52
1287,295.38011584962356,264.4230824360389,327.4634477994634,1840,Chinese world,base_model,44
1288,236.10985917184286,211.11881086898723,261.56285213184145,1850,Chinese world,base_model,35
1289,366.30260445747115,327.3853505233732,406.2454063266538,1860,Chinese world,base_model,54
1290,9.130963360418075,7.329113184772015,11.003826674003681,860,East Slavic,base_model,1
1291,7.174094120932407,6.12452462669873,8.291074833095982,1140,East Slavic,base_model,1
1292,7.63820673311046,6.5830234379116055,8.786977933460067,1180,East Slavic,base_model,1
1293,8.24503588139683,7.098538421984434,9.472173468804096,1220,East Slavic,base_model,1
1294,9.794151590109163,8.38967157971518,11.28638809952315,1300,East Slavic,base_model,1
1295,31.977997529713836,27.40890853501124,36.87789921638133,1340,East Slavic,base_model,3
1296,34.93859581061196,30.063282986547474,40.17456161072541,1400,East Slavic,base_model,3
1297,12.196444283042041,10.56646883878682,13.964220144020711,1410,East Slavic,base_model,1
1298,25.662346582907098,22.33766601468737,29.277316935388733,1440,East Slavic,base_model,2
1299,13.234850239463862,11.554264034026131,15.055302842034472,1460,East Slavic,base_model,1
1300,13.42886540111533,11.742721149359918,15.261478285442871,1470,East Slavic,base_model,1
1301,53.46690611834746,46.65454370207308,60.86553269291065,1480,East Slavic,base_model,4
1302,13.97104216218433,12.242216683460349,15.826570342170758,1500,East Slavic,base_model,1
1303,28.27196139188534,24.78120039411865,31.990069836499767,1510,East Slavic,base_model,2
1304,71.45870336542255,62.66520799241387,80.86751438661473,1520,East Slavic,base_model,5
1305,71.18769113860772,62.29356620511382,80.70237722083748,1530,East Slavic,base_model,5
1306,116.58070484505923,102.19295373873727,131.8128498787916,1540,East Slavic,base_model,8
1307,159.65720627144015,139.76336961639248,180.75526042746557,1550,East Slavic,base_model,11
1308,176.6880017716429,154.64931323523447,199.79512332598725,1560,East Slavic,base_model,12
1309,89.43305159337534,78.40179449394736,101.11493426997247,1570,East Slavic,base_model,6
1310,253.82847413123218,222.46258549945566,287.09396798902065,1580,East Slavic,base_model,17
1311,133.5386324261569,116.89454971599694,151.1779185809511,1590,East Slavic,base_model,9
1312,104.80272245441093,91.88810615600485,118.58630800297173,1600,East Slavic,base_model,7
1313,105.07818115118661,92.13566139631556,118.74302212955793,1610,East Slavic,base_model,7
1314,166.96376062362245,146.6345311636436,188.27015697039312,1620,East Slavic,base_model,11
1315,106.32355659275075,93.4759207268166,119.79262023375155,1630,East Slavic,base_model,7
1316,450.59949593401524,395.46811427024704,508.18141668044177,1640,East Slavic,base_model,30
1317,164.89445716743302,144.93536768341392,185.89609517186372,1650,East Slavic,base_model,11
1318,227.20213696481727,200.16420029974992,255.73319665567715,1660,East Slavic,base_model,15
1319,89.66855847446236,78.86788032774164,101.03687459359122,1670,East Slavic,base_model,6
1320,434.94578460952897,383.2507165365051,489.49611450628583,1680,East Slavic,base_model,29
1321,210.20766343190118,185.47446420605002,236.2070693851898,1690,East Slavic,base_model,14
1322,488.53617104606866,430.31405689543703,549.5751568669267,1700,East Slavic,base_model,33
1323,252.13866868588562,222.41719536003765,283.2962356240205,1710,East Slavic,base_model,17
1324,458.43267588874465,404.29800599757675,515.2813649890161,1720,East Slavic,base_model,31
1325,511.1201538525142,450.2377461029518,574.6600966010667,1730,East Slavic,base_model,35
1326,1036.5051330755593,913.3303274509442,1164.9389164449474,1740,East Slavic,base_model,71
1327,609.7679574265098,537.572110783124,685.2884227698639,1750,East Slavic,base_model,42
1328,940.0896700457487,830.2492132209311,1056.4839849440857,1760,East Slavic,base_model,65
1329,1247.2405788968579,1102.531120855002,1401.7127568003534,1770,East Slavic,base_model,87
1330,2310.3015929879843,2042.7923786959677,2595.823002141855,1780,East Slavic,base_model,162
1331,1669.6737789160595,1476.339592953059,1875.2435940046432,1790,East Slavic,base_model,118
1332,2502.9114172510076,2216.1652980999097,2808.3544463033268,1800,East Slavic,base_model,177
1333,1950.3957641502518,1728.3084566864386,2188.784261982903,1810,East Slavic,base_model,139
1334,3592.452585304299,3183.3217008100582,4025.624228665579,1820,East Slavic,base_model,257
1335,3124.4131147119774,2772.006475848218,3503.39805352175,1830,East Slavic,base_model,225
1336,4854.952559157195,4307.105144560038,5442.269195768408,1840,East Slavic,base_model,351
1337,4995.654165007809,4425.228958511882,5603.657062729484,1850,East Slavic,base_model,362
1338,7105.3398250685705,6281.354302999196,7992.144949888576,1860,East Slavic,base_model,516
1339,4.6377120647597385,3.5289672916583386,5.851039466580605,10,Japan,base_model,1
1340,2.9939833993114275,2.4094994840857895,3.658979173445495,280,Japan,base_model,1
1341,4.555336084746475,3.6103351302301796,5.601955412663261,580,Japan,base_model,1
1342,10.713994081118472,8.333801504439254,13.434189733638947,630,Japan,base_model,2
1343,5.793207663708846,4.456577935474131,7.321748268746388,660,Japan,base_model,1
1344,84.38151764578778,64.45651674526742,107.09599240665794,680,Japan,base_model,14
1345,12.238925463443989,9.325369245131217,15.551081962849022,690,Japan,base_model,2
1346,37.15019282041744,28.33838325785315,47.17146291430792,700,Japan,base_model,6
1347,6.242010123634783,4.757616037055038,7.916908056565028,710,Japan,base_model,1
1348,12.541147265744451,9.578152262498227,15.893462822277476,720,Japan,base_model,2
1349,6.27833822914748,4.8112606281537715,7.94720465137777,730,Japan,base_model,1
