,region_name,decade,cultural_score,log_cultural_score
283,Balkans,1050,1,0.6931471805599453
284,Balkans,1170,1,0.6931471805599453
285,Balkans,1270,1,0.6931471805599453
286,Balkans,1300,2,1.0986122886681098
287,Balkans,1330,2,1.0986122886681098
288,Balkans,1400,2,1.0986122886681098
289,Balkans,1420,4,1.6094379124341003
290,Balkans,1430,1,0.6931471805599453
291,Balkans,1440,4,1.6094379124341003
292,Balkans,1450,3,1.3862943611198906
293,Balkans,1470,1,0.6931471805599453
294,Balkans,1480,3,1.3862943611198906
295,Balkans,1500,2,1.0986122886681098
296,Balkans,1510,3,1.3862943611198906
297,Balkans,1520,1,0.6931471805599453
298,Balkans,1530,3,1.3862943611198906
299,Balkans,1540,4,1.6094379124341003
300,Balkans,1550,3,1.3862943611198906
301,Balkans,1560,2,1.0986122886681098
302,Balkans,1570,1,0.6931471805599453
303,Balkans,1580,1,0.6931471805599453
304,Balkans,1590,3,1.3862943611198906
305,Balkans,1600,4,1.6094379124341003
306,Balkans,1610,2,1.0986122886681098
307,Balkans,1620,6,1.9459101490553132
308,Balkans,1630,2,1.0986122886681098
309,Balkans,1640,1,0.6931471805599453
310,Balkans,1650,1,0.6931471805599453
311,Balkans,1660,3,1.3862943611198906
312,Balkans,1680,2,1.0986122886681098
313,Balkans,1700,2,1.0986122886681098
314,Balkans,1710,2,1.0986122886681098
315,Balkans,1720,1,0.6931471805599453
316,Balkans,1730,4,1.6094379124341003
317,Balkans,1740,4,1.6094379124341003
318,Balkans,1750,3,1.3862943611198906
319,Balkans,1760,3,1.3862943611198906
320,Balkans,1770,1,0.6931471805599453
321,Balkans,1780,6,1.9459101490553132
322,Balkans,1790,6,1.9459101490553132
323,Balkans,1800,10,2.3978952727983707
324,Balkans,1810,10,2.3978952727983707
325,Balkans,1820,18,2.9444389791664403
326,Balkans,1830,19,2.995732273553991
327,Balkans,1840,34,3.5553480614894135
328,Balkans,1850,25,3.258096538021482
329,Belgium,-100,1,0.6931471805599453
330,Belgium,400,3,1.3862943611198906
331,Belgium,450,1,0.6931471805599453
332,Belgium,1080,1,0.6931471805599453
333,Belgium,1100,1,0.6931471805599453
334,Belgium,1180,1,0.6931471805599453
335,Belgium,1270,1,0.6931471805599453
336,Belgium,1280,1,0.6931471805599453
337,Belgium,1290,1,0.6931471805599453
338,Belgium,1300,1,0.6931471805599453
339,Belgium,1330,2,1.0986122886681098
340,Belgium,1350,2,1.0986122886681098
341,Belgium,1360,2,1.0986122886681098
342,Belgium,1370,2,1.0986122886681098
343,Belgium,1390,2,1.0986122886681098
344,Belgium,1400,3,1.3862943611198906
345,Belgium,1410,1,0.6931471805599453
346,Belgium,1420,2,1.0986122886681098
347,Belgium,1430,1,0.6931471805599453
348,Belgium,1440,4,1.6094379124341003
349,Belgium,1450,8,2.1972245773362196
350,Belgium,1460,8,2.1972245773362196
351,Belgium,1470,2,1.0986122886681098
352,Belgium,1480,7,2.0794415416798357
353,Belgium,1490,8,2.1972245773362196
354,Belgium,1500,20,3.044522437723423
355,Belgium,1510,11,2.4849066497880004
356,Belgium,1520,23,3.1780538303479458
357,Belgium,1530,21,3.091042453358316
358,Belgium,1540,42,3.7612001156935624
359,Belgium,1550,26,3.295836866004329
360,Belgium,1560,31,3.4657359027997265
361,Belgium,1570,41,3.7376696182833684
362,Belgium,1580,63,4.1588830833596715
363,Belgium,1590,46,3.8501476017100584
364,Belgium,1600,70,4.2626798770413155
365,Belgium,1610,66,4.204692619390966
366,Belgium,1620,97,4.584967478670572
367,Belgium,1630,57,4.060443010546419
368,Belgium,1640,67,4.219507705176107
369,Belgium,1650,33,3.5263605246161616
370,Belgium,1660,52,3.970291913552122
371,Belgium,1670,20,3.044522437723423
372,Belgium,1680,31,3.4657359027997265
373,Belgium,1690,18,2.9444389791664403
374,Belgium,1700,23,3.1780538303479458
375,Belgium,1710,20,3.044522437723423
376,Belgium,1720,14,2.70805020110221
377,Belgium,1730,15,2.772588722239781
378,Belgium,1740,29,3.4011973816621555
379,Belgium,1750,19,2.995732273553991
380,Belgium,1760,32,3.4965075614664802
381,Belgium,1770,17,2.8903717578961645
382,Belgium,1780,28,3.367295829986474
383,Belgium,1790,37,3.6375861597263857
384,Belgium,1800,70,4.2626798770413155
385,Belgium,1810,97,4.584967478670572
386,Belgium,1820,158,5.0689042022202315
387,Belgium,1830,95,4.564348191467836
388,Belgium,1840,102,4.634728988229636
389,Belgium,1850,62,4.143134726391533
390,British Islands,500,1,0.6931471805599453
391,British Islands,520,1,0.6931471805599453
392,British Islands,530,2,1.0986122886681098
393,British Islands,620,1,0.6931471805599453
394,British Islands,640,1,0.6931471805599453
395,British Islands,670,1,0.6931471805599453
396,British Islands,700,1,0.6931471805599453
397,British Islands,740,1,0.6931471805599453
398,British Islands,810,1,0.6931471805599453
399,British Islands,900,2,1.0986122886681098
400,British Islands,950,1,0.6931471805599453
401,British Islands,1030,1,0.6931471805599453
402,British Islands,1050,3,1.3862943611198906
403,British Islands,1060,4,1.6094379124341003
404,British Islands,1080,3,1.3862943611198906
405,British Islands,1100,6,1.9459101490553132
406,British Islands,1110,1,0.6931471805599453
407,British Islands,1120,1,0.6931471805599453
408,British Islands,1130,3,1.3862943611198906
409,British Islands,1140,1,0.6931471805599453
410,British Islands,1150,6,1.9459101490553132
411,British Islands,1160,2,1.0986122886681098
412,British Islands,1180,3,1.3862943611198906
413,British Islands,1200,9,2.302585092994046
414,British Islands,1220,1,0.6931471805599453
415,British Islands,1230,1,0.6931471805599453
416,British Islands,1250,3,1.3862943611198906
417,British Islands,1260,1,0.6931471805599453
418,British Islands,1270,1,0.6931471805599453
419,British Islands,1280,2,1.0986122886681098
420,British Islands,1300,5,1.791759469228055
421,British Islands,1310,2,1.0986122886681098
422,British Islands,1320,3,1.3862943611198906
423,British Islands,1330,2,1.0986122886681098
424,British Islands,1340,3,1.3862943611198906
425,British Islands,1350,1,0.6931471805599453
426,British Islands,1370,3,1.3862943611198906
427,British Islands,1380,1,0.6931471805599453
428,British Islands,1400,1,0.6931471805599453
429,British Islands,1410,1,0.6931471805599453
430,British Islands,1420,4,1.6094379124341003
431,British Islands,1430,2,1.0986122886681098
432,British Islands,1450,2,1.0986122886681098
433,British Islands,1460,3,1.3862943611198906
434,British Islands,1470,1,0.6931471805599453
435,British Islands,1480,3,1.3862943611198906
436,British Islands,1490,7,2.0794415416798357
437,British Islands,1500,12,2.5649493574615367
438,British Islands,1510,7,2.0794415416798357
439,British Islands,1520,7,2.0794415416798357
440,British Islands,1530,14,2.70805020110221
441,British Islands,1540,15,2.772588722239781
442,British Islands,1550,25,3.258096538021482
443,British Islands,1560,29,3.4011973816621555
444,British Islands,1570,31,3.4657359027997265
445,British Islands,1580,35,3.58351893845611
446,British Islands,1590,30,3.4339872044851463
447,British Islands,1600,29,3.4011973816621555
448,British Islands,1610,34,3.5553480614894135
449,British Islands,1620,41,3.7376696182833684
450,British Islands,1630,24,3.2188758248682006
451,British Islands,1640,40,3.713572066704308
452,British Islands,1650,33,3.5263605246161616
453,British Islands,1660,30,3.4339872044851463
454,British Islands,1670,33,3.5263605246161616
455,British Islands,1680,55,4.02535169073515
456,British Islands,1690,42,3.7612001156935624
457,British Islands,1700,66,4.204692619390966
458,British Islands,1710,79,4.382026634673881
459,British Islands,1720,120,4.795790545596741
460,British Islands,1730,113,4.736198448394496
461,British Islands,1740,193,5.267858159063328
462,British Islands,1750,207,5.337538079701318
463,British Islands,1760,252,5.53338948872752
464,British Islands,1770,241,5.488937726156687
465,British Islands,1780,350,5.860786223465865
466,British Islands,1790,347,5.8522024797744745
467,British Islands,1800,541,6.295266001439646
468,British Islands,1810,517,6.249975242259483
469,British Islands,1820,716,6.57507584059962
470,British Islands,1830,560,6.329720905522696
471,British Islands,1840,708,6.5638555265321274
472,British Islands,1850,350,5.860786223465865
473,Central Europe,1040,1,0.6931471805599453
474,Central Europe,1120,1,0.6931471805599453
475,Central Europe,1150,1,0.6931471805599453
476,Central Europe,1200,3,1.3862943611198906
477,Central Europe,1240,1,0.6931471805599453
478,Central Europe,1250,1,0.6931471805599453
479,Central Europe,1300,1,0.6931471805599453
480,Central Europe,1320,1,0.6931471805599453
481,Central Europe,1330,1,0.6931471805599453
482,Central Europe,1350,5,1.791759469228055
483,Central Europe,1360,3,1.3862943611198906
484,Central Europe,1370,1,0.6931471805599453
485,Central Europe,1380,2,1.0986122886681098
486,Central Europe,1390,1,0.6931471805599453
487,Central Europe,1400,5,1.791759469228055
488,Central Europe,1410,1,0.6931471805599453
489,Central Europe,1420,1,0.6931471805599453
490,Central Europe,1430,1,0.6931471805599453
491,Central Europe,1440,4,1.6094379124341003
492,Central Europe,1450,3,1.3862943611198906
493,Central Europe,1460,7,2.0794415416798357
494,Central Europe,1470,3,1.3862943611198906
495,Central Europe,1480,4,1.6094379124341003
496,Central Europe,1490,1,0.6931471805599453
497,Central Europe,1500,14,2.70805020110221
498,Central Europe,1510,3,1.3862943611198906
499,Central Europe,1520,9,2.302585092994046
500,Central Europe,1530,9,2.302585092994046
501,Central Europe,1540,9,2.302585092994046
502,Central Europe,1550,13,2.6390573296152584
503,Central Europe,1560,6,1.9459101490553132
504,Central Europe,1570,6,1.9459101490553132
505,Central Europe,1580,10,2.3978952727983707
506,Central Europe,1590,6,1.9459101490553132
507,Central Europe,1600,14,2.70805020110221
508,Central Europe,1610,11,2.4849066497880004
509,Central Europe,1620,14,2.70805020110221
510,Central Europe,1630,13,2.6390573296152584
511,Central Europe,1640,12,2.5649493574615367
512,Central Europe,1650,10,2.3978952727983707
513,Central Europe,1660,13,2.6390573296152584
514,Central Europe,1670,11,2.4849066497880004
515,Central Europe,1680,17,2.8903717578961645
516,Central Europe,1690,20,3.044522437723423
517,Central Europe,1700,17,2.8903717578961645
518,Central Europe,1710,23,3.1780538303479458
519,Central Europe,1720,38,3.6635616461296463
520,Central Europe,1730,21,3.091042453358316
521,Central Europe,1740,30,3.4339872044851463
522,Central Europe,1750,30,3.4339872044851463
523,Central Europe,1760,43,3.784189633918261
524,Central Europe,1770,43,3.784189633918261
525,Central Europe,1780,61,4.127134385045092
526,Central Europe,1790,79,4.382026634673881
527,Central Europe,1800,138,4.9344739331306915
528,Central Europe,1810,166,5.117993812416755
529,Central Europe,1820,278,5.631211781821365
530,Central Europe,1830,229,5.438079308923196
531,Central Europe,1840,384,5.953243334287785
532,Central Europe,1850,282,5.645446897643238
533,Chinese world,-720,1,0.6931471805599453
534,Chinese world,-690,1,0.6931471805599453
535,Chinese world,-580,1,0.6931471805599453
536,Chinese world,-550,1,0.6931471805599453
537,Chinese world,-540,1,0.6931471805599453
538,Chinese world,-500,1,0.6931471805599453
539,Chinese world,-450,1,0.6931471805599453
540,Chinese world,-400,1,0.6931471805599453
541,Chinese world,-390,1,0.6931471805599453
542,Chinese world,-370,1,0.6931471805599453
543,Chinese world,-340,1,0.6931471805599453
544,Chinese world,-310,1,0.6931471805599453
545,Chinese world,-300,1,0.6931471805599453
546,Chinese world,-290,1,0.6931471805599453
547,Chinese world,-280,1,0.6931471805599453
548,Chinese world,-270,1,0.6931471805599453
549,Chinese world,-200,2,1.0986122886681098
550,Chinese world,-180,3,1.3862943611198906
551,Chinese world,-150,1,0.6931471805599453
552,Chinese world,-140,1,0.6931471805599453
553,Chinese world,-100,1,0.6931471805599453
554,Chinese world,-80,2,1.0986122886681098
555,Chinese world,-50,3,1.3862943611198906
556,Chinese world,-40,1,0.6931471805599453
557,Chinese world,0,2,1.0986122886681098
558,Chinese world,30,2,1.0986122886681098
559,Chinese world,40,1,0.6931471805599453
560,Chinese world,60,1,0.6931471805599453
561,Chinese world,80,3,1.3862943611198906
562,Chinese world,100,1,0.6931471805599453
563,Chinese world,130,2,1.0986122886681098
564,Chinese world,140,1,0.6931471805599453
565,Chinese world,150,5,1.791759469228055
566,Chinese world,160,3,1.3862943611198906
567,Chinese world,170,1,0.6931471805599453
568,Chinese world,180,1,0.6931471805599453
569,Chinese world,190,2,1.0986122886681098
570,Chinese world,200,3,1.3862943611198906
571,Chinese world,210,1,0.6931471805599453
572,Chinese world,220,4,1.6094379124341003
573,Chinese world,230,2,1.0986122886681098
574,Chinese world,250,5,1.791759469228055
575,Chinese world,260,2,1.0986122886681098
576,Chinese world,280,2,1.0986122886681098
577,Chinese world,290,1,0.6931471805599453
578,Chinese world,300,1,0.6931471805599453
579,Chinese world,320,1,0.6931471805599453
580,Chinese world,330,1,0.6931471805599453
581,Chinese world,340,3,1.3862943611198906
582,Chinese world,360,1,0.6931471805599453
583,Chinese world,370,3,1.3862943611198906
584,Chinese world,380,1,0.6931471805599453
585,Chinese world,400,4,1.6094379124341003
586,Chinese world,410,1,0.6931471805599453
587,Chinese world,440,2,1.0986122886681098
588,Chinese world,460,1,0.6931471805599453
589,Chinese world,470,2,1.0986122886681098
590,Chinese world,510,1,0.6931471805599453
591,Chinese world,520,1,0.6931471805599453
592,Chinese world,530,1,0.6931471805599453
593,Chinese world,540,1,0.6931471805599453
594,Chinese world,560,2,1.0986122886681098
595,Chinese world,570,3,1.3862943611198906
596,Chinese world,580,5,1.791759469228055
597,Chinese world,590,2,1.0986122886681098
598,Chinese world,600,7,2.0794415416798357
599,Chinese world,620,1,0.6931471805599453
