,individual_wikidata_id,decade,region_name,count_works,occupation,century,count
175991,Q21844802,1880,Spain,6.0,Sculptor,1900,6.0
176042,Q21851468,1520,Italy,8.0,Painter,1500,8.0
176043,Q21851468,1520,Southwestern Europe,8.0,Painter,1500,8.0
176077,Q21854836,1760,Central Europe,6.0,Painter,1800,6.0
176190,Q218747,1780,France,31.0,Writer,1800,31.0
176191,Q218747,1780,Northwestern Europe,31.0,Writer,1800,31.0
176201,Q21876152,1880,Central Europe,8.0,Writer,1900,8.0
176205,Q21876178,1870,Central Europe,4.0,Writer,1900,4.0
176207,Q2187661,1550,Portugal,6.0,Painter,1600,6.0
176208,Q2187661,1550,Southwestern Europe,6.0,Painter,1600,6.0
176292,Q218960,1750,Northwestern Europe,9.0,Writer,1800,9.0
176293,Q218960,1750,United Kingdom,9.0,Writer,1800,9.0
176296,Q2189722,1770,East Slavic,5.0,Painter,1800,5.0
176330,Q2190808,1800,Low countries,5.0,Painter,1800,5.0
176332,Q2190808,1800,Northwestern Europe,5.0,Painter,1800,5.0
176340,Q2191472,1880,Low countries,8.0,Painter,1900,8.0
176341,Q2191472,1880,Northwestern Europe,8.0,Painter,1900,8.0
176347,Q2192050,1850,Low countries,7.0,Painter,1800,7.0
176349,Q2192050,1850,Northwestern Europe,7.0,Painter,1800,7.0
176356,Q219277,1680,France,9.0,Painter,1700,9.0
176357,Q219277,1680,Northwestern Europe,9.0,Painter,1700,9.0
176369,Q219306,1820,France,4.0,Painter,1800,4.0
176370,Q219306,1820,Northwestern Europe,4.0,Painter,1800,4.0
176386,Q21932196,1860,France,15.0,Painter,1900,15.0
176387,Q21932196,1860,Northwestern Europe,15.0,Painter,1900,15.0
176396,Q2193665,1840,Italy,6.0,Painter,1800,6.0
176397,Q2193665,1840,Southwestern Europe,6.0,Painter,1800,6.0
176412,Q2193720,1640,Low countries,5.0,Painter,1600,5.0
176413,Q2193720,1640,Northwestern Europe,5.0,Painter,1600,5.0
176429,Q2193899,1870,Low countries,6.0,Painter,1900,6.0
176431,Q2193899,1870,Northwestern Europe,6.0,Painter,1900,6.0
176434,Q219403,1840,France,222.0,Painter,1800,222.0
176435,Q219403,1840,Northwestern Europe,222.0,Painter,1800,222.0
176450,Q219491,1880,Italy,8.0,Musician,1900,8.0
176451,Q219491,1880,Southwestern Europe,8.0,Musician,1900,8.0
176454,Q2195065,1850,Low countries,6.0,Painter,1800,6.0
176455,Q2195065,1850,Northwestern Europe,6.0,Painter,1800,6.0
176483,Q2195865,1670,Low countries,40.0,Painter,1700,40.0
176484,Q2195865,1670,Northwestern Europe,40.0,Painter,1700,40.0
176491,Q219622,1740,France,7.0,Writer,1700,7.0
176492,Q219622,1740,Northwestern Europe,7.0,Writer,1700,7.0
176508,Q21965884,1810,Low countries,7.0,Painter,1800,7.0
176509,Q21965884,1810,Northwestern Europe,7.0,Painter,1800,7.0
176516,Q2196790,1640,Low countries,16.0,Painter,1600,16.0
176517,Q2196790,1640,Northwestern Europe,16.0,Painter,1600,16.0
176540,Q21971183,1680,Low countries,5.0,Painter,1700,5.0
176541,Q21971183,1680,Northwestern Europe,5.0,Painter,1700,5.0
176544,Q21971186,1880,Low countries,6.0,Sculptor,1900,6.0
176545,Q21971186,1880,Northwestern Europe,6.0,Sculptor,1900,6.0
176548,Q21971194,1730,Low countries,7.0,Painter,1700,7.0
176549,Q21971194,1730,Northwestern Europe,7.0,Painter,1700,7.0
176556,Q21971209,1760,Low countries,6.0,Painter,1800,6.0
176557,Q21971209,1760,Northwestern Europe,6.0,Painter,1800,6.0
176564,Q21971212,1640,Low countries,8.0,Painter,1600,8.0
176565,Q21971212,1640,Northwestern Europe,8.0,Painter,1600,8.0
176575,Q21973717,1840,German world,12.0,Painter,1800,12.0
176577,Q21973717,1840,Northwestern Europe,12.0,Painter,1800,12.0
176585,Q219744,1600,Southwestern Europe,53.0,Writer,1600,53.0
176586,Q219744,1600,Spain,53.0,Writer,1600,53.0
176610,Q21979431,1850,German world,4.0,Painter,1800,4.0
176612,Q21979431,1850,Northwestern Europe,4.0,Painter,1800,4.0
176618,Q2198269,1790,Low countries,42.0,Painter,1800,42.0
176619,Q2198269,1790,Northwestern Europe,42.0,Painter,1800,42.0
176641,Q219895,1810,Northwestern Europe,4.0,Writer,1800,4.0
176642,Q219895,1810,United Kingdom,4.0,Writer,1800,4.0
176645,Q2199075,1830,East Slavic,22.0,Painter,1800,22.0
176646,Q21993204,1880,Central Europe,7.0,Writer,1900,7.0
176663,Q2199365,1540,Low countries,25.0,Painter,1500,25.0
176664,Q2199365,1540,Northwestern Europe,25.0,Painter,1500,25.0
176677,Q21993844,1600,Italy,4.0,Writer,1600,4.0
176678,Q21993844,1600,Southwestern Europe,4.0,Writer,1600,4.0
176688,Q21993978,1790,France,16.0,Painter,1800,16.0
176689,Q21993978,1790,Northwestern Europe,16.0,Painter,1800,16.0
176756,Q21995141,1810,France,5.0,Painter,1800,5.0
176757,Q21995141,1810,Northwestern Europe,5.0,Painter,1800,5.0
176787,Q21995361,1830,France,4.0,Painter,1800,4.0
176788,Q21995361,1830,Northwestern Europe,4.0,Painter,1800,4.0
176794,Q21996003,1570,Southern China,5.0,Painter,1600,5.0
176795,Q21996003,1570,Yangtze,5.0,Painter,1600,5.0
176796,Q21996003,1570,Chinese world,5.0,Painter,1600,5.0
176806,Q21996326,1860,Central Europe,7.0,Painter,1900,7.0
176825,Q21996862,1540,German world,18.0,Painter,1500,18.0
176827,Q21996862,1540,Northwestern Europe,18.0,Painter,1500,18.0
176838,Q21997260,1800,France,4.0,Painter,1800,4.0
176839,Q21997260,1800,Northwestern Europe,4.0,Painter,1800,4.0
176850,Q22001675,1810,France,4.0,Painter,1800,4.0
176851,Q22001675,1810,Northwestern Europe,4.0,Painter,1800,4.0
176874,Q22002263,1880,German world,4.0,Painter,1900,4.0
176876,Q22002263,1880,Northwestern Europe,4.0,Painter,1900,4.0
176901,Q2200276,1620,Low countries,19.0,Painter,1600,19.0
176902,Q2200276,1620,Northwestern Europe,19.0,Painter,1600,19.0
176957,Q220136,1560,Italy,26.0,Sculptor,1600,26.0
176958,Q220136,1560,Southwestern Europe,26.0,Sculptor,1600,26.0
176988,Q2201855,1880,Northwestern Europe,5.0,Painter,1900,5.0
176989,Q2201855,1880,United Kingdom,5.0,Painter,1900,5.0
177019,Q22019204,1850,Northwestern Europe,17.0,Painter,1800,17.0
177020,Q22019204,1850,United Kingdom,17.0,Painter,1800,17.0
177026,Q22019339,1870,France,9.0,Writer,1900,9.0
177027,Q22019339,1870,Northwestern Europe,9.0,Writer,1900,9.0
177083,Q2202268,1870,France,10.0,Painter,1900,10.0
177084,Q2202268,1870,Northwestern Europe,10.0,Painter,1900,10.0
177110,Q22027836,1660,Low countries,4.0,Painter,1700,4.0
177112,Q22027836,1660,Northwestern Europe,4.0,Painter,1700,4.0
177114,Q2202858,1860,Low countries,4.0,Painter,1900,4.0
177116,Q2202858,1860,Northwestern Europe,4.0,Painter,1900,4.0
177133,Q2203790,1790,Low countries,5.0,Painter,1800,5.0
177134,Q2203790,1790,Northwestern Europe,5.0,Painter,1800,5.0
177225,Q220550,1830,German world,38.0,Writer,1800,38.0
177226,Q220550,1830,Northwestern Europe,38.0,Writer,1800,38.0
177309,Q2207232,1640,Low countries,38.0,Painter,1600,38.0
177311,Q2207232,1640,Northwestern Europe,38.0,Painter,1600,38.0
177313,Q2207316,1640,Low countries,4.0,Painter,1600,4.0
177315,Q2207316,1640,Northwestern Europe,4.0,Painter,1600,4.0
177349,Q220813,1400,Italy,4.0,Painter,1400,4.0
177350,Q220813,1400,Southwestern Europe,4.0,Painter,1400,4.0
177400,Q22087853,1840,France,5.0,Writer,1800,5.0
177401,Q22087853,1840,Northwestern Europe,5.0,Writer,1800,5.0
177412,Q22092437,1680,German world,5.0,Painter,1700,5.0
177414,Q22092437,1680,Northwestern Europe,5.0,Painter,1700,5.0
177424,Q22093617,1600,Japan,11.0,Painter,1600,11.0
177425,Q22093647,1790,Chinese world,6.0,Painter,1800,6.0
177441,Q220976,1420,Low countries,7.0,Writer,1400,7.0
177443,Q220976,1420,Northwestern Europe,7.0,Writer,1400,7.0
177452,Q22102066,1870,Southwestern Europe,5.0,Painter,1900,5.0
177453,Q22102066,1870,Spain,5.0,Painter,1900,5.0
177460,Q221043,1320,France,50.0,Painter,1300,50.0
177461,Q221043,1320,Northwestern Europe,50.0,Painter,1300,50.0
177476,Q2210937,1350,Italy,21.0,Painter,1400,21.0
177477,Q2210937,1350,Southwestern Europe,21.0,Painter,1400,21.0
177483,Q22110411,1830,Nordic countries,5.0,Writer,1800,5.0
177484,Q22110411,1830,Northwestern Europe,5.0,Writer,1800,5.0
177496,Q22112185,1880,Northwestern Europe,24.0,Writer,1900,24.0
177497,Q22112185,1880,United Kingdom,24.0,Writer,1900,24.0
177503,Q221131,1630,Low countries,23.0,Painter,1600,23.0
177505,Q221131,1630,Northwestern Europe,23.0,Painter,1600,23.0
177508,Q2211325,1390,France,5.0,Painter,1400,5.0
177509,Q2211325,1390,Northwestern Europe,5.0,Painter,1400,5.0
177548,Q22117548,1850,Low countries,5.0,Painter,1800,5.0
177550,Q22117548,1850,Northwestern Europe,5.0,Painter,1800,5.0
177552,Q22117562,1830,Low countries,16.0,Painter,1800,16.0
177554,Q22117562,1830,Northwestern Europe,16.0,Painter,1800,16.0
177574,Q2212363,1870,France,5.0,Writer,1900,5.0
177575,Q2212363,1870,Northwestern Europe,5.0,Writer,1900,5.0
177579,Q22124811,1700,Japan,7.0,Painter,1700,7.0
177589,Q2212789,1850,Low countries,5.0,Painter,1800,5.0
177590,Q2212789,1850,Northwestern Europe,5.0,Painter,1800,5.0
177598,Q22129388,1810,Southern Japan,16.0,Painter,1800,16.0
177599,Q22129388,1810,Japan,16.0,Painter,1800,16.0
177602,Q221303,1760,France,11.0,Writer,1800,11.0
177603,Q221303,1760,Northwestern Europe,11.0,Writer,1800,11.0
177609,Q2213142,1870,Northwestern Europe,16.0,Painter,1900,16.0
177610,Q2213142,1870,United Kingdom,16.0,Painter,1900,16.0
177643,Q2214438,1880,German world,12.0,Painter,1900,12.0
177644,Q2214438,1880,Northwestern Europe,12.0,Painter,1900,12.0
177686,Q221516,1730,German world,28.0,Painter,1700,28.0
177687,Q221516,1730,Northwestern Europe,28.0,Painter,1700,28.0
177719,Q2216010,1780,Low countries,57.0,Painter,1800,57.0
177721,Q2216010,1780,Northwestern Europe,57.0,Painter,1800,57.0
177780,Q2218022,1860,Northwestern Europe,24.0,Painter,1900,24.0
177781,Q2218022,1860,United Kingdom,24.0,Painter,1900,24.0
177827,Q2218363,1770,Northwestern Europe,36.0,Painter,1800,36.0
177828,Q2218363,1770,United Kingdom,36.0,Painter,1800,36.0
177879,Q2218764,1860,Northwestern Europe,12.0,Writer,1900,12.0
177880,Q2218764,1860,United Kingdom,12.0,Writer,1900,12.0
177910,Q2218940,1850,Northwestern Europe,22.0,Painter,1800,22.0
177911,Q2218940,1850,United Kingdom,22.0,Painter,1800,22.0
177917,Q2219148,1640,Low countries,23.0,Painter,1600,23.0
177919,Q2219148,1640,Northwestern Europe,23.0,Painter,1600,23.0
177923,Q221933,1810,Italy,11.0,Painter,1800,11.0
177924,Q221933,1810,Southwestern Europe,11.0,Painter,1800,11.0
177927,Q2219603,1820,Low countries,20.0,Painter,1800,20.0
177928,Q2219603,1820,Northwestern Europe,20.0,Painter,1800,20.0
177937,Q2220654,1670,Low countries,27.0,Painter,1700,27.0
177939,Q2220654,1670,Northwestern Europe,27.0,Painter,1700,27.0
178021,Q22210879,1850,France,4.0,Writer,1800,4.0
178022,Q22210879,1850,Northwestern Europe,4.0,Writer,1800,4.0
178025,Q22211080,1850,France,4.0,Sculptor,1800,4.0
178026,Q22211080,1850,Northwestern Europe,4.0,Sculptor,1800,4.0
178147,Q2221472,1780,France,60.0,Painter,1800,60.0
178148,Q2221472,1780,Northwestern Europe,60.0,Painter,1800,60.0
178156,Q222227,810,Japan,10.0,Writer,800,10.0
178182,Q22231154,1710,Nordic countries,4.0,Painter,1700,4.0
178183,Q22231154,1710,Northwestern Europe,4.0,Painter,1700,4.0
178227,Q22236081,1880,Low countries,4.0,Painter,1900,4.0
178228,Q22236081,1880,Northwestern Europe,4.0,Painter,1900,4.0
178245,Q222390,1750,Northwestern Europe,4.0,Performing Artist,1800,4.0
178246,Q222390,1750,United Kingdom,4.0,Performing Artist,1800,4.0
178379,Q2226513,1860,Low countries,17.0,Painter,1900,17.0
178380,Q2226513,1860,Northwestern Europe,17.0,Painter,1900,17.0
178437,Q222890,260,Latin World,5.0,Writer,300,5.0
178439,Q222890,260,Southwestern Europe,5.0,Writer,300,5.0
178450,Q222923,1460,Italy,35.0,Painter,1500,35.0
178451,Q222923,1460,Southwestern Europe,35.0,Painter,1500,35.0
178458,Q223013,1840,Northwestern Europe,4.0,Writer,1800,4.0
178459,Q223013,1840,United Kingdom,4.0,Writer,1800,4.0
178461,Q2230229,1650,Low countries,4.0,Painter,1600,4.0
178463,Q2230229,1650,Northwestern Europe,4.0,Painter,1600,4.0
178465,Q22302378,1830,Southern Japan,9.0,Painter,1800,9.0
178466,Q22302378,1830,Japan,9.0,Painter,1800,9.0
178467,Q2230385,1650,Low countries,6.0,Painter,1600,6.0
178469,Q2230385,1650,Northwestern Europe,6.0,Painter,1600,6.0
178492,Q2232496,1650,Low countries,9.0,Painter,1600,9.0
178494,Q2232496,1650,Northwestern Europe,9.0,Painter,1600,9.0
178501,Q223274,1870,France,39.0,Sculptor,1900,39.0
178502,Q223274,1870,Northwestern Europe,39.0,Sculptor,1900,39.0
178508,Q22328308,1880,Chinese world,4.0,Painter,1900,4.0
178599,Q22341217,1590,German world,12.0,Painter,1600,12.0
178601,Q22341217,1590,Northwestern Europe,12.0,Painter,1600,12.0
178608,Q22341686,1620,Central Europe,5.0,Painter,1600,5.0
178610,Q223418,1760,Central Europe,6.0,Painter,1800,6.0
178624,Q22343468,1850,France,7.0,Painter,1800,7.0
178625,Q22343468,1850,Northwestern Europe,7.0,Painter,1800,7.0
178631,Q22343526,1850,Low countries,4.0,Painter,1800,4.0
178632,Q22343526,1850,Northwestern Europe,4.0,Painter,1800,4.0
178638,Q22343635,1860,Low countries,4.0,Painter,1900,4.0
178639,Q22343635,1860,Northwestern Europe,4.0,Painter,1900,4.0
178652,Q22344328,1880,East Slavic,502.0,Writer,1900,502.0
178710,Q223576,1880,German world,5.0,Sculptor,1900,5.0
178711,Q223576,1880,Northwestern Europe,5.0,Sculptor,1900,5.0
178725,Q223725,1830,Italy,75.0,Painter,1800,75.0
178726,Q223725,1830,Southwestern Europe,75.0,Painter,1800,75.0
178748,Q223963,1780,France,4.0,Writer,1800,4.0
178749,Q223963,1780,Northwestern Europe,4.0,Writer,1800,4.0
178773,Q2241213,1810,Low countries,6.0,Painter,1800,6.0
178775,Q2241213,1810,Northwestern Europe,6.0,Painter,1800,6.0
178778,Q2241666,1660,France,94.0,Painter,1700,94.0
178779,Q2241666,1660,Northwestern Europe,94.0,Painter,1700,94.0
178785,Q224203,1800,German world,19.0,Sculptor,1800,19.0
178787,Q224203,1800,Northwestern Europe,19.0,Sculptor,1800,19.0
178790,Q2242467,1780,Low countries,55.0,Painter,1800,55.0
178792,Q2242467,1780,Northwestern Europe,55.0,Painter,1800,55.0
178802,Q2243690,1840,Low countries,11.0,Painter,1800,11.0
178803,Q2243690,1840,Northwestern Europe,11.0,Painter,1800,11.0
178806,Q2244143,1790,France,12.0,Painter,1800,12.0
178807,Q2244143,1790,Northwestern Europe,12.0,Painter,1800,12.0
178813,Q2244591,1870,Low countries,10.0,Architect,1900,10.0
178815,Q2244591,1870,Northwestern Europe,10.0,Architect,1900,10.0
178822,Q2244948,1850,Low countries,36.0,Painter,1800,36.0
178824,Q2244948,1850,Northwestern Europe,36.0,Painter,1800,36.0
178827,Q2245140,1460,Italy,5.0,Painter,1500,5.0
178828,Q2245140,1460,Southwestern Europe,5.0,Painter,1500,5.0
178844,Q2245460,1500,Italy,5.0,Sculptor,1500,5.0
178845,Q2245460,1500,Southwestern Europe,5.0,Sculptor,1500,5.0
178883,Q2248239,1700,Italy,9.0,Painter,1700,9.0
178884,Q2248239,1700,Southwestern Europe,9.0,Painter,1700,9.0
178896,Q2248508,1610,Italy,23.0,Painter,1600,23.0
178897,Q2248508,1610,Southwestern Europe,23.0,Painter,1600,23.0
178902,Q2248582,1620,Northwestern Europe,12.0,Performing Artist,1600,12.0
178903,Q2248582,1620,United Kingdom,12.0,Performing Artist,1600,12.0
178913,Q2248916,1500,Southern China,101.0,Writer,1500,101.0
178914,Q2248916,1500,Yangtze,101.0,Writer,1500,101.0
178915,Q2248916,1500,Chinese world,101.0,Writer,1500,101.0
178917,Q224906,1860,Indian world,5.0,Writer,1900,5.0
178939,Q2250712,1870,Italy,29.0,Painter,1900,29.0
178940,Q2250712,1870,Southwestern Europe,29.0,Painter,1900,29.0
178942,Q2251231,1680,Low countries,8.0,Painter,1700,8.0
178944,Q2251231,1680,Northwestern Europe,8.0,Painter,1700,8.0
178958,Q2251965,1640,Low countries,31.0,Painter,1600,31.0
178960,Q2251965,1640,Northwestern Europe,31.0,Painter,1600,31.0
178962,Q2252008,1850,Low countries,97.0,Painter,1800,97.0
178964,Q2252008,1850,Northwestern Europe,97.0,Painter,1800,97.0
178977,Q2252502,1530,Italy,6.0,Architect,1500,6.0
178978,Q2252502,1530,Southwestern Europe,6.0,Architect,1500,6.0
178992,Q22530,1880,German world,21.0,Writer,1900,21.0
178993,Q22530,1880,Northwestern Europe,21.0,Writer,1900,21.0
179001,Q2253102,1530,Italy,12.0,Painter,1500,12.0
179002,Q2253102,1530,Southwestern Europe,12.0,Painter,1500,12.0
179005,Q2253244,1640,Italy,18.0,Painter,1600,18.0
179006,Q2253244,1640,Southwestern Europe,18.0,Painter,1600,18.0
179021,Q2253581,1570,Italy,18.0,Painter,1600,18.0
179022,Q2253581,1570,Southwestern Europe,18.0,Painter,1600,18.0
179033,Q2253952,1610,Italy,16.0,Painter,1600,16.0
179034,Q2253952,1610,Southwestern Europe,16.0,Painter,1600,16.0
179037,Q2254445,1880,Northwestern Europe,8.0,Writer,1900,8.0
179038,Q2254445,1880,United Kingdom,8.0,Writer,1900,8.0
179041,Q2254738,1380,Italy,13.0,Painter,1400,13.0
179042,Q2254738,1380,Southwestern Europe,13.0,Painter,1400,13.0
179048,Q2254774,1390,Italy,33.0,Painter,1400,33.0
179049,Q2254774,1390,Southwestern Europe,33.0,Painter,1400,33.0
179089,Q2256122,1870,Low countries,21.0,Painter,1900,21.0
179091,Q2256122,1870,Northwestern Europe,21.0,Painter,1900,21.0
179094,Q2256169,1680,Northwestern Europe,7.0,Painter,1700,7.0
179095,Q2256169,1680,United Kingdom,7.0,Painter,1700,7.0
179102,Q2256294,1480,Italy,4.0,Painter,1500,4.0
179103,Q2256294,1480,Southwestern Europe,4.0,Painter,1500,4.0
179126,Q22570011,1500,Italy,4.0,Painter,1500,4.0
179127,Q22570011,1500,Southwestern Europe,4.0,Painter,1500,4.0
179146,Q22572394,1870,East Slavic,26.0,Writer,1900,26.0
179163,Q2257386,1620,Low countries,71.0,Painter,1600,71.0
179165,Q2257386,1620,Northwestern Europe,71.0,Painter,1600,71.0
179176,Q22575772,1880,East Slavic,14.0,Writer,1900,14.0
179286,Q225850,1820,Nordic countries,6.0,Writer,1800,6.0
179287,Q225850,1820,Northwestern Europe,6.0,Writer,1800,6.0
179303,Q2258950,1360,Italy,32.0,Painter,1400,32.0
179304,Q2258950,1360,Southwestern Europe,32.0,Painter,1400,32.0
179307,Q2259022,1820,Italy,4.0,Writer,1800,4.0
179308,Q2259022,1820,Southwestern Europe,4.0,Writer,1800,4.0
179311,Q225904,1610,Northwestern Europe,11.0,Writer,1600,11.0
179312,Q225904,1610,United Kingdom,11.0,Writer,1600,11.0
179319,Q2259183,1850,France,7.0,Painter,1800,7.0
179320,Q2259183,1850,Northwestern Europe,7.0,Painter,1800,7.0
179343,Q2260160,1400,Italy,14.0,Painter,1400,14.0
179344,Q2260160,1400,Southwestern Europe,14.0,Painter,1400,14.0
179363,Q2260399,1400,Italy,13.0,Painter,1400,13.0
179364,Q2260399,1400,Southwestern Europe,13.0,Painter,1400,13.0
179367,Q2260425,1360,Italy,5.0,Painter,1400,5.0
179368,Q2260425,1360,Southwestern Europe,5.0,Painter,1400,5.0
179390,Q2261335,1400,Italy,12.0,Painter,1400,12.0
179391,Q2261335,1400,Southwestern Europe,12.0,Painter,1400,12.0
179410,Q2262257,1480,Italy,5.0,Sculptor,1500,5.0
179411,Q2262257,1480,Southwestern Europe,5.0,Sculptor,1500,5.0
179454,Q2262696,1870,Italy,5.0,Painter,1900,5.0
179455,Q2262696,1870,Southwestern Europe,5.0,Painter,1900,5.0
179512,Q2263671,1770,Nordic countries,9.0,Painter,1800,9.0
179513,Q2263671,1770,Northwestern Europe,9.0,Painter,1800,9.0
179530,Q2264263,1850,Low countries,10.0,Painter,1800,10.0
179532,Q2264263,1850,Northwestern Europe,10.0,Painter,1800,10.0
179546,Q226525,1880,German world,11.0,Writer,1900,11.0
179547,Q226525,1880,Northwestern Europe,11.0,Writer,1900,11.0
179555,Q2265356,1610,Italy,16.0,Painter,1600,16.0
179556,Q2265356,1610,Southwestern Europe,16.0,Painter,1600,16.0
179562,Q2265581,1860,German world,13.0,Writer,1900,13.0
179564,Q2265581,1860,Northwestern Europe,13.0,Writer,1900,13.0
179578,Q2266185,1840,France,5.0,Writer,1800,5.0
179579,Q2266185,1840,Northwestern Europe,5.0,Writer,1800,5.0
179594,Q2266379,1880,France,4.0,Writer,1900,4.0
179595,Q2266379,1880,Northwestern Europe,4.0,Writer,1900,4.0
179620,Q22667487,1750,Low countries,6.0,Painter,1800,6.0
179622,Q22667487,1750,Northwestern Europe,6.0,Painter,1800,6.0
179628,Q22667506,1860,Low countries,5.0,Painter,1900,5.0
179630,Q22667506,1860,Northwestern Europe,5.0,Painter,1900,5.0
179647,Q22668266,1880,German world,11.0,Painter,1900,11.0
179649,Q22668266,1880,Northwestern Europe,11.0,Painter,1900,11.0
179667,Q22668509,1880,Low countries,6.0,Painter,1900,6.0
179669,Q22668509,1880,Northwestern Europe,6.0,Painter,1900,6.0
179671,Q22668516,1850,German world,9.0,Painter,1800,9.0
179673,Q22668516,1850,Northwestern Europe,9.0,Painter,1800,9.0
179695,Q22668904,1840,Low countries,5.0,Painter,1800,5.0
179697,Q22668904,1840,Northwestern Europe,5.0,Painter,1800,5.0
179727,Q22668959,1850,Low countries,18.0,Painter,1800,18.0
179729,Q22668959,1850,Northwestern Europe,18.0,Painter,1800,18.0
179735,Q22668963,1880,Low countries,4.0,Painter,1900,4.0
179737,Q22668963,1880,Northwestern Europe,4.0,Painter,1900,4.0
179749,Q22669168,1760,Japan,10.0,Painter,1800,10.0
179755,Q22669222,1750,Japan,4.0,Painter,1800,4.0
179773,Q22669667,1860,France,4.0,Sculptor,1900,4.0
179774,Q22669667,1860,Northwestern Europe,4.0,Sculptor,1900,4.0
179804,Q22669889,1740,German world,19.0,Sculptor,1700,19.0
179806,Q22669889,1740,Northwestern Europe,19.0,Sculptor,1700,19.0
179808,Q22670,1790,German world,418.0,Writer,1800,418.0
179810,Q22670,1790,Northwestern Europe,418.0,Writer,1800,418.0
