,region_name,occupations_name,decade,score,count_occupations
8636,Netherlands,drawer,1790,45,1085
8637,Netherlands,engraver,1790,12,328
8638,Netherlands,etcher,1790,14,246
8639,Netherlands,painter,1790,83,3299
8640,Netherlands,poet,1790,14,445
8641,Netherlands,printmaker,1790,8,309
8642,Netherlands,theologian,1790,11,405
8643,Netherlands,university teacher,1790,29,944
8644,Netherlands,architect,1800,5,276
8645,Netherlands,drawer,1800,56,1085
8646,Netherlands,engraver,1800,17,328
8647,Netherlands,etcher,1800,15,246
8648,Netherlands,painter,1800,84,3299
8649,Netherlands,photographer,1800,1,706
8650,Netherlands,poet,1800,27,445
8651,Netherlands,printmaker,1800,15,309
8652,Netherlands,theologian,1800,11,405
8653,Netherlands,university teacher,1800,28,944
8654,Netherlands,architect,1810,1,276
8655,Netherlands,drawer,1810,50,1085
8656,Netherlands,engraver,1810,15,328
8657,Netherlands,etcher,1810,19,246
8658,Netherlands,painter,1810,86,3299
8659,Netherlands,photographer,1810,3,706
8660,Netherlands,poet,1810,12,445
8661,Netherlands,printmaker,1810,7,309
8662,Netherlands,theologian,1810,7,405
8663,Netherlands,university teacher,1810,33,944
8664,Netherlands,architect,1820,15,276
8665,Netherlands,drawer,1820,52,1085
8666,Netherlands,engraver,1820,7,328
8667,Netherlands,etcher,1820,13,246
8668,Netherlands,painter,1820,96,3299
8669,Netherlands,photographer,1820,1,706
8670,Netherlands,poet,1820,16,445
8671,Netherlands,printmaker,1820,11,309
8672,Netherlands,theologian,1820,5,405
8673,Netherlands,university teacher,1820,36,944
8674,Netherlands,architect,1830,7,276
8675,Netherlands,drawer,1830,44,1085
8676,Netherlands,engraver,1830,12,328
8677,Netherlands,etcher,1830,14,246
8678,Netherlands,painter,1830,98,3299
8679,Netherlands,photographer,1830,2,706
8680,Netherlands,poet,1830,19,445
8681,Netherlands,printmaker,1830,6,309
8682,Netherlands,theologian,1830,8,405
8683,Netherlands,university teacher,1830,36,944
8684,Netherlands,architect,1840,24,276
8685,Netherlands,drawer,1840,91,1085
8686,Netherlands,engraver,1840,14,328
8687,Netherlands,etcher,1840,16,246
8688,Netherlands,painter,1840,222,3299
8689,Netherlands,photographer,1840,34,706
8690,Netherlands,poet,1840,17,445
8691,Netherlands,printmaker,1840,14,309
8692,Netherlands,theologian,1840,15,405
8693,Netherlands,university teacher,1840,50,944
8694,Netherlands,architect,1850,32,276
8695,Netherlands,drawer,1850,89,1085
8696,Netherlands,engraver,1850,7,328
8697,Netherlands,etcher,1850,12,246
8698,Netherlands,painter,1850,220,3299
8699,Netherlands,photographer,1850,86,706
8700,Netherlands,poet,1850,14,445
8701,Netherlands,printmaker,1850,19,309
8702,Netherlands,theologian,1850,15,405
8703,Netherlands,university teacher,1850,47,944
8704,Netherlands,architect,1860,23,276
8705,Netherlands,drawer,1860,117,1085
8706,Netherlands,engraver,1860,19,328
8707,Netherlands,etcher,1860,24,246
8708,Netherlands,painter,1860,279,3299
8709,Netherlands,photographer,1860,152,706
8710,Netherlands,poet,1860,12,445
8711,Netherlands,printmaker,1860,17,309
8712,Netherlands,theologian,1860,15,405
8713,Netherlands,university teacher,1860,57,944
8714,Netherlands,architect,1870,26,276
8715,Netherlands,drawer,1870,63,1085
8716,Netherlands,engraver,1870,10,328
8717,Netherlands,etcher,1870,18,246
8718,Netherlands,painter,1870,143,3299
8719,Netherlands,photographer,1870,188,706
8720,Netherlands,poet,1870,11,445
8721,Netherlands,printmaker,1870,10,309
8722,Netherlands,theologian,1870,9,405
8723,Netherlands,university teacher,1870,79,944
8724,Netherlands,architect,1880,58,276
8725,Netherlands,drawer,1880,77,1085
8726,Netherlands,engraver,1880,8,328
8727,Netherlands,etcher,1880,9,246
8728,Netherlands,painter,1880,155,3299
8729,Netherlands,photographer,1880,236,706
8730,Netherlands,poet,1880,12,445
8731,Netherlands,printmaker,1880,5,309
8732,Netherlands,theologian,1880,12,405
8733,Netherlands,university teacher,1880,104,944
8734,Netherlands,drawer,1560,1,1085
8735,Netherlands,engraver,1560,3,328
8736,Netherlands,etcher,1560,1,246
8737,Netherlands,painter,1560,10,3299
8738,Netherlands,poet,1560,2,445
8739,Netherlands,printmaker,1560,1,309
8740,Netherlands,theologian,1560,6,405
8741,Netherlands,university teacher,1560,2,944
8742,Netherlands,drawer,1710,13,1085
8743,Netherlands,engraver,1710,9,328
8744,Netherlands,etcher,1710,7,246
8745,Netherlands,painter,1710,48,3299
8746,Netherlands,poet,1710,9,445
8747,Netherlands,printmaker,1710,9,309
8748,Netherlands,theologian,1710,6,405
8749,Netherlands,university teacher,1710,10,944
8750,Netherlands,painter,1460,2,3299
8751,Netherlands,poet,1460,1,445
8752,Netherlands,theologian,1460,1,405
8753,Netherlands,university teacher,1460,1,944
8754,Netherlands,painter,1520,5,3299
8755,Netherlands,poet,1520,1,445
8756,Netherlands,theologian,1520,2,405
8757,Netherlands,university teacher,1520,1,944
8758,Nordic countries,architect,1480,1,486
8759,Nordic countries,painter,1480,3,1446
8760,Nordic countries,theologian,1480,3,441
8761,Nordic countries,university teacher,1480,2,381
8762,Nordic countries,architect,1540,6,486
8763,Nordic countries,composer,1540,2,472
8764,Nordic countries,historian,1540,1,462
8765,Nordic countries,painter,1540,3,1446
8766,Nordic countries,theologian,1540,3,441
8767,Nordic countries,translator,1540,1,468
8768,Nordic countries,university teacher,1540,2,381
8769,Nordic countries,architect,1580,2,486
8770,Nordic countries,composer,1580,3,472
8771,Nordic countries,historian,1580,5,462
8772,Nordic countries,painter,1580,2,1446
8773,Nordic countries,theologian,1580,4,441
8774,Nordic countries,translator,1580,4,468
8775,Nordic countries,university teacher,1580,1,381
8776,Nordic countries,architect,1590,1,486
8777,Nordic countries,historian,1590,3,462
8778,Nordic countries,painter,1590,1,1446
8779,Nordic countries,poet,1590,1,704
8780,Nordic countries,theologian,1590,2,441
8781,Nordic countries,university teacher,1590,2,381
8782,Nordic countries,architect,1600,3,486
8783,Nordic countries,composer,1600,3,472
8784,Nordic countries,historian,1600,5,462
8785,Nordic countries,painter,1600,3,1446
8786,Nordic countries,poet,1600,2,704
8787,Nordic countries,theologian,1600,3,441
8788,Nordic countries,translator,1600,2,468
8789,Nordic countries,university teacher,1600,4,381
8790,Nordic countries,architect,1620,4,486
8791,Nordic countries,botanist,1620,4,279
8792,Nordic countries,composer,1620,6,472
8793,Nordic countries,drawer,1620,1,377
8794,Nordic countries,historian,1620,2,462
8795,Nordic countries,poet,1620,4,704
8796,Nordic countries,theologian,1620,10,441
8797,Nordic countries,translator,1620,2,468
8798,Nordic countries,university teacher,1620,9,381
