,region_name,decade,score,century
4525,Switzerland,1570,17,16
4526,Switzerland,1580,27,16
4527,Switzerland,1590,13,16
4528,Switzerland,1600,32,16
4529,Switzerland,1610,20,17
4530,Switzerland,1620,30,17
4531,Switzerland,1630,24,17
4532,Switzerland,1640,31,17
4533,Switzerland,1650,23,17
4534,Switzerland,1660,35,17
4535,Switzerland,1670,42,17
4536,Switzerland,1680,45,17
4537,Switzerland,1690,32,17
4538,Switzerland,1700,50,17
4539,Switzerland,1710,35,18
4540,Switzerland,1720,50,18
4541,Switzerland,1730,44,18
4542,Switzerland,1740,65,18
4543,Switzerland,1750,51,18
4544,Switzerland,1760,85,18
4545,Switzerland,1770,68,18
4546,Switzerland,1780,106,18
4547,Switzerland,1790,106,18
4548,Switzerland,1800,140,18
4549,Switzerland,1810,115,19
4550,Switzerland,1820,153,19
4551,Switzerland,1830,162,19
4552,Switzerland,1840,326,19
4553,Switzerland,1850,261,19
4554,Switzerland,1860,314,19
4555,Switzerland,1870,258,19
4556,Switzerland,1880,457,19
4557,United Kingdom,1040,3,11
4558,United Kingdom,1050,1,11
4559,United Kingdom,1060,1,11
4560,United Kingdom,1070,1,11
4561,United Kingdom,1080,5,11
4562,United Kingdom,1100,4,11
4563,United Kingdom,1110,1,12
4564,United Kingdom,1120,3,12
4565,United Kingdom,1130,1,12
4566,United Kingdom,1140,17,12
4567,United Kingdom,1150,1,12
4568,United Kingdom,1160,10,12
4569,United Kingdom,1170,3,12
4570,United Kingdom,1180,17,12
4571,United Kingdom,1190,2,12
4572,United Kingdom,1200,8,12
4573,United Kingdom,1210,3,13
4574,United Kingdom,1220,2,13
4575,United Kingdom,1230,1,13
4576,United Kingdom,1240,12,13
4577,United Kingdom,1250,1,13
4578,United Kingdom,1260,9,13
4579,United Kingdom,1270,1,13
4580,United Kingdom,1280,12,13
4581,United Kingdom,1290,2,13
4582,United Kingdom,1300,3,13
4583,United Kingdom,1310,2,14
4584,United Kingdom,1320,5,14
4585,United Kingdom,1330,3,14
4586,United Kingdom,1340,18,14
4587,United Kingdom,1350,3,14
4588,United Kingdom,1360,10,14
4589,United Kingdom,1370,6,14
4590,United Kingdom,1380,12,14
4591,United Kingdom,1390,3,14
4592,United Kingdom,1400,8,14
4593,United Kingdom,1410,2,15
4594,United Kingdom,1420,8,15
4595,United Kingdom,1430,2,15
4596,United Kingdom,1440,20,15
4597,United Kingdom,1450,4,15
4598,United Kingdom,1460,12,15
4599,United Kingdom,1470,2,15
4600,United Kingdom,1480,16,15
4601,United Kingdom,1490,4,15
4602,United Kingdom,1500,18,15
4603,United Kingdom,1510,8,16
4604,United Kingdom,1520,35,16
4605,United Kingdom,1530,23,16
4606,United Kingdom,1540,66,16
4607,United Kingdom,1550,36,16
4608,United Kingdom,1560,64,16
4609,United Kingdom,1570,54,16
4610,United Kingdom,1580,130,16
4611,United Kingdom,1590,77,16
4612,United Kingdom,1600,166,16
4613,United Kingdom,1610,111,17
4614,United Kingdom,1620,139,17
4615,United Kingdom,1630,84,17
4616,United Kingdom,1640,183,17
4617,United Kingdom,1650,132,17
4618,United Kingdom,1660,182,17
4619,United Kingdom,1670,116,17
4620,United Kingdom,1680,175,17
4621,United Kingdom,1690,120,17
4622,United Kingdom,1700,182,17
4623,United Kingdom,1710,148,18
4624,United Kingdom,1720,208,18
4625,United Kingdom,1730,192,18
4626,United Kingdom,1740,315,18
4627,United Kingdom,1750,231,18
4628,United Kingdom,1760,412,18
4629,United Kingdom,1770,352,18
4630,United Kingdom,1780,612,18
4631,United Kingdom,1790,500,18
4632,United Kingdom,1800,679,18
4633,United Kingdom,1810,655,19
4634,United Kingdom,1820,964,19
4635,United Kingdom,1830,955,19
4636,United Kingdom,1840,1513,19
4637,United Kingdom,1850,1453,19
4638,United Kingdom,1860,1852,19
4639,United Kingdom,1870,1465,19
4640,United Kingdom,1880,2123,19
4641,Western Europe,-260,2,-2
4642,Western Europe,-250,1,-2
4643,Western Europe,-240,1,-2
4644,Western Europe,-220,2,-2
4645,Western Europe,-210,2,-2
4646,Western Europe,-200,9,-2
4647,Western Europe,-180,3,-1
4648,Western Europe,-160,11,-1
4649,Western Europe,-150,4,-1
4650,Western Europe,-140,4,-1
4651,Western Europe,-130,3,-1
4652,Western Europe,-120,13,-1
4653,Western Europe,-110,3,-1
4654,Western Europe,-100,14,-1
4655,Western Europe,-90,1,0
4656,Western Europe,-80,7,0
4657,Western Europe,-70,7,0
4658,Western Europe,-60,28,0
4659,Western Europe,-50,10,0
4660,Western Europe,-40,7,0
4661,Western Europe,-30,12,0
4662,Western Europe,-20,31,0
4663,Western Europe,0,2,0
4664,Western Europe,10,1,1
4665,Western Europe,20,2,1
4666,Western Europe,30,6,1
4667,Western Europe,40,12,1
4668,Western Europe,50,3,1
4669,Western Europe,60,10,1
4670,Western Europe,70,6,1
4671,Western Europe,80,18,1
4672,Western Europe,90,1,1
4673,Western Europe,100,10,1
4674,Western Europe,110,2,2
4675,Western Europe,120,4,2
4676,Western Europe,130,2,2
4677,Western Europe,140,22,2
4678,Western Europe,150,3,2
4679,Western Europe,160,5,2
4680,Western Europe,170,1,2
4681,Western Europe,180,9,2
4682,Western Europe,200,12,2
4683,Western Europe,220,3,3
4684,Western Europe,230,1,3
4685,Western Europe,240,17,3
4686,Western Europe,250,2,3
4687,Western Europe,260,1,3
4688,Western Europe,270,2,3
4689,Western Europe,280,11,3
4690,Western Europe,300,8,3
4691,Western Europe,310,1,4
4692,Western Europe,320,1,4
4693,Western Europe,340,13,4
4694,Western Europe,350,3,4
4695,Western Europe,360,4,4
4696,Western Europe,370,1,4
4697,Western Europe,380,6,4
4698,Western Europe,390,4,4
4699,Western Europe,400,12,4
4700,Western Europe,410,1,5
4701,Western Europe,420,4,5
4702,Western Europe,430,1,5
4703,Western Europe,440,22,5
4704,Western Europe,460,4,5
4705,Western Europe,480,7,5
4706,Western Europe,490,1,5
4707,Western Europe,500,3,5
4708,Western Europe,510,2,6
4709,Western Europe,520,3,6
4710,Western Europe,530,1,6
4711,Western Europe,540,7,6
4712,Western Europe,550,2,6
4713,Western Europe,560,4,6
4714,Western Europe,570,4,6
4715,Western Europe,580,2,6
4716,Western Europe,590,2,6
4717,Western Europe,600,3,6
4718,Western Europe,610,1,7
4719,Western Europe,620,1,7
4720,Western Europe,630,1,7
4721,Western Europe,640,5,7
4722,Western Europe,650,1,7
4723,Western Europe,660,2,7
4724,Western Europe,670,2,7
4725,Western Europe,680,2,7
4726,Western Europe,710,2,8
4727,Western Europe,740,5,8
4728,Western Europe,750,3,8
4729,Western Europe,760,2,8
4730,Western Europe,770,1,8
4731,Western Europe,780,6,8
4732,Western Europe,800,2,8
4733,Western Europe,810,3,9
4734,Western Europe,820,7,9
4735,Western Europe,830,4,9
4736,Western Europe,840,18,9
4737,Western Europe,850,4,9
4738,Western Europe,860,5,9
4739,Western Europe,870,1,9
4740,Western Europe,880,16,9
4741,Western Europe,890,3,9
4742,Western Europe,900,3,9
4743,Western Europe,910,2,10
4744,Western Europe,920,7,10
4745,Western Europe,930,1,10
4746,Western Europe,940,20,10
4747,Western Europe,950,2,10
4748,Western Europe,960,7,10
4749,Western Europe,970,3,10
4750,Western Europe,980,27,10
4751,Western Europe,990,7,10
4752,Western Europe,1000,21,10
4753,Western Europe,1010,8,11
4754,Western Europe,1020,10,11
4755,Western Europe,1030,5,11
4756,Western Europe,1040,27,11
4757,Western Europe,1050,6,11
4758,Western Europe,1060,12,11
4759,Western Europe,1070,3,11
4760,Western Europe,1080,28,11
4761,Western Europe,1090,10,11
4762,Western Europe,1100,24,11
4763,Western Europe,1110,11,12
4764,Western Europe,1120,21,12
4765,Western Europe,1130,10,12
4766,Western Europe,1140,92,12
4767,Western Europe,1150,16,12
4768,Western Europe,1160,32,12
4769,Western Europe,1170,13,12
4770,Western Europe,1180,99,12
4771,Western Europe,1190,12,12
4772,Western Europe,1200,66,12
4773,Western Europe,1210,29,13
4774,Western Europe,1220,50,13
4775,Western Europe,1230,17,13
4776,Western Europe,1240,174,13
4777,Western Europe,1250,22,13
4778,Western Europe,1260,80,13
4779,Western Europe,1270,27,13
4780,Western Europe,1280,161,13
4781,Western Europe,1290,25,13
4782,Western Europe,1300,99,13
4783,Western Europe,1310,23,14
4784,Western Europe,1320,76,14
4785,Western Europe,1330,28,14
4786,Western Europe,1340,169,14
4787,Western Europe,1350,42,14
4788,Western Europe,1360,85,14
4789,Western Europe,1370,37,14
4790,Western Europe,1380,213,14
4791,Western Europe,1390,44,14
4792,Western Europe,1400,127,14
4793,Western Europe,1410,58,15
4794,Western Europe,1420,153,15
4795,Western Europe,1430,72,15
4796,Western Europe,1440,422,15
4797,Western Europe,1450,93,15
4798,Western Europe,1460,285,15
4799,Western Europe,1470,130,15
4800,Western Europe,1480,704,15
4801,Western Europe,1490,182,15
4802,Western Europe,1500,633,15
4803,Western Europe,1510,308,16
4804,Western Europe,1520,769,16
4805,Western Europe,1530,487,16
4806,Western Europe,1540,1533,16
4807,Western Europe,1550,529,16
4808,Western Europe,1560,1076,16
4809,Western Europe,1570,675,16
4810,Western Europe,1580,1382,16
4811,Western Europe,1590,744,16
4812,Western Europe,1600,1456,16
4813,Western Europe,1610,1018,17
4814,Western Europe,1620,1654,17
4815,Western Europe,1630,1099,17
4816,Western Europe,1640,2027,17
4817,Western Europe,1650,1291,17
4818,Western Europe,1660,1870,17
4819,Western Europe,1670,1380,17
4820,Western Europe,1680,2100,17
4821,Western Europe,1690,1381,17
4822,Western Europe,1700,1891,17
4823,Western Europe,1710,1438,18
4824,Western Europe,1720,2000,18
4825,Western Europe,1730,1631,18
4826,Western Europe,1740,2585,18
4827,Western Europe,1750,2034,18
4828,Western Europe,1760,3090,18
4829,Western Europe,1770,2680,18
4830,Western Europe,1780,4159,18
4831,Western Europe,1790,3488,18
4832,Western Europe,1800,4597,18
4833,Western Europe,1810,3971,19
4834,Western Europe,1820,5371,19
4835,Western Europe,1830,5727,19
4836,Western Europe,1840,10309,19
4837,Western Europe,1850,9611,19
4838,Western Europe,1860,12538,19
4839,Western Europe,1870,10327,19
4840,Western Europe,1880,15886,19
4841,Yangtze,810,1,9
4842,Yangtze,870,2,9
4843,Yangtze,880,3,9
4844,Yangtze,890,1,9
4845,Yangtze,900,1,9
4846,Yangtze,910,1,10
4847,Yangtze,920,1,10
4848,Yangtze,950,2,10
4849,Yangtze,960,2,10
4850,Yangtze,970,1,10
4851,Yangtze,1000,2,10
4852,Yangtze,1010,1,11
4853,Yangtze,1020,1,11
4854,Yangtze,1030,1,11
4855,Yangtze,1040,2,11
4856,Yangtze,1060,1,11
4857,Yangtze,1070,2,11
4858,Yangtze,1090,3,11
4859,Yangtze,1110,2,12
4860,Yangtze,1120,1,12
4861,Yangtze,1140,2,12
4862,Yangtze,1160,2,12
4863,Yangtze,1170,2,12
4864,Yangtze,1180,2,12
4865,Yangtze,1200,2,12
4866,Yangtze,1210,2,13
4867,Yangtze,1220,1,13
4868,Yangtze,1230,1,13
4869,Yangtze,1240,1,13
4870,Yangtze,1270,4,13
4871,Yangtze,1280,3,13
4872,Yangtze,1290,1,13
4873,Yangtze,1300,5,13
4874,Yangtze,1310,2,14
4875,Yangtze,1320,2,14
4876,Yangtze,1330,1,14
4877,Yangtze,1340,4,14
4878,Yangtze,1350,1,14
4879,Yangtze,1360,3,14
4880,Yangtze,1370,6,14
4881,Yangtze,1380,3,14
4882,Yangtze,1390,3,14
4883,Yangtze,1400,6,14
4884,Yangtze,1410,2,15
4885,Yangtze,1420,3,15
4886,Yangtze,1430,3,15
4887,Yangtze,1440,2,15
4888,Yangtze,1460,1,15
4889,Yangtze,1470,2,15
4890,Yangtze,1480,2,15
4891,Yangtze,1500,8,15
4892,Yangtze,1510,2,16
4893,Yangtze,1520,7,16
4894,Yangtze,1530,8,16
4895,Yangtze,1540,6,16
4896,Yangtze,1550,2,16
4897,Yangtze,1560,2,16
4898,Yangtze,1570,4,16
4899,Yangtze,1580,8,16
4900,Yangtze,1590,3,16
4901,Yangtze,1600,4,16
4902,Yangtze,1610,6,17
4903,Yangtze,1620,9,17
4904,Yangtze,1630,12,17
4905,Yangtze,1640,17,17
4906,Yangtze,1650,9,17
4907,Yangtze,1660,9,17
4908,Yangtze,1670,7,17
4909,Yangtze,1680,15,17
4910,Yangtze,1690,4,17
4911,Yangtze,1700,5,17
4912,Yangtze,1710,1,18
4913,Yangtze,1720,7,18
4914,Yangtze,1730,5,18
4915,Yangtze,1740,4,18
4916,Yangtze,1750,5,18
4917,Yangtze,1760,8,18
4918,Yangtze,1770,5,18
4919,Yangtze,1780,6,18
4920,Yangtze,1790,6,18
4921,Yangtze,1800,11,18
4922,Yangtze,1810,6,19
4923,Yangtze,1820,5,19
4924,Yangtze,1830,3,19
4925,Yangtze,1840,7,19
4926,Yangtze,1850,8,19
4927,Yangtze,1860,9,19
4928,Yangtze,1870,7,19
4929,Yangtze,1880,6,19
4930,mediterranean World,-760,4,-7
4931,mediterranean World,-700,4,-7
4932,mediterranean World,-680,1,-6
4933,mediterranean World,-660,15,-6
4934,mediterranean World,-630,1,-6
4935,mediterranean World,-620,3,-6
4936,mediterranean World,-600,30,-6
4937,mediterranean World,-590,2,-5
4938,mediterranean World,-580,1,-5
4939,mediterranean World,-570,1,-5
4940,mediterranean World,-560,62,-5
4941,mediterranean World,-550,2,-5
4942,mediterranean World,-530,3,-5
4943,mediterranean World,-520,58,-5
4944,mediterranean World,-500,43,-5
4945,mediterranean World,-490,3,-4
4946,mediterranean World,-480,2,-4
4947,mediterranean World,-470,1,-4
4948,mediterranean World,-460,69,-4
4949,mediterranean World,-450,9,-4
4950,mediterranean World,-440,3,-4
4951,mediterranean World,-430,4,-4
4952,mediterranean World,-420,29,-4
4953,mediterranean World,-410,7,-4
4954,mediterranean World,-400,40,-4
4955,mediterranean World,-390,5,-3
4956,mediterranean World,-380,2,-3
4957,mediterranean World,-370,2,-3
4958,mediterranean World,-360,50,-3
4959,mediterranean World,-350,5,-3
4960,mediterranean World,-340,6,-3
4961,mediterranean World,-330,6,-3
4962,mediterranean World,-320,18,-3
4963,mediterranean World,-310,5,-3
4964,mediterranean World,-300,23,-3
4965,mediterranean World,-290,6,-2
4966,mediterranean World,-280,7,-2
4967,mediterranean World,-270,5,-2
4968,mediterranean World,-260,22,-2
4969,mediterranean World,-250,2,-2
4970,mediterranean World,-240,7,-2
4971,mediterranean World,-230,1,-2
4972,mediterranean World,-220,13,-2
4973,mediterranean World,-210,3,-2
4974,mediterranean World,-200,21,-2
4975,mediterranean World,-180,5,-1
4976,mediterranean World,-170,4,-1
4977,mediterranean World,-160,24,-1
4978,mediterranean World,-150,8,-1
4979,mediterranean World,-140,5,-1
4980,mediterranean World,-130,5,-1
4981,mediterranean World,-120,27,-1
4982,mediterranean World,-110,5,-1
4983,mediterranean World,-100,28,-1
4984,mediterranean World,-90,4,0
4985,mediterranean World,-80,10,0
4986,mediterranean World,-70,7,0
4987,mediterranean World,-60,38,0
4988,mediterranean World,-50,15,0
4989,mediterranean World,-40,10,0
4990,mediterranean World,-30,12,0
4991,mediterranean World,-20,33,0
4992,mediterranean World,-10,1,0
4993,mediterranean World,0,4,0
4994,mediterranean World,10,1,1
4995,mediterranean World,20,5,1
4996,mediterranean World,30,7,1
4997,mediterranean World,40,18,1
4998,mediterranean World,50,5,1
4999,mediterranean World,60,11,1
5000,mediterranean World,70,7,1
5001,mediterranean World,80,29,1
5002,mediterranean World,90,1,1
5003,mediterranean World,100,19,1
5004,mediterranean World,110,3,2
5005,mediterranean World,120,4,2
5006,mediterranean World,130,5,2
5007,mediterranean World,140,45,2
5008,mediterranean World,150,5,2
5009,mediterranean World,160,8,2
5010,mediterranean World,170,4,2
5011,mediterranean World,180,13,2
5012,mediterranean World,190,1,2
5013,mediterranean World,200,21,2
5014,mediterranean World,210,2,3
5015,mediterranean World,220,6,3
5016,mediterranean World,230,1,3
5017,mediterranean World,240,34,3
5018,mediterranean World,250,3,3
5019,mediterranean World,260,1,3
5020,mediterranean World,270,2,3
5021,mediterranean World,280,19,3
5022,mediterranean World,290,1,3
5023,mediterranean World,300,9,3
5024,mediterranean World,310,4,4
5025,mediterranean World,320,3,4
5026,mediterranean World,330,1,4
5027,mediterranean World,340,25,4
5028,mediterranean World,350,5,4
5029,mediterranean World,360,8,4
5030,mediterranean World,370,2,4
5031,mediterranean World,380,14,4
5032,mediterranean World,390,5,4
5033,mediterranean World,400,25,4
5034,mediterranean World,410,1,5
5035,mediterranean World,420,5,5
5036,mediterranean World,430,2,5
5037,mediterranean World,440,33,5
5038,mediterranean World,450,2,5
5039,mediterranean World,460,4,5
5040,mediterranean World,470,1,5
5041,mediterranean World,480,13,5
5042,mediterranean World,490,1,5
5043,mediterranean World,500,2,5
5044,mediterranean World,510,3,6
5045,mediterranean World,520,3,6
5046,mediterranean World,530,2,6
5047,mediterranean World,540,12,6
5048,mediterranean World,590,1,6
5049,mediterranean World,600,1,6
5050,mediterranean World,610,1,7
5051,mediterranean World,620,2,7
5052,mediterranean World,630,4,7
5053,mediterranean World,640,6,7
5054,mediterranean World,660,1,7
5055,mediterranean World,670,1,7
5056,mediterranean World,680,8,7
5057,mediterranean World,690,3,7
5058,mediterranean World,700,4,7
5059,mediterranean World,720,4,8
5060,mediterranean World,730,1,8
5061,mediterranean World,790,1,8
5062,mediterranean World,880,1,9
5063,mediterranean World,900,2,9
5064,mediterranean World,940,2,10
5065,mediterranean World,960,3,10
5066,mediterranean World,980,1,10
5067,mediterranean World,990,2,10
5068,mediterranean World,1010,1,11
5069,mediterranean World,1040,3,11
5070,mediterranean World,1060,1,11
5071,mediterranean World,1080,1,11
5072,mediterranean World,1100,1,11
5073,mediterranean World,1120,1,12
5074,mediterranean World,1140,3,12
5075,mediterranean World,1160,2,12
5076,mediterranean World,1180,3,12
5077,mediterranean World,1190,3,12
5078,mediterranean World,1200,1,12
5079,mediterranean World,1210,1,13
5080,mediterranean World,1220,3,13
5081,mediterranean World,1230,2,13
5082,mediterranean World,1240,3,13
5083,mediterranean World,1250,1,13
5084,mediterranean World,1260,1,13
5085,mediterranean World,1280,5,13
5086,mediterranean World,1300,2,13
5087,mediterranean World,1310,1,14
5088,mediterranean World,1320,4,14
5089,mediterranean World,1330,3,14
5090,mediterranean World,1340,2,14
5091,mediterranean World,1360,6,14
5092,mediterranean World,1370,1,14
5093,mediterranean World,1380,2,14
5094,mediterranean World,1390,2,14
5095,mediterranean World,1400,1,14
5096,mediterranean World,1410,1,15
5097,mediterranean World,1420,6,15
5098,mediterranean World,1430,1,15
5099,mediterranean World,1440,5,15
5100,mediterranean World,1450,1,15
5101,mediterranean World,1460,5,15
5102,mediterranean World,1480,4,15
5103,mediterranean World,1490,2,15
5104,mediterranean World,1500,2,15
5105,mediterranean World,1520,2,16
5106,mediterranean World,1530,4,16
5107,mediterranean World,1540,4,16
5108,mediterranean World,1550,3,16
5109,mediterranean World,1560,5,16
5110,mediterranean World,1580,6,16
5111,mediterranean World,1590,1,16
5112,mediterranean World,1600,3,16
5113,mediterranean World,1620,1,17
5114,mediterranean World,1630,2,17
5115,mediterranean World,1640,2,17
5116,mediterranean World,1650,1,17
5117,mediterranean World,1660,2,17
5118,mediterranean World,1690,1,17
5119,mediterranean World,1700,6,17
5120,mediterranean World,1720,3,18
5121,mediterranean World,1730,2,18
5122,mediterranean World,1740,2,18
5123,mediterranean World,1750,3,18
5124,mediterranean World,1760,1,18
5125,mediterranean World,1770,2,18
5126,mediterranean World,1780,2,18
5127,mediterranean World,1790,5,18
5128,mediterranean World,1800,15,18
5129,mediterranean World,1810,11,19
5130,mediterranean World,1820,27,19
5131,mediterranean World,1830,28,19
5132,mediterranean World,1840,41,19
5133,mediterranean World,1850,47,19
5134,mediterranean World,1860,60,19
5135,mediterranean World,1870,59,19
5136,mediterranean World,1880,90,19
