,region_name,decade,cultural_score,log_cultural_score
2469,Northern Italy,1370,294,5.68697535633982
2470,Northern Italy,1380,151,5.0238805208462765
2471,Northern Italy,1390,213,5.365976015021851
2472,Northern Italy,1400,782,6.663132695990803
2473,Northern Italy,1410,314,5.752572638825633
2474,Northern Italy,1420,379,5.940171252720432
2475,Northern Italy,1430,798,6.683360945766275
2476,Northern Italy,1440,839,6.733401891837359
2477,Northern Italy,1450,1105,7.00850518208228
2478,Northern Italy,1460,994,6.902742737158593
2479,Northern Italy,1470,861,6.759255270663693
2480,Northern Italy,1480,2042,7.622174594817622
2481,Northern Italy,1490,1501,7.31455283232408
2482,Northern Italy,1500,958,6.8658910748834385
2483,Northern Italy,1510,618,6.428105272684596
2484,Northern Italy,1520,439,6.0867747269123065
2485,Northern Italy,1530,734,6.5998704992128365
2486,Northern Italy,1540,513,6.2422232654551655
2487,Northern Italy,1550,476,6.1675164908883415
2488,Northern Italy,1560,1078,6.983789965258135
2489,Northern Italy,1570,379,5.940171252720432
2490,Northern Italy,1580,1346,7.205635176410364
2491,Northern Italy,1590,425,6.054439346269371
2492,Northern Italy,1600,550,6.311734809152915
2493,Northern Italy,1610,975,6.883462586413092
2494,Northern Italy,1620,484,6.184148890937483
2495,Northern Italy,1630,199,5.298317366548036
2496,Northern Italy,1640,271,5.605802066295998
2497,Northern Italy,1650,178,5.187385805840755
2498,Northern Italy,1660,692,6.541029999189903
2499,Northern Italy,1670,310,5.739792912179234
2500,Northern Italy,1680,665,6.501289670540389
2501,Northern Italy,1690,656,6.48768401848461
2502,Northern Italy,1700,1449,7.27931883541462
2503,Northern Italy,1710,1264,7.142827401161621
2504,Northern Italy,1720,1056,6.963189985870238
2505,Northern Italy,1730,1277,7.15305163493748
2506,Northern Italy,1740,462,6.137727054086234
2507,Northern Italy,1750,1690,7.43307534889858
2508,Northern Italy,1760,288,5.666426688112432
2509,Northern Italy,1770,197,5.288267030694535
2510,Northern Italy,1780,245,5.5053315359323625
2511,Northern Italy,1790,293,5.683579767338681
2512,Northern Italy,1800,311,5.7430031878094825
2513,Northern Italy,1810,449,6.1092475827643655
2514,Northern Italy,1820,418,6.037870919922137
2515,Northern Italy,1830,774,6.652863029353347
2516,Northern Italy,1840,961,6.8690144506657065
2517,Northern Italy,1850,321,5.7745515455444085
2518,Northern Japan,80,5,1.791759469228055
2519,Northern Japan,1500,22,3.1354942159291497
2520,Northern Japan,1620,18,2.9444389791664403
2521,Northern Japan,1640,18,2.9444389791664403
2522,Northern Japan,1660,9,2.302585092994046
2523,Northern Japan,1670,1,0.6931471805599453
2524,Northern Japan,1680,6,1.9459101490553132
2525,Northern Japan,1690,33,3.5263605246161616
2526,Northern Japan,1700,4,1.6094379124341003
2527,Northern Japan,1710,6,1.9459101490553132
2528,Northern Japan,1720,207,5.337538079701318
2529,Northern Japan,1730,39,3.6888794541139363
2530,Northern Japan,1740,13,2.6390573296152584
2531,Northern Japan,1750,314,5.752572638825633
2532,Northern Japan,1760,618,6.428105272684596
2533,Northern Japan,1770,112,4.727387818712341
2534,Northern Japan,1780,27,3.332204510175204
2535,Northern Japan,1790,231,5.44673737166631
2536,Northern Japan,1800,1137,7.037027614686276
2537,Northern Japan,1810,175,5.170483995038151
2538,Northern Japan,1820,9,2.302585092994046
2539,Northern Japan,1830,92,4.532599493153256
2540,Northern Japan,1840,398,5.988961416889864
2541,Northern Japan,1850,12,2.5649493574615367
2542,Northwestern Europe,-100,3,1.3862943611198906
2543,Northwestern Europe,-10,3,1.3862943611198906
2544,Northwestern Europe,0,148,5.003946305945459
2545,Northwestern Europe,80,1,0.6931471805599453
2546,Northwestern Europe,310,32,3.4965075614664802
2547,Northwestern Europe,320,10,2.3978952727983707
2548,Northwestern Europe,340,27,3.332204510175204
2549,Northwestern Europe,350,5,1.791759469228055
2550,Northwestern Europe,390,6,1.9459101490553132
2551,Northwestern Europe,400,11,2.4849066497880004
2552,Northwestern Europe,430,3,1.3862943611198906
2553,Northwestern Europe,450,6,1.9459101490553132
2554,Northwestern Europe,460,3,1.3862943611198906
2555,Northwestern Europe,470,7,2.0794415416798357
2556,Northwestern Europe,500,3,1.3862943611198906
2557,Northwestern Europe,520,6,1.9459101490553132
2558,Northwestern Europe,530,13,2.6390573296152584
2559,Northwestern Europe,540,4,1.6094379124341003
2560,Northwestern Europe,620,4,1.6094379124341003
2561,Northwestern Europe,640,1,0.6931471805599453
2562,Northwestern Europe,670,10,2.3978952727983707
2563,Northwestern Europe,700,2,1.0986122886681098
2564,Northwestern Europe,740,4,1.6094379124341003
2565,Northwestern Europe,770,4,1.6094379124341003
2566,Northwestern Europe,780,4,1.6094379124341003
2567,Northwestern Europe,790,5,1.791759469228055
2568,Northwestern Europe,800,2,1.0986122886681098
2569,Northwestern Europe,810,6,1.9459101490553132
2570,Northwestern Europe,840,1,0.6931471805599453
2571,Northwestern Europe,850,2,1.0986122886681098
2572,Northwestern Europe,890,1,0.6931471805599453
2573,Northwestern Europe,900,15,2.772588722239781
2574,Northwestern Europe,910,4,1.6094379124341003
2575,Northwestern Europe,920,1,0.6931471805599453
2576,Northwestern Europe,940,23,3.1780538303479458
2577,Northwestern Europe,950,10,2.3978952727983707
2578,Northwestern Europe,960,2,1.0986122886681098
2579,Northwestern Europe,980,4,1.6094379124341003
2580,Northwestern Europe,990,3,1.3862943611198906
2581,Northwestern Europe,1000,5,1.791759469228055
2582,Northwestern Europe,1010,3,1.3862943611198906
2583,Northwestern Europe,1020,1,0.6931471805599453
2584,Northwestern Europe,1030,2,1.0986122886681098
2585,Northwestern Europe,1040,1,0.6931471805599453
2586,Northwestern Europe,1050,8,2.1972245773362196
2587,Northwestern Europe,1060,11,2.4849066497880004
2588,Northwestern Europe,1070,6,1.9459101490553132
2589,Northwestern Europe,1080,35,3.58351893845611
2590,Northwestern Europe,1090,8,2.1972245773362196
2591,Northwestern Europe,1100,61,4.127134385045092
2592,Northwestern Europe,1110,3,1.3862943611198906
2593,Northwestern Europe,1120,13,2.6390573296152584
2594,Northwestern Europe,1130,11,2.4849066497880004
2595,Northwestern Europe,1140,26,3.295836866004329
2596,Northwestern Europe,1150,54,4.007333185232471
2597,Northwestern Europe,1160,37,3.6375861597263857
2598,Northwestern Europe,1170,15,2.772588722239781
2599,Northwestern Europe,1180,69,4.248495242049359
2600,Northwestern Europe,1190,17,2.8903717578961645
2601,Northwestern Europe,1200,74,4.31748811353631
2602,Northwestern Europe,1210,3,1.3862943611198906
2603,Northwestern Europe,1220,18,2.9444389791664403
2604,Northwestern Europe,1230,86,4.465908118654584
2605,Northwestern Europe,1240,16,2.833213344056216
2606,Northwestern Europe,1250,18,2.9444389791664403
2607,Northwestern Europe,1260,15,2.772588722239781
2608,Northwestern Europe,1270,9,2.302585092994046
2609,Northwestern Europe,1280,11,2.4849066497880004
2610,Northwestern Europe,1290,4,1.6094379124341003
2611,Northwestern Europe,1300,84,4.442651256490317
2612,Northwestern Europe,1310,11,2.4849066497880004
2613,Northwestern Europe,1320,54,4.007333185232471
2614,Northwestern Europe,1330,27,3.332204510175204
2615,Northwestern Europe,1340,93,4.543294782270004
2616,Northwestern Europe,1350,37,3.6375861597263857
2617,Northwestern Europe,1360,30,3.4339872044851463
2618,Northwestern Europe,1370,32,3.4965075614664802
2619,Northwestern Europe,1380,66,4.204692619390966
2620,Northwestern Europe,1390,185,5.225746673713202
2621,Northwestern Europe,1400,204,5.3230099791384085
2622,Northwestern Europe,1410,102,4.634728988229636
2623,Northwestern Europe,1420,253,5.537334267018537
2624,Northwestern Europe,1430,181,5.204006687076795
2625,Northwestern Europe,1440,471,6.156978985585555
2626,Northwestern Europe,1450,599,6.396929655216146
2627,Northwestern Europe,1460,733,6.598509028614515
2628,Northwestern Europe,1470,2382,7.776115477098742
2629,Northwestern Europe,1480,1674,7.423568444259167
2630,Northwestern Europe,1490,940,6.846943139585379
2631,Northwestern Europe,1500,2532,7.837159650001675
2632,Northwestern Europe,1510,840,6.734591659972948
2633,Northwestern Europe,1520,1817,7.505492274737424
2634,Northwestern Europe,1530,1408,7.25063551189868
2635,Northwestern Europe,1540,1999,7.600902459542082
2636,Northwestern Europe,1550,1330,7.193685818395112
2637,Northwestern Europe,1560,4249,8.354674261918463
2638,Northwestern Europe,1570,2885,7.9676267393338165
2639,Northwestern Europe,1580,6142,8.723068501163928
2640,Northwestern Europe,1590,11899,9.38429367909962
2641,Northwestern Europe,1600,10768,9.284426915328881
2642,Northwestern Europe,1610,9994,9.209840246934501
2643,Northwestern Europe,1620,12083,9.399637542506563
2644,Northwestern Europe,1630,7489,8.921324076511265
2645,Northwestern Europe,1640,6342,8.755107121633896
2646,Northwestern Europe,1650,2977,7.999007213243955
2647,Northwestern Europe,1660,4975,8.512381634419015
2648,Northwestern Europe,1670,1911,7.555905093611346
2649,Northwestern Europe,1680,3727,8.223627175805483
2650,Northwestern Europe,1690,2964,7.994632311431825
2651,Northwestern Europe,1700,5938,8.68929604801586
2652,Northwestern Europe,1710,3951,8.281977058867758
2653,Northwestern Europe,1720,6857,8.833171133022866
2654,Northwestern Europe,1730,7503,8.92319149068606
2655,Northwestern Europe,1740,9842,9.194515821629212
2656,Northwestern Europe,1750,8311,9.025455532779063
2657,Northwestern Europe,1760,15543,9.651429991057276
2658,Northwestern Europe,1770,10367,9.246479418592056
2659,Northwestern Europe,1780,20236,9.91526789107166
2660,Northwestern Europe,1790,13591,9.517236663351769
2661,Northwestern Europe,1800,33186,10.409913511957432
2662,Northwestern Europe,1810,27425,10.219246747559799
2663,Northwestern Europe,1820,36290,10.499325055627958
2664,Northwestern Europe,1830,27826,10.233762051368387
2665,Northwestern Europe,1840,113867,11.642795161761759
2666,Northwestern Europe,1850,20139,9.910463166272553
2667,Norway,900,4,1.6094379124341003
2668,Norway,910,1,0.6931471805599453
2669,Norway,1200,2,1.0986122886681098
2670,Norway,1540,2,1.0986122886681098
2671,Norway,1600,3,1.3862943611198906
2672,Norway,1630,13,2.6390573296152584
2673,Norway,1650,2,1.0986122886681098
2674,Norway,1670,2,1.0986122886681098
2675,Norway,1680,30,3.4339872044851463
2676,Norway,1690,1,0.6931471805599453
2677,Norway,1700,9,2.302585092994046
2678,Norway,1710,9,2.302585092994046
2679,Norway,1720,16,2.833213344056216
2680,Norway,1730,5,1.791759469228055
2681,Norway,1740,23,3.1780538303479458
2682,Norway,1750,9,2.302585092994046
2683,Norway,1760,26,3.295836866004329
2684,Norway,1770,1,0.6931471805599453
2685,Norway,1780,120,4.795790545596741
2686,Norway,1790,869,6.76849321164863
2687,Norway,1800,421,6.045005314036012
2688,Norway,1810,546,6.304448802421981
2689,Norway,1820,382,5.948034989180646
2690,Norway,1830,584,6.371611847231857
2691,Norway,1840,517,6.249975242259483
2692,Norway,1850,333,5.811140992976701
2693,Ottoman Turkey,1240,1,0.6931471805599453
2694,Ottoman Turkey,1250,1,0.6931471805599453
2695,Ottoman Turkey,1350,2,1.0986122886681098
2696,Ottoman Turkey,1360,3,1.3862943611198906
2697,Ottoman Turkey,1410,2,1.0986122886681098
2698,Ottoman Turkey,1420,1,0.6931471805599453
2699,Ottoman Turkey,1430,7,2.0794415416798357
2700,Ottoman Turkey,1440,1,0.6931471805599453
2701,Ottoman Turkey,1460,3,1.3862943611198906
2702,Ottoman Turkey,1470,16,2.833213344056216
2703,Ottoman Turkey,1500,1,0.6931471805599453
2704,Ottoman Turkey,1520,4,1.6094379124341003
2705,Ottoman Turkey,1540,1,0.6931471805599453
2706,Ottoman Turkey,1560,1,0.6931471805599453
2707,Ottoman Turkey,1590,1,0.6931471805599453
2708,Ottoman Turkey,1600,1,0.6931471805599453
2709,Ottoman Turkey,1640,8,2.1972245773362196
2710,Ottoman Turkey,1650,4,1.6094379124341003
2711,Ottoman Turkey,1670,1,0.6931471805599453
2712,Ottoman Turkey,1690,1,0.6931471805599453
2713,Ottoman Turkey,1700,1,0.6931471805599453
2714,Ottoman Turkey,1750,2,1.0986122886681098
2715,Ottoman Turkey,1760,26,3.295836866004329
2716,Ottoman Turkey,1780,6,1.9459101490553132
2717,Ottoman Turkey,1800,2,1.0986122886681098
2718,Ottoman Turkey,1810,5,1.791759469228055
2719,Ottoman Turkey,1820,12,2.5649493574615367
2720,Ottoman Turkey,1830,75,4.330733340286331
2721,Ottoman Turkey,1840,35,3.58351893845611
2722,Ottoman Turkey,1850,18,2.9444389791664403
2723,Ottoman world,600,37,3.6375861597263857
2724,Ottoman world,640,121,4.804021044733257
2725,Ottoman world,660,1,0.6931471805599453
2726,Ottoman world,1270,1,0.6931471805599453
2727,Ottoman world,1350,1,0.6931471805599453
2728,Ottoman world,1360,3,1.3862943611198906
2729,Ottoman world,1370,91,4.5217885770490405
2730,Ottoman world,1410,2,1.0986122886681098
2731,Ottoman world,1420,3,1.3862943611198906
2732,Ottoman world,1430,7,2.0794415416798357
2733,Ottoman world,1440,2,1.0986122886681098
2734,Ottoman world,1450,1,0.6931471805599453
2735,Ottoman world,1460,3,1.3862943611198906
2736,Ottoman world,1470,17,2.8903717578961645
2737,Ottoman world,1480,1,0.6931471805599453
2738,Ottoman world,1490,1,0.6931471805599453
2739,Ottoman world,1500,2,1.0986122886681098
2740,Ottoman world,1510,1,0.6931471805599453
2741,Ottoman world,1520,4,1.6094379124341003
2742,Ottoman world,1530,34,3.5553480614894135
2743,Ottoman world,1540,661,6.495265555937008
2744,Ottoman world,1550,20,3.044522437723423
2745,Ottoman world,1560,13,2.6390573296152584
2746,Ottoman world,1570,5,1.791759469228055
2747,Ottoman world,1580,7,2.0794415416798357
2748,Ottoman world,1590,4,1.6094379124341003
2749,Ottoman world,1600,22,3.1354942159291497
2750,Ottoman world,1610,35,3.58351893845611
2751,Ottoman world,1620,36,3.6109179126442243
2752,Ottoman world,1630,17,2.8903717578961645
2753,Ottoman world,1640,1124,7.025538314638521
2754,Ottoman world,1650,4,1.6094379124341003
2755,Ottoman world,1660,6,1.9459101490553132
2756,Ottoman world,1670,4,1.6094379124341003
2757,Ottoman world,1680,8,2.1972245773362196
2758,Ottoman world,1690,2,1.0986122886681098
2759,Ottoman world,1700,3,1.3862943611198906
2760,Ottoman world,1710,5,1.791759469228055
2761,Ottoman world,1720,30,3.4339872044851463
2762,Ottoman world,1730,14,2.70805020110221
2763,Ottoman world,1740,18,2.9444389791664403
2764,Ottoman world,1750,11,2.4849066497880004
2765,Ottoman world,1760,87,4.477336814478207
2766,Ottoman world,1770,2,1.0986122886681098
2767,Ottoman world,1780,43,3.784189633918261
2768,Ottoman world,1790,54,4.007333185232471
2769,Ottoman world,1800,97,4.584967478670572
2770,Ottoman world,1810,451,6.113682179832232
2771,Ottoman world,1820,265,5.583496308781699
2772,Ottoman world,1830,303,5.717027701406222
2773,Ottoman world,1840,950,6.85751406254539
2774,Ottoman world,1850,716,6.57507584059962
2775,Persian world,200,5,1.791759469228055
2776,Persian world,480,1,0.6931471805599453
2777,Persian world,700,1169,7.064759027791802
2778,Persian world,720,1,0.6931471805599453
2779,Persian world,730,58,4.07753744390572
2780,Persian world,740,36,3.6109179126442243
2781,Persian world,760,826,6.717804695023691
2782,Persian world,770,2,1.0986122886681098
2783,Persian world,780,6,1.9459101490553132
2784,Persian world,810,13,2.6390573296152584
2785,Persian world,820,1,0.6931471805599453
2786,Persian world,830,4,1.6094379124341003
2787,Persian world,840,12,2.5649493574615367
2788,Persian world,850,5,1.791759469228055
2789,Persian world,860,27,3.332204510175204
2790,Persian world,880,10,2.3978952727983707
2791,Persian world,890,5,1.791759469228055
2792,Persian world,900,38,3.6635616461296463
2793,Persian world,920,13,2.6390573296152584
2794,Persian world,930,8,2.1972245773362196
2795,Persian world,940,53,3.9889840465642745
2796,Persian world,950,15,2.772588722239781
2797,Persian world,960,128,4.859812404361672
2798,Persian world,970,163,5.099866427824199
2799,Persian world,980,22,3.1354942159291497
2800,Persian world,1000,17,2.8903717578961645
2801,Persian world,1010,8,2.1972245773362196
2802,Persian world,1020,2,1.0986122886681098
2803,Persian world,1030,9,2.302585092994046
2804,Persian world,1040,4,1.6094379124341003
2805,Persian world,1050,797,6.682108597449809
2806,Persian world,1060,37,3.6375861597263857
2807,Persian world,1080,5,1.791759469228055
2808,Persian world,1090,4,1.6094379124341003
2809,Persian world,1100,2,1.0986122886681098
2810,Persian world,1110,5,1.791759469228055
2811,Persian world,1120,219,5.393627546352362
2812,Persian world,1140,30,3.4339872044851463
2813,Persian world,1150,10,2.3978952727983707
2814,Persian world,1190,1,0.6931471805599453
2815,Persian world,1200,9,2.302585092994046
2816,Persian world,1210,10,2.3978952727983707
2817,Persian world,1230,1,0.6931471805599453
2818,Persian world,1240,3,1.3862943611198906
2819,Persian world,1250,3,1.3862943611198906
2820,Persian world,1260,1,0.6931471805599453
2821,Persian world,1280,2,1.0986122886681098
2822,Persian world,1290,3,1.3862943611198906
2823,Persian world,1300,3,1.3862943611198906
2824,Persian world,1310,1,0.6931471805599453
2825,Persian world,1320,4,1.6094379124341003
2826,Persian world,1330,3,1.3862943611198906
2827,Persian world,1340,3,1.3862943611198906
2828,Persian world,1380,3,1.3862943611198906
2829,Persian world,1390,2,1.0986122886681098
2830,Persian world,1410,13,2.6390573296152584
2831,Persian world,1430,1,0.6931471805599453
2832,Persian world,1440,11,2.4849066497880004
2833,Persian world,1450,15,2.772588722239781
2834,Persian world,1460,4,1.6094379124341003
2835,Persian world,1470,16,2.833213344056216
2836,Persian world,1480,9,2.302585092994046
2837,Persian world,1490,1,0.6931471805599453
2838,Persian world,1500,6,1.9459101490553132
2839,Persian world,1510,8,2.1972245773362196
2840,Persian world,1520,2,1.0986122886681098
2841,Persian world,1530,9,2.302585092994046
2842,Persian world,1550,9,2.302585092994046
2843,Persian world,1560,10,2.3978952727983707
2844,Persian world,1570,1,0.6931471805599453
2845,Persian world,1600,7,2.0794415416798357
2846,Persian world,1610,1,0.6931471805599453
2847,Persian world,1620,59,4.0943445622221
2848,Persian world,1630,3,1.3862943611198906
2849,Persian world,1650,11,2.4849066497880004
2850,Persian world,1660,1,0.6931471805599453
2851,Persian world,1670,1,0.6931471805599453
2852,Persian world,1690,52,3.970291913552122
2853,Persian world,1730,22,3.1354942159291497
2854,Persian world,1740,5,1.791759469228055
2855,Persian world,1770,2,1.0986122886681098
2856,Persian world,1780,1,0.6931471805599453
2857,Persian world,1790,4,1.6094379124341003
2858,Persian world,1800,7,2.0794415416798357
2859,Persian world,1810,42,3.7612001156935624
2860,Persian world,1830,4,1.6094379124341003
2861,Persian world,1840,20,3.044522437723423
2862,Persian world,1850,58,4.07753744390572
2863,Portugal,300,2,1.0986122886681098
2864,Portugal,380,1,0.6931471805599453
2865,Portugal,1040,2,1.0986122886681098
2866,Portugal,1220,6,1.9459101490553132
2867,Portugal,1250,6,1.9459101490553132
2868,Portugal,1260,4,1.6094379124341003
2869,Portugal,1290,1,0.6931471805599453
2870,Portugal,1380,3,1.3862943611198906
2871,Portugal,1410,8,2.1972245773362196
2872,Portugal,1420,14,2.70805020110221
2873,Portugal,1440,1,0.6931471805599453
2874,Portugal,1450,11,2.4849066497880004
2875,Portugal,1460,10,2.3978952727983707
2876,Portugal,1470,33,3.5263605246161616
2877,Portugal,1480,33,3.5263605246161616
2878,Portugal,1490,50,3.9318256327243257
2879,Portugal,1500,66,4.204692619390966
2880,Portugal,1510,8,2.1972245773362196
2881,Portugal,1520,39,3.6888794541139363
2882,Portugal,1530,4,1.6094379124341003
2883,Portugal,1540,22,3.1354942159291497
2884,Portugal,1560,24,3.2188758248682006
2885,Portugal,1570,15,2.772588722239781
2886,Portugal,1580,4,1.6094379124341003
2887,Portugal,1590,6,1.9459101490553132
2888,Portugal,1600,19,2.995732273553991
2889,Portugal,1610,17,2.8903717578961645
2890,Portugal,1620,31,3.4657359027997265
2891,Portugal,1660,5,1.791759469228055
2892,Portugal,1670,5,1.791759469228055
2893,Portugal,1680,40,3.713572066704308
2894,Portugal,1700,40,3.713572066704308
2895,Portugal,1710,18,2.9444389791664403
2896,Portugal,1720,220,5.3981627015177525
2897,Portugal,1730,63,4.1588830833596715
2898,Portugal,1740,6,1.9459101490553132
2899,Portugal,1750,12,2.5649493574615367
2900,Portugal,1760,25,3.258096538021482
2901,Portugal,1770,72,4.290459441148391
2902,Portugal,1780,7,2.0794415416798357
2903,Portugal,1790,38,3.6635616461296463
2904,Portugal,1800,97,4.584967478670572
2905,Portugal,1810,21,3.091042453358316
2906,Portugal,1820,201,5.308267697401205
2907,Portugal,1830,97,4.584967478670572
2908,Portugal,1840,345,5.846438775057725
2909,Portugal,1850,168,5.1298987149230735
2910,Slav world,1060,3,1.3862943611198906
2911,Slav world,1100,1,0.6931471805599453
2912,Slav world,1300,1,0.6931471805599453
2913,Slav world,1340,1,0.6931471805599453
2914,Slav world,1460,1,0.6931471805599453
2915,Slav world,1480,1,0.6931471805599453
2916,Slav world,1490,23,3.1780538303479458
2917,Slav world,1500,111,4.718498871295094
2918,Slav world,1550,74,4.31748811353631
2919,Slav world,1560,9,2.302585092994046
2920,Slav world,1570,1,0.6931471805599453
2921,Slav world,1580,9,2.302585092994046
2922,Slav world,1590,7,2.0794415416798357
2923,Slav world,1600,3,1.3862943611198906
2924,Slav world,1610,4,1.6094379124341003
2925,Slav world,1620,12,2.5649493574615367
2926,Slav world,1630,22,3.1354942159291497
2927,Slav world,1640,6,1.9459101490553132
2928,Slav world,1650,26,3.295836866004329
2929,Slav world,1660,11,2.4849066497880004
2930,Slav world,1670,9,2.302585092994046
2931,Slav world,1680,10,2.3978952727983707
2932,Slav world,1690,7,2.0794415416798357
2933,Slav world,1700,37,3.6375861597263857
2934,Slav world,1710,96,4.574710978503383
2935,Slav world,1720,108,4.6913478822291435
2936,Slav world,1730,85,4.454347296253507
2937,Slav world,1740,661,6.495265555937008
2938,Slav world,1750,105,4.663439094112067
2939,Slav world,1760,330,5.802118375377063
2940,Slav world,1770,591,6.3835066348840055
2941,Slav world,1780,812,6.70073110954781
2942,Slav world,1790,762,6.637258031284457
2943,Slav world,1800,3373,8.123854263105914
2944,Slav world,1810,2556,7.846589975291186
2945,Slav world,1820,3588,8.185628891147607
2946,Slav world,1830,8573,9.056489647157923
2947,Slav world,1840,4626,8.439663988907
2948,Slav world,1850,3252,8.087332926473351
2949,South East Asia,820,54,4.007333185232471
2950,South East Asia,1070,1,0.6931471805599453
2951,South East Asia,1230,1,0.6931471805599453
2952,South East Asia,1240,5,1.791759469228055
2953,South East Asia,1260,1,0.6931471805599453
2954,South East Asia,1280,1,0.6931471805599453
2955,South East Asia,1380,4,1.6094379124341003
2956,South East Asia,1400,3,1.3862943611198906
2957,South East Asia,1440,15,2.772588722239781
2958,South East Asia,1490,1,0.6931471805599453
2959,South East Asia,1680,1,0.6931471805599453
2960,South East Asia,1710,1,0.6931471805599453
2961,South East Asia,1730,3,1.3862943611198906
2962,South East Asia,1740,1,0.6931471805599453
2963,South East Asia,1770,75,4.330733340286331
2964,South East Asia,1790,5,1.791759469228055
2965,South East Asia,1800,5,1.791759469228055
2966,South East Asia,1810,37,3.6375861597263857
2967,South East Asia,1820,4,1.6094379124341003
2968,South East Asia,1830,9,2.302585092994046
2969,South East Asia,1840,7,2.0794415416798357
2970,South East Asia,1850,37,3.6375861597263857
2971,Southern China,-720,1,0.6931471805599453
2972,Southern China,-340,27,3.332204510175204
2973,Southern China,-300,3,1.3862943611198906
2974,Southern China,-180,15,2.772588722239781
2975,Southern China,-50,33,3.5263605246161616
2976,Southern China,30,2,1.0986122886681098
2977,Southern China,80,40,3.713572066704308
2978,Southern China,150,4,1.6094379124341003
2979,Southern China,200,6,1.9459101490553132
2980,Southern China,260,62,4.143134726391533
2981,Southern China,280,4,1.6094379124341003
2982,Southern China,290,2,1.0986122886681098
2983,Southern China,340,12,2.5649493574615367
2984,Southern China,360,86,4.465908118654584
2985,Southern China,370,4,1.6094379124341003
2986,Southern China,440,59,4.0943445622221
2987,Southern China,460,38,3.6635616461296463
2988,Southern China,520,1,0.6931471805599453
2989,Southern China,530,6,1.9459101490553132
2990,Southern China,540,2,1.0986122886681098
2991,Southern China,560,62,4.143134726391533
2992,Southern China,570,1,0.6931471805599453
2993,Southern China,600,47,3.871201010907891
2994,Southern China,620,96,4.574710978503383
2995,Southern China,630,7,2.0794415416798357
2996,Southern China,640,46,3.8501476017100584
2997,Southern China,660,248,5.517452896464707
2998,Southern China,670,8,2.1972245773362196
2999,Southern China,680,429,6.063785208687608
3000,Southern China,690,279,5.634789603169249
3001,Southern China,700,1,0.6931471805599453
3002,Southern China,710,249,5.521460917862246
3003,Southern China,720,416,6.0330862217988015
3004,Southern China,730,31,3.4657359027997265
3005,Southern China,750,551,6.313548046277095
3006,Southern China,770,992,6.900730664045173
3007,Southern China,830,477,6.169610732491456
3008,Southern China,850,368,5.910796644040527
3009,Southern China,860,3,1.3862943611198906
3010,Southern China,880,2,1.0986122886681098
3011,Southern China,900,1,0.6931471805599453
3012,Southern China,920,5,1.791759469228055
3013,Southern China,930,6,1.9459101490553132
3014,Southern China,940,50,3.9318256327243257
3015,Southern China,960,6,1.9459101490553132
3016,Southern China,970,8,2.1972245773362196
3017,Southern China,980,1,0.6931471805599453
3018,Southern China,990,113,4.736198448394496
3019,Southern China,1000,36,3.6109179126442243
3020,Southern China,1010,400,5.993961427306569
3021,Southern China,1020,2359,7.7664168980196555
3022,Southern China,1030,205,5.327876168789581
3023,Southern China,1040,7014,8.855805992536562
3024,Southern China,1050,49,3.912023005428146
3025,Southern China,1060,12,2.5649493574615367
3026,Southern China,1070,7,2.0794415416798357
3027,Southern China,1080,5,1.791759469228055
3028,Southern China,1100,45,3.828641396489095
3029,Southern China,1120,16,2.833213344056216
3030,Southern China,1130,93,4.543294782270004
3031,Southern China,1140,8,2.1972245773362196
3032,Southern China,1150,1,0.6931471805599453
3033,Southern China,1160,24,3.2188758248682006
3034,Southern China,1170,11,2.4849066497880004
3035,Southern China,1180,3,1.3862943611198906
3036,Southern China,1200,16,2.833213344056216
3037,Southern China,1210,1,0.6931471805599453
3038,Southern China,1220,12,2.5649493574615367
3039,Southern China,1230,5,1.791759469228055
3040,Southern China,1240,1186,7.079184394609668
3041,Southern China,1250,75,4.330733340286331
3042,Southern China,1260,5,1.791759469228055
3043,Southern China,1270,10,2.3978952727983707
3044,Southern China,1280,13,2.6390573296152584
3045,Southern China,1290,90,4.51085950651685
3046,Southern China,1300,622,6.434546518787453
3047,Southern China,1310,757,6.630683385642372
3048,Southern China,1330,33,3.5263605246161616
3049,Southern China,1340,23,3.1780538303479458
3050,Southern China,1350,8,2.1972245773362196
3051,Southern China,1360,22,3.1354942159291497
3052,Southern China,1370,37,3.6375861597263857
3053,Southern China,1380,34,3.5553480614894135
3054,Southern China,1390,23,3.1780538303479458
3055,Southern China,1400,53,3.9889840465642745
3056,Southern China,1410,1,0.6931471805599453
3057,Southern China,1430,141,4.955827057601261
3058,Southern China,1440,12,2.5649493574615367
3059,Southern China,1450,4,1.6094379124341003
3060,Southern China,1460,68,4.23410650459726
3061,Southern China,1470,291,5.676753802268282
3062,Southern China,1480,84,4.442651256490317
3063,Southern China,1490,58,4.07753744390572
3064,Southern China,1500,266,5.58724865840025
3065,Southern China,1510,21,3.091042453358316
3066,Southern China,1520,52,3.970291913552122
3067,Southern China,1530,2,1.0986122886681098
3068,Southern China,1540,7,2.0794415416798357
3069,Southern China,1550,153,5.0369526024136295
3070,Southern China,1560,340,5.831882477283517
3071,Southern China,1570,613,6.419994928147142
3072,Southern China,1580,608,6.411818267709897
3073,Southern China,1590,101,4.624972813284271
3074,Southern China,1600,354,5.872117789475416
3075,Southern China,1610,477,6.169610732491456
3076,Southern China,1620,98,4.59511985013459
3077,Southern China,1630,979,6.887552571664617
