,year,region_name,population_interpolated,N_est,lower,upper,score,score_cap,lower_cap,N_est_cap,upper_cap,gdp_per_capita,inclusive,restricted
1970,1766,Low countries,4.57,1517.8477929051194,1407.5264649438534,1629.4218523760426,244.0,53.50924247915911,308.34220706606783,332.5212323732976,356.9768358191048,4359,1,1
1971,1767,Low countries,4.59,1507.7538366045544,1398.6176451127012,1618.0423025357222,240.0,52.38999637549837,305.01424592424144,328.82490103819146,352.8887372414663,4188,1,1
1972,1768,Low countries,4.61,1497.6598803039894,1389.7088252815488,1606.6627526954017,236.0,51.27075027183762,301.686284782415,325.1285697030853,348.8006386638278,4307,1,1
1973,1769,Low countries,4.630000000000001,1487.5659240034245,1380.8000054503966,1595.2832028550813,232.0,50.15150416817687,298.3583236405886,321.43223836797915,344.7125400861892,4553,1,1
1974,1770,Low countries,4.65,1477.4719677028595,1371.8911856192444,1583.903653014761,228.0,49.03225806451613,295.0303624987622,317.735907032873,340.6244415085507,4340,1,1
1975,1771,Low countries,4.67,1520.618323246908,1412.5311744363469,1629.6638716706548,233.0,49.86099102095111,302.1931215847678,325.3218116521289,348.65490126643175,4721,1,1
1976,1772,Low countries,4.69,1563.7646787909566,1453.1711632534493,1675.4240903265488,238.0,50.6897239773861,309.35588067077344,332.9077162713848,356.6853610243127,4799,1,1
1977,1773,Low countries,4.71,1606.9110343350053,1493.8111520705518,1721.1843089824426,243.0,51.518456933821085,316.51863975677907,340.4936208906407,364.71582078219376,4561,1,1
1978,1774,Low countries,4.73,1650.0573898790537,1534.4511408876542,1766.9445276383367,248.0,52.34718989025607,323.6813988427847,348.0795255098966,372.7462805400748,4573,1,1
1979,1775,Low countries,4.75,1693.2037454231022,1575.091129704757,1812.7047462942305,253.0,53.17592284669105,330.8441579287903,355.66543012915247,380.7767402979558,4486,1,1
1980,1776,Low countries,4.77,1736.3501009671509,1615.7311185218591,1858.4649649501243,258.0,54.00465580312604,338.00691701479593,363.2513347484084,388.8072000558368,4431,1,1
1981,1777,Low countries,4.79,1779.4964565111995,1656.3711073389618,1904.2251836060184,263.0,54.833388759561025,345.16967610080155,370.8372393676643,396.83765981371783,4578,1,1
1982,1778,Low countries,4.81,1822.642812055248,1697.0110961560642,1949.9854022619122,268.0,55.66212171599601,352.3324351868072,378.4231439869202,404.86811957159887,4497,1,1
1983,1779,Low countries,4.83,1865.7891675992964,1737.6510849731667,1995.7456209178063,273.0,56.490854672431,359.4951942728128,386.00904860617607,412.89857932947984,4254,1,1
1984,1780,Low countries,4.85,1908.935523143345,1778.2910737902691,2041.5058395737,278.0,57.31958762886598,366.6579533588184,393.594953225432,420.9290390873609,4553,1,1
1985,1781,Low countries,4.869999999999999,1936.9853999766665,1805.2992751721677,2070.897164600595,279.6,57.409411044197206,370.55400134193167,397.5905923875731,425.08205774976636,4109,1,1
1986,1782,Low countries,4.89,1965.0352768099879,1832.307476554066,2100.28848962749,281.2,57.49923445952843,374.450049325045,401.5862315497143,429.2350764121718,4337,1,1
1987,1783,Low countries,4.91,1993.0851536433092,1859.3156779359642,2129.6798146543847,282.8,57.589057874859655,378.3460973081582,405.5818707118554,433.3880950745773,4195,1,1
1988,1784,Low countries,4.93,2021.1350304766306,1886.3238793178627,2159.0711396812794,284.4,57.67888129019088,382.2421452912715,409.5775098739965,437.54111373698277,4213,1,1
1989,1785,Low countries,4.949999999999999,2049.184907309952,1913.3320806997613,2188.4624647081746,286.0,57.7687047055221,386.1381932743848,413.5731490361377,441.6941323993882,4169,1,1
1990,1786,Low countries,4.97,2077.2347841432734,1940.3402820816596,2217.8537897350693,287.6,57.85852812085332,390.034241257498,417.5687881982788,445.8471510617937,3768,1,1
1991,1787,Low countries,4.99,2105.2846609765948,1967.3484834635578,2247.245114761964,289.2,57.948351536184546,393.93028924061133,421.5644273604199,450.00016972419917,3951,1,1
1992,1788,Low countries,5.01,2133.334537809916,1994.3566848454564,2276.6364397888588,290.8,58.03817495151577,397.8263372237246,425.56006652256104,454.15318838660465,3726,1,1
1993,1789,Low countries,5.029999999999999,2161.3844146432375,2021.3648862273549,2306.027764815754,292.4,58.127998366846995,401.7223852068379,429.5557056847022,458.3062070490101,3876,1,1
1994,1790,Low countries,5.05,2189.434291476559,2048.373087609253,2335.4190898426486,294.0,58.21782178217822,405.61843318995113,433.55134484684334,462.45922571141557,4199,1,1
1995,1791,Low countries,5.07,2423.1994119685096,2267.6065047219463,2583.6465058471663,323.2,63.55794436586516,445.8319662278357,476.4264102935127,507.97888885242304,4247,1,1
1996,1792,Low countries,5.09,2656.9645324604603,2486.8399218346394,2831.8739218516835,352.4,68.8980669495521,486.0454992657203,519.301475740182,553.4985519934305,4398,1,1
1997,1793,Low countries,5.109999999999999,2890.729652952411,2706.0733389473326,3080.101337856201,381.6,74.23818953323904,526.2590323036048,562.1765411868513,599.0182151344379,4480,1,1
1998,1794,Low countries,5.13,3124.494773444362,2925.3067560600252,3328.3287538607183,410.8,79.57831211692599,566.4725653414894,605.0516066335206,644.5378782754453,4666,1,1
1999,1795,Low countries,5.15,3358.2598939363124,3144.5401731727184,3576.556169865236,440.0,84.91843470061292,606.686098379374,647.92667208019,690.0575414164529,3847,1,1
2000,1796,Low countries,5.17,3592.0250144282636,3363.7735902854115,3824.7835858697536,469.2,90.25855728429985,646.8996314172585,690.8017375268593,735.5772045574603,4506,1,1
2001,1797,Low countries,5.1899999999999995,3825.7901349202143,3583.007007398104,4073.0110018742707,498.4,95.59867986798679,687.1131644551431,733.6768029735285,781.0968676984678,4661,1,1
2002,1798,Low countries,5.21,4059.555255412165,3802.2404245107973,4321.238417878789,527.6,100.93880245167374,727.3266974930277,776.5518684201979,826.6165308394752,4725,1,1
2003,1799,Low countries,5.23,4293.320375904115,4021.4738416234904,4569.465833883306,556.8,106.27892503536069,767.5402305309124,819.4269338668672,872.1361939804826,4332,1,1
2004,1800,Low countries,5.25,4527.085496396066,4240.707258736184,4817.693249887823,586.0,111.61904761904762,807.7537635687969,862.3019993135365,917.6558571214902,4184,1,1
2005,1801,Low countries,5.295,4623.864326302534,4331.142564052828,4920.57145523213,597.6,112.77293233082708,817.2426032102089,872.4730940393889,928.4600135730409,4111,1,1
2006,1802,Low countries,5.34,4720.643156209003,4421.577869369472,5023.449660576436,609.2,113.92681704260652,826.7314428516208,882.6441887652414,939.2641700245917,4338,1,1
2007,1803,Low countries,5.385,4817.421986115471,4512.013174686116,5126.327865920743,620.8,115.08070175438596,836.2202824930329,892.8152834910939,950.0683264761426,4244,1,1
2008,1804,Low countries,5.43,4914.200816021939,4602.44848000276,5229.206071265049,632.4,116.23458646616541,845.7091221344449,902.9863782169463,960.8724829276933,4446,1,1
2009,1805,Low countries,5.475,5010.979645928407,4692.883785319405,5332.084276609356,644.0,117.38847117794487,855.1979617758568,913.1574729427987,971.6766393792441,4184,1,1
2010,1806,Low countries,5.5200000000000005,5107.758475834875,4783.319090636049,5434.962481953662,655.6,118.5423558897243,864.6868014172688,923.3285676686512,982.4807958307949,4216,1,1
2011,1807,Low countries,5.565,5204.5373057413435,4873.754395952694,5537.840687297969,667.2,119.69624060150375,874.1756410586809,933.4996623945036,993.2849522823458,3863,1,1
2012,1808,Low countries,5.61,5301.316135647811,4964.189701269338,5640.718892642276,678.8,120.8501253132832,883.6644807000929,943.670757120356,1004.0891087338965,2632,1,1
2013,1815,Low countries,5.925000000000001,7017.785554110624,6546.874707281667,7485.610833038276,851.0,142.87976037655113,1097.555966386638,1176.3721084698109,1254.6980086026992,3011,1,1
2014,1816,Low countries,5.970000000000001,7322.367905840599,6827.237586357475,7813.437938979752,880.8,146.82413350449292,1136.5387276673819,1218.843940849361,1300.4981259958395,2869,1,1
2015,1817,Low countries,6.015000000000001,7626.950257570574,7107.600465433283,8141.26504492123,910.6,150.76850663243474,1175.5214889481263,1261.315773228911,1346.2982433889795,2898,1,1
2016,1818,Low countries,6.0600000000000005,7931.53260930055,7387.963344509091,8469.092150862707,940.4,154.71287976037655,1214.5042502288704,1303.787605608461,1392.0983607821197,2942,1,1
2017,1819,Low countries,6.105,8236.114961030524,7668.3262235849,8796.919256804184,970.2,158.65725288831834,1253.4870115096146,1346.2594379880109,1437.89847817526,2807,1,1
2018,1820,Low countries,6.15,8540.6973127605,7948.689102660707,9124.746362745662,1000.0,162.60162601626016,1292.4697727903588,1388.731270367561,1483.6985955684002,3006,1,1
2019,1821,Low countries,6.195,8506.806024433063,7909.726319042099,9097.20926285322,982.0,158.76570583887656,1277.7540268215444,1374.127604383625,1469.4101809179424,2947,1,1
2020,1822,Low countries,6.24,8472.914736105628,7870.76353542349,9069.672162960775,964.0,154.92978566149299,1263.0382808527302,1359.5239383996893,1455.1217662674846,2974,1,1
2021,1823,Low countries,6.285,8439.02344777819,7831.800751804882,9042.135063068332,946.0,151.0938654841094,1248.3225348839158,1344.9202724157535,1440.833351617027,3121,1,1
2022,1824,Low countries,6.33,8405.132159450755,7792.837968186273,9014.597963175887,928.0,147.2579453067258,1233.6067889151016,1330.3166064318177,1426.5449369665691,3100,1,1
2023,1825,Low countries,6.375,8371.240871123318,7753.875184567665,8987.060863283445,910.0,143.42202512934222,1218.8910429462871,1315.712940447882,1412.2565223161114,3022,1,1
2024,1826,Low countries,6.42,8337.349582795881,7714.912400949056,8959.523763391002,892.0,139.58610495195862,1204.1752969774727,1301.109274463946,1397.9681076656534,3068,1,1
2025,1827,Low countries,6.465,8303.458294468446,7675.949617330448,8931.986663498557,874.0,135.75018477457502,1189.4595510086585,1286.50560848001,1383.6796930151957,3250,1,1
2026,1828,Low countries,6.51,8269.56700614101,7636.98683371184,8904.449563606115,856.0,131.91426459719142,1174.7438050398441,1271.9019424960743,1369.391278364738,3319,1,1
2027,1829,Low countries,6.555,8235.675717813574,7598.0240500932305,8876.91246371367,838.0,128.07834441980785,1160.02805907103,1257.2982765121385,1355.1028637142801,3325,1,1
2028,1830,Low countries,6.6,8201.784429486137,7559.061266474622,8849.375363821227,820.0,124.24242424242425,1145.3123131022155,1242.6946105282027,1340.8144490638224,3038,1,1
2029,1831,Low countries,6.645,8588.778985717046,7897.115700913528,9286.261791975969,844.5,126.92456479690523,1185.9527925843865,1289.6553621249602,1394.2257650846548,3264,1,1
2030,1832,Low countries,6.6899999999999995,8975.773541947958,8235.170135352433,9723.148220130708,869.0,129.6067053513862,1226.5932720665576,1336.6161137217177,1447.6370811054871,3417,1,1
2031,1833,Low countries,6.734999999999999,9362.768098178867,8573.22456979134,10160.03464828545,893.5,132.2888459058672,1267.2337515487288,1383.5768653184755,1501.0483971263197,3341,1,1
2032,1834,Low countries,6.779999999999999,9749.762654409777,8911.279004230246,10596.921076440189,918.0,134.97098646034817,1307.8742310308999,1430.537616915233,1554.4597131471521,3370,1,1
2033,1835,Low countries,6.824999999999999,10136.757210640688,9249.333438669151,11033.80750459493,942.5,137.65312701482915,1348.514710513071,1477.4983685119905,1607.8710291679845,3360,1,1
2034,1836,Low countries,6.87,10523.751766871597,9587.387873108057,11470.69393274967,967.0,140.33526756931013,1389.155189995242,1524.459120108748,1661.2823451888169,3472,1,1
2035,1837,Low countries,6.915,10910.746323102507,9925.442307546962,11907.58036090441,991.5,143.0174081237911,1429.795669477413,1571.4198717055056,1714.6936612096492,3553,1,1
2036,1838,Low countries,6.96,11297.740879333418,10263.49674198587,12344.466789059152,1016.0,145.6995486782721,1470.436148959584,1618.3806233022633,1768.1049772304818,3590,1,1
2037,1839,Low countries,7.005,11684.735435564327,10601.551176424775,12781.353217213891,1040.5,148.38168923275308,1511.0766284417552,1665.3413748990208,1821.5162932513142,3588,1,1
2038,1840,Low countries,7.05,12071.729991795237,10939.60561086368,13218.239645368632,1065.0,151.06382978723406,1551.7171079239263,1712.3021264957783,1874.9276092721466,3623,1,1
2039,1300,Nordic countries,1.47,5.328874090046176,3.027633782893341,8.148033273547076,2.0,1.3605442176870748,2.05961481829479,3.6250844149973984,5.542879777923181,1133,1,1
2040,1301,Nordic countries,1.4649,5.877731229697687,3.349549674856777,8.971156723104718,2.0,1.365434122909206,2.293878333119835,4.024904760429392,6.142874236291786,1135,1,1
2041,1302,Nordic countries,1.4598,6.426588369349199,3.6714655668202125,9.794280172662361,2.0,1.3703240281313371,2.5281418479448803,4.424725105861385,6.742868694660391,1379,1,1
2042,1303,Nordic countries,1.4546999999999999,6.9754455090007115,3.9933814587836483,10.617403622220003,2.0,1.375213933353468,2.7624053627699254,4.824545451293378,7.342863153028995,1494,1,1
2043,1304,Nordic countries,1.4496,7.524302648652223,4.315297350747084,11.440527071777645,2.0,1.3801038385755993,2.9966688775949706,5.224365796725372,7.9428576113976,1463,1,1
2044,1305,Nordic countries,1.4445000000000001,8.073159788303734,4.637213242710519,12.263650521335286,2.0,1.3849937437977304,3.2309323924200157,5.624186142157365,8.542852069766205,1451,1,1
2045,1306,Nordic countries,1.4394,8.622016927955247,4.959129134673955,13.08677397089293,2.0,1.3898836490198616,3.465195907245061,6.024006487589358,9.14284652813481,1430,1,1
2046,1307,Nordic countries,1.4343,9.170874067606759,5.281045026637392,13.909897420450571,2.0,1.3947735542419928,3.699459422070106,6.4238268330213515,9.742840986503413,1419,1,1
2047,1308,Nordic countries,1.4292,9.71973120725827,5.602960918600827,14.733020870008215,2.0,1.3996634594641237,3.933722936895151,6.823647178453345,10.34283544487202,1403,1,1
2048,1309,Nordic countries,1.4241000000000001,10.268588346909782,5.924876810564262,15.556144319565856,2.0,1.404553364686255,4.167986451720196,7.223467523885338,10.942829903240625,1387,1,1
2049,1310,Nordic countries,1.419,10.817445486561294,6.246792702527698,16.379267769123498,2.0,1.409443269908386,4.4022499665452415,7.623287869317331,11.54282436160923,1360,1,1
2050,1311,Nordic countries,1.4139,10.557700642196608,6.1007330418597085,15.979070203818173,1.95,1.3769361785466039,4.308394092711825,7.455583938997539,11.283652637189245,1352,1,1
2051,1312,Nordic countries,1.4088,10.297955797831923,5.954673381191718,15.578872638512848,1.9,1.3444290871848217,4.214538218878409,7.287880008677746,11.024480912769263,1334,1,1
2052,1313,Nordic countries,1.4037,10.038210953467237,5.808613720523728,15.178675073207522,1.85,1.3119219958230393,4.120682345044992,7.120176078357954,10.76530918834928,1301,1,1
2053,1314,Nordic countries,1.3986,9.778466109102553,5.662554059855738,14.778477507902197,1.8,1.279414904461257,4.026826471211576,6.952472148038161,10.506137463929296,1272,1,1
2054,1315,Nordic countries,1.3935,9.518721264737867,5.5164943991877475,14.378279942596873,1.75,1.2469078130994748,3.93297059737816,6.784768217718368,10.246965739509314,1237,1,1
2055,1316,Nordic countries,1.3884,9.258976420373182,5.370434738519758,13.978082377291548,1.7,1.2144007217376926,3.8391147235447436,6.617064287398575,9.98779401508933,1339,1,1
2056,1317,Nordic countries,1.3833,8.999231576008496,5.224375077851768,13.577884811986223,1.65,1.1818936303759104,3.745258849711327,6.449360357078783,9.728622290669346,1478,1,1
2057,1318,Nordic countries,1.3782,8.739486731643812,5.078315417183777,13.177687246680897,1.6,1.1493865390141282,3.651402975877911,6.281656426758991,9.469450566249364,1626,1,1
2058,1319,Nordic countries,1.3731,8.479741887279125,4.932255756515787,12.777489681375572,1.55,1.1168794476523458,3.557547102044494,6.113952496439198,9.21027884182938,1451,1,1
2059,1320,Nordic countries,1.3679999999999999,8.219997042914441,4.786196095847798,12.377292116070247,1.5,1.0843723562905636,3.4636912282110783,5.946248566119405,8.951107117409396,1305,1,1
2060,1321,Nordic countries,1.3629,7.960252198549755,4.640136435179807,11.977094550764923,1.45,1.0518652649287814,3.3698353543776616,5.778544635799612,8.691935392989414,1294,1,1
2061,1322,Nordic countries,1.3578,7.70050735418507,4.494076774511817,11.576896985459598,1.4,1.0193581735669992,3.2759794805442453,5.61084070547982,8.43276366856943,1288,1,1
2062,1323,Nordic countries,1.3527,7.4407625098203845,4.348017113843827,11.176699420154272,1.35,0.9868510822052169,3.182123606710829,5.443136775160028,8.173591944149447,1301,1,1
2063,1324,Nordic countries,1.3476,7.181017665455699,4.201957453175837,10.776501854848949,1.2999999999999998,0.9543439908434347,3.0882677328774126,5.2754328448402354,7.914420219729465,1315,1,1
2064,1325,Nordic countries,1.3425,6.921272821091014,4.055897792507848,10.376304289543622,1.25,0.9218368994816524,2.9944118590439963,5.107728914520442,7.655248495309481,1433,1,1
2065,1326,Nordic countries,1.3374,6.661527976726329,3.909838131839857,9.976106724238297,1.2,0.8893298081198702,2.90055598521058,4.940024984200649,7.396076770889498,1561,1,1
2066,1327,Nordic countries,1.3323,6.401783132361643,3.7637784711718667,9.575909158932973,1.15,0.856822716758088,2.8067001113771637,4.772321053880857,7.136905046469515,1729,1,1
2067,1328,Nordic countries,1.3272,6.142038287996958,3.617718810503877,9.175711593627646,1.1,0.8243156253963057,2.7128442375437474,4.604617123561065,6.877733322049531,1918,1,1
2068,1329,Nordic countries,1.3221,5.882293443632273,3.4716591498358866,8.775514028322323,1.0499999999999998,0.7918085340345234,2.618988363710331,4.436913193241272,6.618561597629548,2040,1,1
2069,1330,Nordic countries,1.317,5.622548599267588,3.325599489167897,8.375316463016997,1.0,0.7593014426727411,2.5251324898769147,4.269209262921479,6.359389873209565,1683,1,1
2070,1331,Nordic countries,1.3119,5.635997849462544,3.3375859135028825,8.388577692538906,1.0,0.7623602399536503,2.5447727742634534,4.297030919663861,6.395483173269027,1486,1,1
2071,1332,Nordic countries,1.3068,5.6494470996574995,3.3495723378378677,8.401838922060817,1.0,0.7654190372345594,2.564413058649992,4.3248525764062435,6.431576473328488,1439,1,1
2072,1333,Nordic countries,1.3016999999999999,5.662896349852456,3.3615587621728533,8.415100151582726,1.0,0.7684778345154686,2.5840533430365302,4.352674233148625,6.46766977338795,1342,1,1
2073,1334,Nordic countries,1.2966,5.676345600047412,3.373545186507839,8.428361381104637,1.0,0.7715366317963777,2.603693627423069,4.380495889891007,6.503763073447412,1371,1,1
2074,1335,Nordic countries,1.2915,5.689794850242368,3.3855316108428246,8.441622610626546,1.0,0.7745954290772868,2.6233339118096075,4.4083175466333895,6.539856373506874,1398,1,1
2075,1336,Nordic countries,1.2864,5.703244100437324,3.39751803517781,8.454883840148455,1.0,0.777654226358196,2.642974196196146,4.436139203375771,6.575949673566335,1431,1,1
2076,1337,Nordic countries,1.2812999999999999,5.71669335063228,3.4095044595127955,8.468145069670365,1.0,0.7807130236391051,2.662614480582685,4.463960860118153,6.612042973625797,1465,1,1
2077,1338,Nordic countries,1.2762,5.730142600827237,3.421490883847781,8.481406299192274,1.0,0.7837718209200143,2.682254764969223,4.4917825168605345,6.6481362736852585,1495,1,1
2078,1339,Nordic countries,1.2711000000000001,5.743591851022193,3.4334773081827663,8.494667528714185,1.0,0.7868306182009234,2.7018950493557616,4.519604173602917,6.6842295737447195,1522,1,1
2079,1340,Nordic countries,1.266,5.7570411012171485,3.445463732517752,8.507928758236094,1.0,0.7898894154818326,2.7215353337423003,4.547425830345299,6.720322873804181,1490,1,1
2080,1341,Nordic countries,1.2609,5.7723793442852696,3.4595843350900752,8.521437068089249,1.0,0.7932050006826205,2.744580957424941,4.579137858989647,6.75964958698077,1460,1,1
2081,1342,Nordic countries,1.2558,5.7877175873533915,3.473704937662398,8.534945377942403,1.0,0.7965205858834085,2.7676265811075824,4.610849887633994,6.798976300157359,1430,1,1
2082,1343,Nordic countries,1.2507000000000001,5.8030558304215125,3.4878255402347214,8.548453687795558,1.0,0.7998361710841964,2.7906722047902233,4.642561916278342,6.838303013333949,1384,1,1
2083,1344,Nordic countries,1.2456,5.8183940734896336,3.5019461428070446,8.561961997648712,1.0,0.8031517562849843,2.8137178284728646,4.674273944922689,6.877629726510538,1344,1,1
2084,1345,Nordic countries,1.2405,5.8337323165577555,3.5160667453793675,8.575470307501867,1.0,0.8064673414857721,2.8367634521555054,4.705985973567037,6.916956439687127,1299,1,1
2085,1346,Nordic countries,1.2354,5.8490705596258765,3.5301873479516908,8.58897861735502,1.0,0.8097829266865602,2.8598090758381463,4.737698002211385,6.9562831528637155,1258,1,1
2086,1347,Nordic countries,1.2303000000000002,5.864408802693998,3.544307950524014,8.602486927208174,1.0,0.813098511887348,2.8828546995207875,4.769410030855732,6.995609866040304,1272,1,1
2087,1348,Nordic countries,1.2252,5.879747045762119,3.5584285530963373,8.615995237061329,1.0,0.816414097088136,2.9059003232034284,4.80112205950008,7.034936579216894,1290,1,1
2088,1349,Nordic countries,1.2201,5.8950852888302405,3.57254915566866,8.629503546914483,1.0,0.819729682288924,2.9289459468860697,4.832834088144427,7.074263292393483,1305,1,1
2089,1350,Nordic countries,1.215,5.910423531898362,3.5866697582409834,8.643011856767638,1.0,0.8230452674897119,2.9519915705687105,4.864546116788775,7.113590005570072,1323,1,1
2090,1351,Nordic countries,1.2099,5.929698406032859,3.604290771271696,8.662202507693953,1.0,0.8269977447629675,2.9827600922642032,4.906056530470621,7.165821606280734,1275,1,1
2091,1352,Nordic countries,1.2048,5.948973280167356,3.621911784302409,8.68139315862027,1.0,0.8309502220362233,3.013528613959696,4.947566944152466,7.218053206991397,1226,1,1
2092,1353,Nordic countries,1.1997,5.968248154301853,3.6395327973331217,8.700583809546586,1.0,0.8349026993094789,3.0442971356551882,4.9890773578343115,7.27028480770206,1181,1,1
2093,1354,Nordic countries,1.1946,5.9875230284363505,3.6571538103638344,8.719774460472903,1.0,0.8388551765827346,3.075065657350681,5.030587771516157,7.3225164084127226,1149,1,1
2094,1355,Nordic countries,1.1895,6.006797902570847,3.674774823394547,8.738965111399219,1.0,0.8428076538559902,3.1058341790461736,5.072098185198002,7.374748009123385,1100,1,1
2095,1356,Nordic countries,1.1844000000000001,6.026072776705345,3.69239583642526,8.758155762325536,1.0,0.846760131129246,3.1366027007416664,5.113608598879848,7.4269796098340475,1074,1,1
2096,1357,Nordic countries,1.1793,6.045347650839842,3.7100168494559727,8.777346413251852,1.0,0.8507126084025016,3.1673712224371586,5.155119012561694,7.47921121054471,1124,1,1
2097,1358,Nordic countries,1.1742000000000001,6.0646225249743395,3.7276378624866853,8.796537064178167,1.0,0.8546650856757573,3.1981397441326513,5.196629426243539,7.531442811255372,1186,1,1
2098,1359,Nordic countries,1.1691,6.083897399108836,3.745258875517398,8.815727715104485,1.0,0.8586175629490129,3.228908265828144,5.238139839925385,7.583674411966035,1246,1,1
2099,1360,Nordic countries,1.1640000000000001,6.103172273243334,3.762879888548111,8.8349183660308,1.0,0.8625700402222687,3.2596767875236368,5.2796502536072305,7.635906012676698,1318,1,1
2100,1361,Nordic countries,1.1589,6.122447147377831,3.7805009015788236,8.854109016957118,1.0,0.8665225174955243,3.290445309219129,5.321160667289075,7.688137613387361,1393,1,1
2101,1362,Nordic countries,1.1538000000000002,6.141722021512328,3.798121914609536,8.873299667883433,1.0,0.87047499476878,3.3212138309146217,5.362671080970921,7.740369214098023,1471,1,1
2102,1363,Nordic countries,1.1487,6.160996895646825,3.815742927640249,8.89249031880975,1.0,0.8744274720420356,3.3519823526101145,5.404181494652767,7.792600814808686,1510,1,1
2103,1364,Nordic countries,1.1436000000000002,6.1802717697813225,3.833363940670962,8.911680969736066,1.0,0.8783799493152914,3.382750874305607,5.445691908334612,7.844832415519348,1535,1,1
2104,1365,Nordic countries,1.1385,6.19954664391582,3.8509849537016745,8.930871620662383,1.0,0.882332426588547,3.4135193960010994,5.487202322016458,7.897064016230011,1564,1,1
2105,1366,Nordic countries,1.1334,6.218821518050317,3.868605966732387,8.950062271588699,1.0,0.8862849038618027,3.444287917696592,5.528712735698304,7.949295616940674,1605,1,1
2106,1367,Nordic countries,1.1283,6.238096392184814,3.8862269797630997,8.969252922515015,1.0,0.8902373811350583,3.475056439392085,5.570223149380149,8.001527217651336,1651,1,1
2107,1368,Nordic countries,1.1232,6.2573712663193115,3.903847992793813,8.988443573441332,1.0,0.8941898584083141,3.5058249610875776,5.6117335630619944,8.053758818361999,1688,1,1
2108,1369,Nordic countries,1.1181,6.276646140453808,3.9214690058245254,9.007634224367647,1.0,0.8981423356815698,3.5365934827830703,5.65324397674384,8.105990419072661,1720,1,1
2109,1370,Nordic countries,1.113,6.2959210145883056,3.939090018855238,9.026824875293965,1.0,0.9020948129548254,3.5673620044785626,5.694754390425685,8.158222019783324,1709,1,1
2110,1371,Nordic countries,1.1079,6.315195888722803,3.956711031885951,9.04601552622028,1.0,0.9060472902280812,3.5981305261740553,5.736264804107531,8.210453620493986,1656,1,1
2111,1372,Nordic countries,1.1028,6.3344707628573,3.9743320449166637,9.065206177146598,1.0,0.9099997675013368,3.628899047869548,5.777775217789377,8.262685221204649,1618,1,1
2112,1373,Nordic countries,1.0977000000000001,6.353745636991797,3.9919530579473763,9.084396828072913,1.0,0.9139522447745925,3.6596675695650402,5.819285631471222,8.314916821915311,1596,1,1
2113,1374,Nordic countries,1.0926,6.3730205111262945,4.009574070978089,9.103587478999229,1.0,0.9179047220478481,3.6904360912605334,5.860796045153068,8.367148422625974,1575,1,1
2114,1375,Nordic countries,1.0875000000000001,6.392295385260791,4.0271950840088016,9.122778129925546,1.0,0.9218571993211039,3.7212046129560257,5.902306458834913,8.419380023336636,1557,1,1
2115,1376,Nordic countries,1.0824,6.411570259395289,4.044816097039514,9.141968780851862,1.0,0.9258096765943595,3.7519731346515184,5.943816872516758,8.4716116240473,1541,1,1
2116,1377,Nordic countries,1.0773000000000001,6.430845133529786,4.062437110070228,9.161159431778179,1.0,0.9297621538676152,3.782741656347011,5.985327286198604,8.523843224757963,1530,1,1
2117,1378,Nordic countries,1.0722,6.4501200076642835,4.08005812310094,9.180350082704495,1.0,0.9337146311408708,3.8135101780425034,6.026837699880449,8.576074825468625,1519,1,1
2118,1379,Nordic countries,1.0671,6.46939488179878,4.097679136131653,9.199540733630812,1.0,0.9376671084141266,3.844278699737996,6.068348113562295,8.628306426179288,1508,1,1
2119,1380,Nordic countries,1.062,6.4886697559332775,4.1153001491623655,9.218731384557127,1.0,0.9416195856873822,3.875047221433489,6.109858527244141,8.68053802688995,1503,1,1
2120,1381,Nordic countries,1.0569000000000002,6.512046009250963,4.138025943484704,9.243632653361976,1.0,0.9463695954668141,3.91707346787429,6.163801684322905,8.748957426239096,1492,1,1
2121,1382,Nordic countries,1.0518,6.535422262568648,4.160751737807043,9.268533922166824,1.0,0.9511196052462461,3.959099714315091,6.217744841401669,8.817376825588244,1562,1,1
2122,1383,Nordic countries,1.0467,6.558798515886334,4.183477532129382,9.293435190971675,1.0,0.9558696150256779,4.001125960755892,6.271687998480433,8.88579622493739,1559,1,1
2123,1384,Nordic countries,1.0416,6.582174769204019,4.206203326451721,9.318336459776523,1.0,0.9606196248051099,4.043152207196693,6.325631155559197,8.954215624286538,1551,1,1
2124,1385,Nordic countries,1.0365000000000002,6.605551022521705,4.22892912077406,9.343237728581371,1.0,0.9653696345845417,4.085178453637494,6.379574312637962,9.022635023635685,1546,1,1
2125,1386,Nordic countries,1.0314,6.6289272758393905,4.2516549150964,9.36813899738622,1.0,0.9701196443639736,4.127204700078295,6.433517469716725,9.091054422984831,1470,1,1
2126,1387,Nordic countries,1.0263,6.652303529157075,4.274380709418739,9.393040266191068,1.0,0.9748696541434055,4.169230946519096,6.487460626795489,9.159473822333979,1462,1,1
2127,1388,Nordic countries,1.0212,6.675679782474761,4.297106503741078,9.417941534995919,1.0,0.9796196639228374,4.211257192959897,6.541403783874253,9.227893221683125,1455,1,1
2128,1389,Nordic countries,1.0161000000000002,6.699056035792446,4.3198322980634165,9.442842803800767,1.0,0.9843696737022694,4.253283439400698,6.595346940953018,9.296312621032273,1466,1,1
2129,1390,Nordic countries,1.0110000000000001,6.722432289110132,4.342558092385755,9.467744072605615,1.0,0.9891196834817012,4.295309685841499,6.6492900980317815,9.36473202038142,1482,1,1
