,year,region_name,population_interpolated,N_est,lower,upper,score,score_cap,lower_cap,N_est_cap,upper_cap,gdp_per_capita
2774,1555,United Kingdom,4.635,634.6754139276327,531.5229505313253,745.7223247039151,47.5,10.242447447660375,114.64683002546938,136.90775024628385,160.874222863536,1599
2775,1556,United Kingdom,4.642,636.572780298078,533.4984082526446,747.4597345572138,47.8,10.292459028792111,114.90376976504025,137.11344841029728,161.00813092339448,1295
2776,1557,United Kingdom,4.649,638.4701466685233,535.4738659739638,749.1971444105124,48.1,10.342470609923847,115.16070950461112,137.3191465743107,161.14203898325295,1419
2777,1558,United Kingdom,4.656,640.3675130389686,537.4493236952832,750.934554263811,48.4,10.392482191055585,115.41764924418199,137.52484473832413,161.2759470431114,1843
2778,1559,United Kingdom,4.663,642.2648794094138,539.4247814166024,752.6719641171096,48.7,10.442493772187321,115.67458898375286,137.73054290233756,161.40985510296986,1744
2779,1560,United Kingdom,4.67,644.1622457798591,541.4002391379217,754.4093739704083,49.0,10.492505353319057,115.93152872332372,137.936241066351,161.54376316282833,1753
2780,1561,United Kingdom,4.677,667.9714665939591,562.1167603754661,781.5219812369226,51.05,10.903431021204039,120.0697824731119,142.68544421118168,166.9453849766276,1778
2781,1562,United Kingdom,4.684,691.7806874080591,582.8332816130106,808.6345885034368,53.1,11.314356689089022,124.20803622290009,147.43464735601233,172.34700679042686,1762
2782,1563,United Kingdom,4.691,715.5899082221591,603.549802850555,835.7471957699511,55.15,11.725282356974006,128.34628997268825,152.183850500843,177.7486286042261,1913
2783,1564,United Kingdom,4.698,739.3991290362591,624.2663240880994,862.8598030364653,57.2,12.136208024858988,132.48454372247645,156.93305364567368,183.15025041802537,1843
2784,1565,United Kingdom,4.705,763.2083498503591,644.9828453256439,889.9724103029796,59.25,12.54713369274397,136.62279747226464,161.68225679050437,188.55187223182463,1839
2785,1566,United Kingdom,4.712,787.0175706644591,665.6993665631883,917.0850175694939,61.3,12.958059360628953,140.7610512220528,166.43145993533503,193.9534940456239,2056
2786,1567,United Kingdom,4.719,810.8267914785591,686.4158878007327,944.197624836008,63.349999999999994,13.368985028513936,144.899304971841,171.1806630801657,199.35511585942317,1920
2787,1568,United Kingdom,4.726,834.6360122926592,707.132409038277,971.3102321025223,65.4,13.779910696398918,149.03755872162918,175.92986622499637,204.7567376732224,1911
2788,1569,United Kingdom,4.7330000000000005,858.4452331067591,727.8489302758215,998.4228393690365,67.45,14.1908363642839,153.17581247141734,180.67906936982706,210.15835948702167,1895
2789,1570,United Kingdom,4.74,882.2544539208591,748.5654515133659,1025.5354466355507,69.5,14.601762032168883,157.31406622120554,185.42827251465772,215.55998130082094,1737
2790,1571,United Kingdom,4.747,906.0636747349591,769.2819727509104,1052.648053902065,71.55,15.012687700053867,161.4523199709937,190.17747565948838,220.9616031146202,1737
2791,1572,United Kingdom,4.7540000000000004,929.8728955490592,789.9984939884548,1079.7606611685792,73.6,15.423613367938849,165.5905737207819,194.92667880431907,226.36322492841947,1675
2792,1573,United Kingdom,4.761,953.6821163631591,810.7150152259992,1106.8732684350935,75.65,15.83453903582383,169.72882747057008,199.67588194914975,231.7648467422187,1914
2793,1574,United Kingdom,4.768000000000001,977.4913371772592,831.4315364635436,1133.9858757016077,77.69999999999999,16.245464703708812,173.86708122035824,204.4250850939804,237.166468556018,1689
2794,1575,United Kingdom,4.775,1001.3005579913593,852.148057701088,1161.098482968122,79.75,16.656390371593798,178.00533497014644,209.17428823881107,242.56809036981724,1876
2795,1576,United Kingdom,4.782,1025.1097788054592,872.8645789386325,1188.2110902346362,81.8,17.06731603947878,182.1435887199346,213.92349138364176,247.9697121836165,1929
2796,1577,United Kingdom,4.789000000000001,1048.9189996195591,893.581100176177,1215.3236975011505,83.85,17.47824170736376,186.2818424697228,218.67269452847245,253.37133399741577,1630
2797,1578,United Kingdom,4.796,1072.7282204336593,914.2976214137213,1242.4363047676648,85.9,17.889167375248746,190.42009621951098,223.4218976733031,258.772955811215,1854
2798,1579,United Kingdom,4.803000000000001,1096.5374412477593,935.0141426512657,1269.548912034179,87.94999999999999,18.300093043133728,194.55834996929917,228.17110081813377,264.1745776250143,1820
2799,1580,United Kingdom,4.8100000000000005,1120.3466620618592,955.7306638888101,1296.6615193006933,90.0,18.71101871101871,198.69660371908734,232.92030396296445,269.57619943881355,1716
2800,1581,United Kingdom,4.817,1141.0113898890552,974.1777685416267,1319.590178149604,91.95,19.07849807849808,202.14230643156876,236.7656142052786,273.82703286362954,1654
2801,1582,United Kingdom,4.824000000000001,1161.676117716251,992.6248731944432,1342.5188369985149,93.9,19.445977445977444,205.58800914405015,240.6109244475928,278.07786628844553,1476
2802,1583,United Kingdom,4.831,1182.340845543447,1011.0719778472599,1365.447495847426,95.85,19.813456813456813,209.03371185653157,244.45623468990698,282.3286997132615,1661
2803,1584,United Kingdom,4.838,1203.0055733706427,1029.5190825000764,1388.3761546963367,97.8,20.18093618093618,212.47941456901296,248.30154493222113,286.5795331380775,1597
2804,1585,United Kingdom,4.845000000000001,1223.6703011978386,1047.966187152893,1411.3048135452475,99.75,20.548415548415548,215.92511728149438,252.1468551745353,290.8303665628935,1396
2805,1586,United Kingdom,4.852,1244.3350290250346,1066.4132918057096,1434.2334723941583,101.7,20.915894915894913,219.37081999397577,255.99216541684947,295.0811999877095,1356
2806,1587,United Kingdom,4.859,1264.9997568522303,1084.860396458526,1457.162131243069,103.65,21.283374283374282,222.8165227064572,259.83747565916366,299.3320334125255,1502
2807,1588,United Kingdom,4.8660000000000005,1285.6644846794263,1103.3075011113428,1480.0907900919801,105.6,21.650853650853648,226.26222541893858,263.6827859014778,303.5828668373415,1690
2808,1589,United Kingdom,4.873,1306.329212506622,1121.7546057641594,1503.019448940891,107.55,22.018333018333017,229.70792813142,267.52809614379197,307.8337002621575,1474
2809,1590,United Kingdom,4.880000000000001,1326.993940333818,1140.2017104169759,1525.9481077898017,109.5,22.385812385812386,233.1536308439014,271.3734063861061,312.0845336869735,1558
2810,1591,United Kingdom,4.8870000000000005,1347.6586681610138,1158.6488150697926,1548.8767666387125,111.45,22.75329175329175,236.59933355638282,275.21871662842034,316.3353671117894,1568
2811,1592,United Kingdom,4.894,1368.3233959882098,1177.095919722609,1571.8054254876233,113.4,23.120771120771117,240.04503626886424,279.0640268707345,320.5862005366055,1692
2812,1593,United Kingdom,4.901000000000001,1388.9881238154057,1195.5430243754258,1594.7340843365344,115.35,23.488250488250486,243.49073898134563,282.90933711304865,324.8370339614214,1792
2813,1594,United Kingdom,4.908,1409.6528516426015,1213.9901290282423,1617.6627431854452,117.3,23.855729855729855,246.93644169382705,286.75464735536286,329.0878673862374,1454
2814,1595,United Kingdom,4.915,1430.3175794697975,1232.4372336810588,1640.591402034356,119.25,24.22320922320922,250.38214440630844,290.599957597677,333.3387008110534,1453
2815,1596,United Kingdom,4.922000000000001,1450.9823072969934,1250.8843383338753,1663.5200608832668,121.2,24.59068859068859,253.82784711878986,294.4452678399912,337.5895342358694,1379
2816,1597,United Kingdom,4.929,1471.6470351241892,1269.331442986692,1686.4487197321778,123.15,24.958167958167955,257.2735498312713,298.29057808230533,341.8403676606854,1316
2817,1598,United Kingdom,4.936,1492.3117629513852,1287.7785476395086,1709.3773785810886,125.1,25.325647325647324,260.71925254375265,302.1358883246195,346.0912010855014,1569
2818,1599,United Kingdom,4.9430000000000005,1512.976490778581,1306.2256522923253,1732.3060374299994,127.05,25.693126693126693,264.16495525623407,305.9811985669337,350.3420345103174,1788
2819,1600,United Kingdom,4.95,1533.6412186057769,1324.6727569451418,1755.2346962789102,129.0,26.06060606060606,267.6106579687155,309.82650880924785,354.59286793513337,1691
2820,1601,United Kingdom,4.9670000000000005,1526.2115964039588,1319.1196187053176,1745.797350874738,128.7,25.920146646044564,265.7009189469211,307.4263816161334,351.66934730014856,1671
2821,1602,United Kingdom,4.984,1518.7819742021409,1313.5664804654932,1736.3600054705655,128.4,25.77968723148307,263.79117992512664,305.026254423019,348.7458266651638,1751
2822,1603,United Kingdom,5.001,1511.3523520003228,1308.013342225669,1726.9226600663933,128.1,25.639227816921576,261.88144090333225,302.6261272299046,345.822306030179,1849
2823,1604,United Kingdom,5.018,1503.9227297985046,1302.4602039858446,1717.485314662221,127.8,25.498768402360085,259.97170188153785,300.2260000367902,342.8987853951942,1967
2824,1605,United Kingdom,5.035,1496.4931075966865,1296.9070657460204,1708.0479692580489,127.5,25.35830898779859,258.0619628597434,297.82587284367577,339.97526476020937,1752
2825,1606,United Kingdom,5.0520000000000005,1489.0634853948686,1291.3539275061962,1698.6106238538764,127.2,25.217849573237096,256.152223837949,295.42574565056134,337.0517441252246,1831
2826,1607,United Kingdom,5.069,1481.6338631930505,1285.8007892663718,1689.1732784497042,126.9,25.077390158675602,254.2424848161546,293.0256184574469,334.1282234902398,1660
2827,1608,United Kingdom,5.086,1474.2042409912324,1280.2476510265476,1679.735933045532,126.6,24.936930744114107,252.3327457943602,290.62549126433254,331.204702855255,1571
2828,1609,United Kingdom,5.103,1466.7746187894145,1274.6945127867232,1670.2985876413595,126.3,24.796471329552613,250.42300677256577,288.2253640712181,328.28118222027024,1812
2829,1610,United Kingdom,5.12,1459.3449965875964,1269.141374546899,1660.8612422371873,126.0,24.65601191499112,248.51326775077138,285.8252368781037,325.3576615852854,1919
2830,1611,United Kingdom,5.1370000000000005,1451.9153743857783,1263.5882363070748,1651.423896833015,125.7,24.515552500429628,246.60352872897695,283.42510968498925,322.4341409503006,1757
2831,1612,United Kingdom,5.154,1444.4857521839604,1258.0350980672504,1641.9865514288426,125.4,24.375093085868134,244.69378970718253,281.0249824918748,319.5106203153158,1675
2832,1613,United Kingdom,5.171,1437.0561299821422,1252.4819598274262,1632.5492060246704,125.1,24.23463367130664,242.78405068538814,278.62485529876045,316.58709968033105,1612
2833,1614,United Kingdom,5.188,1429.6265077803241,1246.9288215876018,1623.1118606204982,124.8,24.094174256745145,240.87431166359372,276.224728105646,313.66357904534624,1555
2834,1615,United Kingdom,5.205,1422.1968855785062,1241.3756833477776,1613.6745152163257,124.5,23.95371484218365,238.9645726417993,273.8246009125316,310.7400584103615,1681
2835,1616,United Kingdom,5.222,1414.767263376688,1235.8225451079534,1604.2371698121535,124.2,23.813255427622156,237.0548336200049,271.42447371941716,307.8165377753767,1586
2836,1617,United Kingdom,5.239,1407.33764117487,1230.269406868129,1594.7998244079813,123.9,23.672796013060662,235.14509459821048,269.0243465263028,304.89301714039186,1749
2837,1618,United Kingdom,5.256,1399.9080189730519,1224.7162686283048,1585.362479003809,123.6,23.53233659849917,233.23535557641605,266.62421933318836,301.96949650540705,1740
2838,1619,United Kingdom,5.273,1392.478396771234,1219.1631303884803,1575.9251335996366,123.3,23.391877183937677,231.32561655462166,264.22409214007394,299.0459758704223,1586
2839,1620,United Kingdom,5.29,1385.0487745694159,1213.6099921486561,1566.4877881954644,123.0,23.251417769376182,229.41587753282724,261.8239649469595,296.1224552354375,1842
2840,1621,United Kingdom,5.307,1395.6663825759251,1223.9077008245642,1577.3614173076287,124.025,23.36326961625373,230.55222544718782,262.9192758887732,297.15967501752664,1832
2841,1622,United Kingdom,5.324,1406.2839905824346,1234.2054095004726,1588.235046419793,125.05,23.47512146313128,231.68857336154844,264.0145868305869,298.19689479961573,1581
2842,1623,United Kingdom,5.341,1416.9015985889441,1244.5031181763807,1599.1086755319573,126.075,23.58697331000883,232.82492127590902,265.1098977724006,299.2341145817049,1568
