,individual_wikidata_id,decade,region_name,count_works,occupation
25662,Q682706,1860,France,49.0,Written work
25663,Q1339691,1810,Italy,0.0,Music
25664,Q1097699,1860,Eastern Europe,0.0,Written work
25665,Q1166748,1880,Eastern Europe,0.0,Science
25666,Q23836131,1830,Eastern Europe,0.0,Music
25668,Q19959743,1860,Eastern Europe,2.0,Work of art
25669,Q16864259,1810,United Kingdom,6.0,Work of art
25670,Q2298736,1840,Low countries,0.0,Music
25672,Q3092514,1850,Low countries,0.0,Written work
25673,Q80678023,1840,Italy,0.0,Sculpture
25674,Q80678023,1840,Italy,0.0,Work of art
25675,Q18528715,1850,United Kingdom,2.0,Written work
25677,Q21466505,1880,United Kingdom,0.0,Work of art
25678,Q16198819,1840,Italy,1.0,Work of art
25679,Q20731224,1840,United Kingdom,1.0,Work of art
25680,Q20731224,1840,United Kingdom,1.0,Science
25681,Q16404462,1840,Eastern Europe,0.0,Science
25682,Q52148383,1870,France,0.0,Written work
25683,Q26489956,1840,France,1.0,Architecture
25684,Q4938400,1820,Nordic countries,4.0,Written work
25686,Q18507693,1870,France,3.0,Work of art
25687,Q2309076,1870,France,2.0,Work of art
25688,Q3260293,1860,France,1.0,Work of art
25689,Q11887987,1860,Nordic countries,0.0,Written work
25690,Q4331509,1880,United Kingdom,3.0,Work of art
25691,Q4103951,1820,Eastern Europe,7.0,Work of art
25692,Q17149386,1860,Eastern Europe,0.0,Written work
25693,Q21544917,1830,Eastern Europe,0.0,Science
25694,Q3184846,1810,France,0.0,Written work
25695,Q8861621,1830,Eastern Europe,0.0,Science
25696,Q1369852,1830,Eastern Europe,29.0,Work of art
25698,Q2430552,1880,France,0.0,Music
25700,Q49764551,1860,Low countries,8.0,Work of art
25701,Q5911541,1860,Nordic countries,0.0,Work of art
25703,Q52149731,1850,France,0.0,Work of art
25704,Q3056800,1850,France,0.0,Work of art
25705,Q3158162,1820,France,9.0,Work of art
25706,Q55803583,1880,Low countries,1.0,Work of art
25707,Q64142,1880,Italy,329.0,Science
25708,Q64142,1880,Italy,329.0,Written work
25709,Q18529038,1840,United Kingdom,4.0,Science
25710,Q18529038,1840,United Kingdom,4.0,Written work
25711,Q2241193,1830,Low countries,0.0,Written work
25712,Q95397724,1880,Eastern Europe,0.0,Written work
25713,Q21521593,1850,Nordic countries,0.0,Science
25715,Q2861901,1860,France,4.0,Sculpture
25716,Q20127275,1810,United Kingdom,1.0,Work of art
25717,Q20127275,1810,United Kingdom,1.0,Sculpture
25719,Q60145986,1880,Italy,0.0,Written work
25720,Q3847909,1820,Italy,0.0,Music
25722,Q2218919,1870,Low countries,0.0,Work of art
25723,Q5971481,1880,Nordic countries,0.0,Written work
25724,Q694062,1830,Nordic countries,0.0,Music
25726,Q91870829,1870,Eastern Europe,0.0,Written work
25727,Q91870829,1870,Eastern Europe,0.0,Science
25728,Q74029495,1830,Low countries,0.0,Music
25729,Q21461168,1860,United Kingdom,1.0,Work of art
25730,Q20733478,1810,United Kingdom,6.0,Written work
25732,Q55281046,1840,Italy,0.0,Work of art
25733,Q21458924,1880,United Kingdom,0.0,Work of art
25734,Q336586,1870,United Kingdom,0.0,Architecture
25735,Q1583870,1830,United Kingdom,0.0,Science
25737,Q20246797,1850,Italy,0.0,Architecture
25738,Q932616,1870,Italy,0.0,Written work
25740,Q3186647,1870,France,2.0,Written work
25741,Q26995037,1840,Nordic countries,0.0,Work of art
25742,Q24733791,1820,United Kingdom,20.0,Work of art
25743,Q24733791,1820,United Kingdom,20.0,Sculpture
25744,Q497177,1840,France,2.0,Architecture
25745,Q922555,1860,Eastern Europe,0.0,Architecture
25746,Q4088016,1850,Low countries,0.0,Music
25747,Q722644,1860,Italy,15.0,Work of art
25748,Q6906514,1860,France,0.0,Music
25749,Q1902717,1840,France,0.0,Work of art
25750,Q3210067,1820,Eastern Europe,25.0,Work of art
25751,Q3210067,1820,Eastern Europe,25.0,Science
25752,Q3210067,1820,Eastern Europe,25.0,Written work
25755,Q72733384,1860,France,0.0,Written work
25756,Q95451600,1860,Eastern Europe,0.0,Work of art
25757,Q740234,1830,United Kingdom,0.0,Written work
25758,Q3771562,1860,Italy,0.0,Work of art
25759,Q976296,1840,Eastern Europe,0.0,Science
25761,Q3339982,1820,France,0.0,Work of art
25762,Q3742566,1860,Italy,0.0,Written work
25763,Q55123028,1830,Eastern Europe,0.0,Music
25764,Q29949668,1840,France,1.0,Science
25765,Q19897652,1850,France,0.0,Written work
25766,Q20860615,1840,Italy,0.0,Science
25767,Q16198479,1860,Italy,0.0,Work of art
25768,Q47498237,1880,France,0.0,Work of art
25769,Q21396148,1840,Low countries,1.0,Work of art
25770,Q3903880,1860,Italy,0.0,Written work
25771,Q457881,1860,United Kingdom,4.0,Work of art
25773,Q52222523,1850,Nordic countries,0.0,Work of art
25774,Q3749580,1820,Italy,0.0,Theater
25775,Q95443351,1830,Eastern Europe,0.0,Music
25776,Q18533524,1850,Eastern Europe,0.0,Written work
25777,Q922427,1870,France,0.0,Written work
25779,Q110175748,1850,Italy,0.0,Work of art
25780,Q17428154,1860,Low countries,0.0,Theater
25781,Q17428154,1860,Low countries,0.0,Written work
25782,Q23011352,1860,Italy,0.0,Science
25783,Q109526903,1850,Italy,0.0,Work of art
25784,Q18819217,1810,Italy,0.0,Work of art
25785,Q94576178,1810,Italy,0.0,Music
25786,Q322106,1870,United Kingdom,6.0,Written work
25787,Q3023287,1870,Eastern Europe,7.0,Work of art
25788,Q3552240,1880,Italy,1.0,Sculpture
25789,Q5950139,1810,Nordic countries,0.0,Written work
25790,Q18576072,1810,United Kingdom,0.0,Written work
25791,Q24264908,1860,France,0.0,Music
25793,Q7794189,1830,United Kingdom,0.0,Science
25794,Q739869,1850,France,2.0,Work of art
25795,Q52149626,1840,France,0.0,Work of art
25796,Q18671480,1870,United Kingdom,3.0,Work of art
25797,Q106043822,1840,Eastern Europe,0.0,Work of art
25798,Q3766567,1820,Italy,0.0,Written work
25799,Q19803169,1870,France,0.0,Architecture
25800,Q1335977,1880,Eastern Europe,0.0,Architecture
25801,Q1363141,1860,Eastern Europe,7.0,Written work
25804,Q601609,1860,Italy,7.0,Work of art
25805,Q254068,1840,France,11.0,Science
25806,Q4221435,1840,Eastern Europe,0.0,Science
25807,Q1507776,1840,United Kingdom,2.0,Science
25808,Q1006591,1870,Eastern Europe,0.0,Written work
25809,Q24483013,1860,Italy,0.0,Written work
25810,Q61482512,1880,France,0.0,Written work
25811,Q98686842,1820,France,2.0,Work of art
25812,Q95292425,1880,Eastern Europe,0.0,Science
25813,Q651972,1850,France,0.0,Music
25815,Q8010169,1830,United Kingdom,0.0,Science
25816,Q4275481,1830,Nordic countries,0.0,Written work
25818,Q59532156,1850,France,0.0,Music
25819,Q105965315,1880,France,0.0,Work of art
25820,Q228546,1880,France,144.0,Theater
25821,Q228546,1880,France,144.0,Written work
25823,Q19946519,1860,Nordic countries,0.0,Music
25824,Q64685762,1870,United Kingdom,0.0,Written work
25825,Q1976958,1880,Eastern Europe,1.0,Work of art
25826,Q23055400,1840,France,0.0,Work of art
25828,Q20734334,1860,United Kingdom,0.0,Music
25829,Q3749911,1870,Italy,0.0,Science
25830,Q95393913,1880,Eastern Europe,0.0,Music
25831,Q95393913,1880,Eastern Europe,0.0,Written work
25832,Q3809275,1870,United Kingdom,0.0,Architecture
25833,Q18508375,1850,Low countries,104.0,Work of art
25834,Q52155076,1860,United Kingdom,1.0,Work of art
25835,Q95101563,1860,Low countries,0.0,Work of art
25836,Q95101563,1860,Low countries,0.0,Sculpture
25837,Q95101563,1860,Low countries,0.0,Science
25838,Q3616930,1830,Italy,0.0,Science
25839,Q55909271,1850,Eastern Europe,0.0,Theater
25841,Q21545926,1810,Low countries,0.0,Science
25842,Q52149786,1860,France,1.0,Work of art
25844,Q504287,1820,United Kingdom,0.0,Science
25845,Q2271371,1850,Low countries,1.0,Work of art
25846,Q51951932,1860,Nordic countries,0.0,Work of art
25847,Q2126562,1840,France,8.0,Work of art
25848,Q5850058,1860,France,0.0,Science
25849,Q1734256,1850,France,2.0,Work of art
25850,Q18603232,1860,Low countries,3.0,Work of art
25851,Q5589711,1870,Eastern Europe,0.0,Written work
25852,Q95676,1840,France,0.0,Written work
25853,Q27712530,1840,France,0.0,Written work
25854,Q3059780,1850,France,39.0,Work of art
25855,Q97706967,1840,France,0.0,Work of art
25857,Q26883485,1860,France,0.0,Work of art
25859,Q3059802,1880,France,2.0,Work of art
25860,Q96789438,1840,France,0.0,Work of art
25861,Q43134370,1880,Italy,0.0,Work of art
25862,Q19569779,1850,France,1.0,Work of art
25863,Q7324711,1840,United Kingdom,3.0,Architecture
25864,Q121057,1850,France,0.0,Written work
25865,Q60041019,1850,France,1.0,Work of art
25866,Q15729474,1840,France,0.0,Science
25869,Q15729474,1840,France,0.0,Written work
25870,Q15974240,1870,France,0.0,Science
25871,Q66545437,1880,France,0.0,Sculpture
25872,Q4302711,1810,France,4.0,Science
25873,Q3507724,1850,Eastern Europe,13.0,Theater
25874,Q3507724,1850,Eastern Europe,13.0,Written work
25875,Q2842373,1830,France,0.0,Written work
25876,Q5345256,1860,United Kingdom,0.0,Science
25877,Q28922712,1840,Nordic countries,0.0,Work of art
25878,Q105110645,1820,Italy,0.0,Science
25879,Q3500532,1870,Eastern Europe,0.0,Science
25881,Q3544549,1880,Italy,3.0,Work of art
25882,Q3725572,1860,Italy,0.0,Written work
25883,Q3154755,1840,Low countries,0.0,Written work
25885,Q472235,1840,Italy,50.0,Work of art
25886,Q3164393,1870,France,0.0,Science
25888,Q51549076,1840,Eastern Europe,0.0,Work of art
25890,Q5572211,1850,Nordic countries,0.0,Science
25892,Q22210411,1820,France,0.0,Theater
25893,Q50821472,1860,France,1.0,Work of art
25894,Q21289814,1840,United Kingdom,1.0,Work of art
25895,Q18527371,1840,United Kingdom,0.0,Work of art
25896,Q18527371,1840,United Kingdom,0.0,Written work
25897,Q99435206,1840,United Kingdom,0.0,Written work
25898,Q55626064,1850,United Kingdom,0.0,Science
25899,Q55898538,1840,France,0.0,Music
25900,Q55228623,1880,Italy,0.0,Architecture
25901,Q27183475,1820,United Kingdom,0.0,Sculpture
25902,Q23942735,1870,Eastern Europe,0.0,Science
25903,Q5201144,1820,United Kingdom,3.0,Written work
25904,Q4776441,1830,Italy,0.0,Work of art
25905,Q4218411,1810,Italy,0.0,Science
25906,Q1505176,1840,Italy,0.0,Written work
25907,Q52149441,1820,France,0.0,Work of art
25908,Q105387423,1820,Eastern Europe,0.0,Work of art
25909,Q3270681,1850,France,0.0,Work of art
25910,Q3270681,1850,France,0.0,Science
25911,Q18922121,1860,United Kingdom,1.0,Science
25912,Q541594,1850,United Kingdom,0.0,Architecture
25913,Q12874481,1860,Eastern Europe,0.0,Science
25914,Q38116947,1820,France,0.0,Work of art
25915,Q14480365,1850,United Kingdom,2.0,Written work
25916,Q16468011,1850,Italy,0.0,Written work
25917,Q2177299,1830,Low countries,3.0,Work of art
25918,Q531721,1870,United Kingdom,4.0,Architecture
25919,Q576347,1840,Italy,0.0,Written work
25920,Q62672802,1860,Italy,0.0,Written work
25921,Q8864524,1880,Eastern Europe,0.0,Theater
25922,Q110082573,1840,Low countries,0.0,Work of art
25923,Q1992375,1830,Nordic countries,0.0,Written work
25925,Q9374973,1830,Eastern Europe,0.0,Science
25926,Q1229329,1850,Eastern Europe,0.0,Written work
25928,Q99543477,1860,France,0.0,Work of art
25929,Q731577,1880,United Kingdom,1.0,Science
25930,Q1287180,1840,Eastern Europe,4.0,Theater
25931,Q1287180,1840,Eastern Europe,4.0,Written work
25932,Q15969923,1860,France,0.0,Written work
25933,Q18527882,1840,United Kingdom,0.0,Written work
25934,Q5941028,1860,Italy,0.0,Sculpture
25935,Q3929365,1820,Low countries,0.0,Architecture
25936,Q52154437,1810,Low countries,0.0,Work of art
25937,Q52154437,1810,Low countries,0.0,Sculpture
25939,Q105554405,1830,France,0.0,Work of art
25940,Q7787763,1880,Low countries,0.0,Written work
25941,Q51533940,1840,United Kingdom,15.0,Sculpture
25942,Q55424352,1850,France,0.0,Written work
25943,Q3170452,1860,France,0.0,Written work
25944,Q42219238,1830,France,0.0,Theater
25945,Q42219238,1830,France,0.0,Written work
25946,Q100269010,1870,Italy,0.0,Music
25947,Q4467631,1830,Eastern Europe,0.0,Architecture
25948,Q75088648,1850,Eastern Europe,0.0,Work of art
25949,Q5723944,1850,United Kingdom,1.0,Work of art
25950,Q18507767,1820,France,1.0,Work of art
25951,Q2362214,1850,Nordic countries,6.0,Written work
25952,Q19918284,1880,Eastern Europe,0.0,Science
25953,Q110967111,1840,United Kingdom,0.0,Written work
25954,Q55090675,1850,Eastern Europe,3.0,Work of art
25955,Q60391017,1850,Low countries,0.0,Work of art
25956,Q89124,1860,Eastern Europe,0.0,Written work
25957,Q65964623,1850,United Kingdom,0.0,Science
25958,Q3526619,1840,France,2.0,Written work
25959,Q19158627,1840,France,0.0,Architecture
25960,Q94812286,1870,Low countries,0.0,Science
25961,Q18671855,1840,United Kingdom,0.0,Music
25963,Q95365417,1840,Eastern Europe,0.0,Music
25964,Q7348957,1830,United Kingdom,2.0,Written work
25965,Q18934962,1850,United Kingdom,0.0,Written work
25966,Q16853810,1860,Italy,0.0,Work of art
25967,Q5481302,1850,United Kingdom,6.0,Sculpture
25968,Q26845752,1840,France,0.0,Written work
25969,Q358497,1840,Eastern Europe,5.0,Work of art
25970,Q358497,1840,Eastern Europe,5.0,Written work
25972,Q19860477,1880,France,0.0,Architecture
25973,Q11036091,1830,Eastern Europe,0.0,Written work
25975,Q43130888,1880,France,1.0,Work of art
25976,Q21516660,1870,United Kingdom,0.0,Science
25977,Q21094447,1880,United Kingdom,0.0,Music
25978,Q3269878,1810,France,0.0,Science
25979,Q95819877,1860,France,0.0,Music
25981,Q14535545,1810,Nordic countries,0.0,Written work
25983,Q105201,1830,Eastern Europe,0.0,Written work
25984,Q95225982,1820,France,0.0,Work of art
25986,Q110218901,1840,Eastern Europe,3.0,Sculpture
25987,Q34157576,1840,Nordic countries,0.0,Written work
25988,Q96789362,1840,France,0.0,Work of art
25989,Q3107671,1850,Italy,0.0,Music
25990,Q82368694,1830,Eastern Europe,0.0,Written work
25991,Q2356968,1880,Eastern Europe,7.0,Work of art
25992,Q1393399,1810,France,3.0,Written work
25993,Q2462093,1860,Low countries,0.0,Work of art
25994,Q2462093,1860,Low countries,0.0,Sculpture
25995,Q4253568,1860,Low countries,0.0,Written work
25996,Q2380013,1840,Nordic countries,2.0,Science
25997,Q18002935,1860,France,14.0,Written work
25998,Q16454531,1880,Eastern Europe,0.0,Written work
25999,Q65788850,1810,France,0.0,Theater
26000,Q16058426,1870,Italy,0.0,Work of art
26001,Q83730238,1860,Low countries,1.0,Science
26002,Q27203827,1820,Nordic countries,0.0,Science
26003,Q118128,1880,Italy,0.0,Architecture
26004,Q61197969,1850,Eastern Europe,0.0,Written work
26005,Q55883562,1820,Eastern Europe,1.0,Science
26006,Q3102439,1840,Italy,0.0,Science
26007,Q42305213,1870,France,0.0,Science
26008,Q29348063,1860,Nordic countries,0.0,Science
26009,Q433781,1830,France,3.0,Written work
26010,Q43139488,1840,Low countries,0.0,Work of art
26011,Q128554,1820,United Kingdom,0.0,Science
26012,Q3914997,1880,Italy,2.0,Sculpture
26013,Q21453587,1870,United Kingdom,0.0,Work of art
26014,Q6941176,1840,United Kingdom,1.0,Sculpture
26015,Q59588226,1880,Eastern Europe,1.0,Science
26016,Q59588226,1880,Eastern Europe,1.0,Written work
26017,Q5677019,1860,United Kingdom,0.0,Music
26018,Q2966326,1850,Low countries,0.0,Sculpture
26019,Q2966326,1850,Low countries,0.0,Architecture
26020,Q958431,1820,France,1.0,Science
26021,Q98138251,1840,France,0.0,Work of art
26022,Q12762459,1820,Eastern Europe,0.0,Work of art
26023,Q854030,1860,Eastern Europe,0.0,Written work
26024,Q18577005,1820,United Kingdom,0.0,Science
26025,Q55892912,1850,France,0.0,Music
26027,Q112346588,1830,Eastern Europe,0.0,Written work
26028,Q483992,1860,France,266.0,Work of art
26029,Q9342194,1860,Eastern Europe,0.0,Written work
26030,Q23613943,1850,United Kingdom,2.0,Work of art
26031,Q95214228,1870,Eastern Europe,0.0,Music
26033,Q2824883,1870,France,6.0,Written work
26034,Q14368471,1820,Italy,0.0,Music
26035,Q15607140,1860,France,0.0,Theater
26036,Q573967,1830,United Kingdom,2.0,Architecture
26037,Q29051759,1840,France,0.0,Music
26038,Q90489770,1850,Eastern Europe,1.0,Work of art
26039,Q90489770,1850,Eastern Europe,1.0,Sculpture
26040,Q16026689,1830,France,0.0,Science
26041,Q606530,1870,Eastern Europe,0.0,Written work
26042,Q2824930,1840,France,10.0,Work of art
26043,Q25982627,1860,Nordic countries,0.0,Work of art
26045,Q1571225,1870,United Kingdom,2.0,Work of art
26046,Q1571225,1870,United Kingdom,2.0,Architecture
26047,Q89252406,1880,France,0.0,Work of art
26048,Q658724,1860,Eastern Europe,0.0,Written work
26049,Q2835242,1870,France,0.0,Written work
26050,Q16066020,1840,United Kingdom,8.0,Work of art
26051,Q28971606,1860,France,0.0,Music
26052,Q906203,1840,Low countries,0.0,Science
26053,Q28027939,1860,Low countries,0.0,Music
26054,Q20734269,1860,United Kingdom,0.0,Written work
26055,Q50084949,1820,Italy,0.0,Written work
26056,Q2871385,1840,Italy,36.0,Work of art
26057,Q4054321,1880,Eastern Europe,0.0,Music
26059,Q88470830,1860,Eastern Europe,0.0,Written work
26060,Q2492524,1860,France,0.0,Written work
26061,Q7350082,1850,United Kingdom,0.0,Science
26062,Q3972515,1810,Italy,0.0,Architecture
26063,Q6132711,1870,United Kingdom,0.0,Written work
26064,Q3580012,1840,France,0.0,Work of art
26065,Q956459,1840,France,33.0,Theater
26066,Q1677426,1850,Nordic countries,1.0,Music
26068,Q19403132,1820,Eastern Europe,0.0,Music
26069,Q66098829,1850,France,0.0,Work of art
26070,Q19976097,1810,Nordic countries,0.0,Music
26071,Q18411800,1830,Eastern Europe,0.0,Science
26072,Q369044,1860,Nordic countries,0.0,Architecture
26073,Q21465230,1880,United Kingdom,1.0,Work of art
26074,Q17749075,1870,Eastern Europe,1.0,Work of art
26075,Q3092335,1850,France,4.0,Work of art
26076,Q5968025,1880,Nordic countries,0.0,Music
26077,Q41260102,1870,Low countries,2.0,Work of art
26078,Q16733630,1850,France,0.0,Work of art
26079,Q12305221,1870,Nordic countries,0.0,Architecture
26080,Q1235251,1870,Italy,6.0,Written work
26081,Q1717934,1850,Eastern Europe,0.0,Music
26083,Q57450116,1880,United Kingdom,0.0,Music
26084,Q3770063,1870,Italy,0.0,Science
26085,Q3083023,1870,Nordic countries,0.0,Architecture
26086,Q1149339,1860,Eastern Europe,0.0,Written work
26088,Q4223254,1840,France,0.0,Science
26089,Q21394725,1870,Italy,2.0,Work of art
26090,Q5928628,1860,France,0.0,Science
26091,Q18535765,1860,United Kingdom,1.0,Written work
26092,Q3526468,1840,France,2.0,Architecture
26093,Q43281709,1870,Eastern Europe,0.0,Written work
26094,Q20030099,1840,United Kingdom,0.0,Work of art
26095,Q1526303,1830,Italy,0.0,Written work
26096,Q3136114,1860,France,0.0,Science
26097,Q1036660,1840,Nordic countries,2.0,Work of art
26098,Q1036660,1840,Nordic countries,2.0,Music
26099,Q78060292,1820,France,0.0,Written work
26100,Q975314,1840,France,0.0,Written work
26101,Q55679812,1840,Low countries,0.0,Written work
26102,Q55680707,1860,Low countries,0.0,Music
26103,Q20004900,1840,France,0.0,Music
26104,Q109812501,1880,France,0.0,Architecture
26105,Q21207319,1840,Italy,0.0,Architecture
26106,Q63801747,1850,Italy,0.0,Science
26107,Q5897113,1870,Nordic countries,9.0,Work of art
26108,Q4394898,1830,France,0.0,Music
26110,Q15727402,1820,Eastern Europe,0.0,Science
26111,Q95291648,1850,Eastern Europe,0.0,Written work
26112,Q6135973,1830,France,8.0,Work of art
26113,Q6711155,1870,Low countries,0.0,Music
26115,Q16217145,1870,Low countries,0.0,Work of art
26116,Q2087497,1820,France,0.0,Written work
26117,Q65558012,1850,Nordic countries,0.0,Music
26118,Q4647700,1840,France,0.0,Written work
26119,Q55685337,1820,United Kingdom,0.0,Music
26120,Q3385066,1840,France,0.0,Theater
26121,Q67219,1820,Eastern Europe,0.0,Science
26122,Q5909646,1850,Nordic countries,0.0,Written work
26123,Q15081113,1880,Eastern Europe,0.0,Architecture
26124,Q4846060,1860,Eastern Europe,0.0,Work of art
26125,Q66735992,1860,France,0.0,Work of art
26126,Q30353411,1870,France,0.0,Theater
26127,Q30353411,1870,France,0.0,Music
26128,Q2996666,1880,Eastern Europe,52.0,Written work
