,year,region_name,population_interpolated,N_est,lower,upper,score,century,score_cap,lower_cap,N_est_cap,upper_cap,region_code,gdp_per_capita
2957,1491,Low countries,2.4834788019041616,94.26851715642145,77.75540348609987,112.41850139067995,13.3,15.0,5.336895525793004,31.24410357461337,37.88075032590341,45.17564789417825,re_low_countries,2241
2958,1492,Low countries,2.487392875936617,108.15747812298775,89.39518583511047,128.71046281901278,16.6,15.0,6.64082514930713,35.82400258383977,43.34469971640731,51.5837899911371,re_low_countries,2251
2959,1493,Low countries,2.4913069499690716,122.04643908955404,101.03496818412108,145.00242424734563,19.9,15.0,7.9447547728212555,40.40390159306618,48.80864910691122,57.99193208809596,re_low_countries,2242
2960,1494,Low countries,2.4952210240015265,135.93540005612033,112.67475053313169,161.29438567567846,23.2,15.0,9.248684396335381,44.98380060229258,54.27259849741512,64.40007418505482,re_low_countries,2324
2961,1495,Low countries,2.4991350980339817,149.82436102268662,124.3145328821423,177.58634710401128,26.5,15.0,10.552614019849507,49.563699611518985,59.73654788791902,70.80821628201366,re_low_countries,2307
2962,1496,Low countries,2.5030491720664365,163.7133219892529,135.95431523115292,193.87830853234414,29.799999999999997,15.0,11.856543643363633,54.143598620745394,65.20049727842293,77.21635837897253,re_low_countries,2278
2963,1497,Low countries,2.5069632460988913,177.60228295581922,147.59409758016352,210.17026996067696,33.099999999999994,15.0,13.160473266877759,58.7234976299718,70.66444666892683,83.62450047593137,re_low_countries,2309
2964,1498,Low countries,2.510877320131346,191.4912439223855,159.23387992917412,226.4622313890098,36.4,15.0,14.464402890391884,63.3033966391982,76.12839605943074,90.03264257289024,re_low_countries,2327
2965,1499,Low countries,2.5147913941638014,205.3802048889518,170.87366227818475,242.7541928173426,39.7,15.0,15.76833251390601,67.8832956484246,81.59234544993464,96.44078466984908,re_low_countries,2360
2966,1500,Low countries,2.518705468196256,219.26916585551808,182.51344462719535,259.04615424567544,43.0,15.0,17.072262137420136,72.46319465765102,87.05629484043854,102.84892676680793,re_low_countries,2332
2967,1501,Low countries,2.5224134644278213,207.6797631731228,172.96706019584138,245.2403389783764,40.8,15.1,16.186701144447216,68.62285752805644,82.395415662795,97.29792137691912,re_low_countries,2419
2968,1502,Low countries,2.526121460659387,196.0903604907275,163.4206757644874,231.43452371107733,38.6,15.2,15.301140151474295,64.78252039846188,77.73453648515147,91.7469159870303,re_low_countries,2330
2969,1503,Low countries,2.529829456890952,184.5009578083322,153.87429133313344,217.6287084437783,36.4,15.3,14.415579158501375,60.94218326886731,73.07365730750794,86.19591059714149,re_low_countries,2332
2970,1504,Low countries,2.533537453122517,172.91155512593693,144.32790690177947,203.82289317647923,34.2,15.4,13.530018165528455,57.101846139272745,68.4127781298644,80.64490520725268,re_low_countries,2480
2971,1505,Low countries,2.5372454493540824,161.32215244354165,134.7815224704255,190.0170779091802,32.0,15.5,12.644457172555533,53.26150900967818,63.75189895222087,75.09389981736386,re_low_countries,2311
2972,1506,Low countries,2.540953445585648,149.73274976114635,125.23513803907154,176.21126264188115,29.799999999999997,15.6,11.758896179582614,49.42117188008361,59.09101977457734,69.54289442747506,re_low_countries,2307
2973,1507,Low countries,2.544661441817213,138.14334707875105,115.68875360771757,162.40544737458208,27.599999999999998,15.7,10.873335186609694,45.580834750489046,54.43014059693381,63.99188903758624,re_low_countries,2315
2974,1508,Low countries,2.5483694380487782,126.55394439635577,106.1423691763636,148.59963210728304,25.4,15.8,9.987774193636774,41.74049762089447,49.769261419290274,58.440883647697426,re_low_countries,2462
2975,1509,Low countries,2.552077434280344,114.96454171396049,96.59598474500963,134.793816839984,23.2,15.9,9.102213200663853,37.90016049129991,45.10838224164674,52.88987825780861,re_low_countries,2505
2976,1510,Low countries,2.555785430511909,103.3751390315652,87.04960031365566,120.98800157268492,21.0,16.0,8.216652207690933,34.05982336170534,40.44750306400321,47.3388728679198,re_low_countries,2439
2977,1511,Low countries,2.5592138483652533,122.65616824612974,103.5796353778951,143.24534687377655,24.5,16.0,9.557091040204039,40.3968205220998,47.838176351734724,55.86955010803375,re_low_countries,2508
2978,1512,Low countries,2.562642266218598,141.93719746069428,120.10967044213453,165.50269217486817,28.0,16.0,10.897529872717143,46.73381768249426,55.22884963946624,64.4002273481477,re_low_countries,2586
2979,1513,Low countries,2.5660706840719425,161.21822667525885,136.63970550637396,187.7600374759598,31.5,16.0,12.237968705230248,53.07081484288873,62.61952292719776,72.93090458826165,re_low_countries,2668
2980,1514,Low countries,2.5694991019252873,180.4992558898234,153.1697405706134,210.01738277705144,35.0,16.0,13.578407537743354,59.40781200328319,70.01019621492927,81.4615818283756,re_low_countries,2796
2981,1515,Low countries,2.5729275197786317,199.78028510438793,169.69977563485287,232.27472807814308,38.5,16.0,14.91884637025646,65.74480916367764,77.40086950266078,89.99225906848955,re_low_countries,2931
2982,1516,Low countries,2.576355937631976,219.0613143189525,186.2298106990923,254.5320733792347,42.0,16.0,16.259285202769565,72.08180632407212,84.7915427903923,98.5229363086035,re_low_countries,2635
2983,1517,Low countries,2.579784355485321,238.34234353351704,202.75984576333173,276.7894186803263,45.5,16.0,17.59972403528267,78.41880348446658,92.18221607812382,107.05361354871745,re_low_countries,2722
2984,1518,Low countries,2.583212773338665,257.6233727480816,219.28988082757115,299.04676398141794,49.0,16.0,18.940162867795777,84.75580064486104,99.57288936585533,115.5842907888314,re_low_countries,2736
2985,1519,Low countries,2.58664119119201,276.90440196264615,235.81991589181058,321.30410928250956,52.5,16.0,20.28060170030888,91.0927978052555,106.96356265358685,124.11496802894536,re_low_countries,2802
2986,1520,Low countries,2.5900696090453543,296.18543117721066,252.34995095605004,343.56145458360123,56.0,16.0,21.621040532821986,97.42979496564996,114.35423594131836,132.64564526905932,re_low_countries,3011
2987,1521,Low countries,2.5932328804497664,289.01517191693296,246.4261076188706,335.02481207720484,54.0,16.0,20.832090085994114,95.05269815849299,111.48129621873065,129.22945396308313,re_low_countries,3181
2988,1522,Low countries,2.5963961518541785,281.8449126566553,240.50226428169114,326.48816957080845,52.0,16.0,20.04313963916624,92.675601351336,108.60835649614292,125.81326265710697,re_low_countries,2937
2989,1523,Low countries,2.599559423258591,274.6746533963776,234.5784209445117,317.95152706441206,50.0,16.0,19.25418919233837,90.29850454417902,105.7354167735552,122.3970713511308,re_low_countries,2895
2990,1524,Low countries,2.602722694663003,267.5043941360999,228.65457760733224,309.4148845580157,48.0,16.0,18.465238745510497,87.92140773702204,102.86247705096747,118.98088004515463,re_low_countries,2938
2991,1525,Low countries,2.605885966067415,260.3341348758222,222.7307342701528,300.8782420516193,46.0,16.0,17.676288298682625,85.54431092986506,99.98953732837975,115.56468873917845,re_low_countries,2790
2992,1526,Low countries,2.6090492374718273,253.16387561554453,216.80689093297335,292.34159954522295,44.0,16.0,16.887337851854753,83.16721412270809,97.11659760579204,112.1484974332023,re_low_countries,2741
2993,1527,Low countries,2.6122125088762393,245.99361635526685,210.8830475957939,283.80495703882656,42.0,16.0,16.098387405026884,80.7901173155511,94.2436578832043,108.73230612722611,re_low_countries,2855
2994,1528,Low countries,2.615375780280652,238.82335709498915,204.95920425861445,275.26831453243017,40.0,16.0,15.30943695819901,78.41302050839413,91.37071816061659,105.31611482124994,re_low_countries,2539
2995,1529,Low countries,2.618539051685064,231.65309783471145,199.035360921435,266.7316720260338,38.0,16.0,14.520486511371137,76.03592370123714,88.49777843802886,101.89992351527377,re_low_countries,3214
2996,1530,Low countries,2.621702323089476,224.48283857443377,193.11151758425555,258.1950295196374,36.0,16.0,13.731536064543265,73.65882689408016,85.62483871544114,98.4837322092976,re_low_countries,3389
2997,1531,Low countries,2.6247475264859896,289.4500608570863,249.72072053103795,332.19406245412796,45.3,16.0,17.22235274914179,94.91886279167416,110.02254281620515,126.27213364325982,re_low_countries,3441
2998,1532,Low countries,2.627792729882503,354.4172831397389,306.32992347782033,406.19309538861853,54.6,16.0,20.713169433740312,116.17889868926815,134.42024691696915,154.06053507722206,re_low_countries,3223
2999,1533,Low countries,2.6308379332790164,419.3845054223915,362.9391264246027,480.19212832310916,63.900000000000006,16.0,24.20398611833884,137.43893458686216,158.81795101773315,181.84893651118426,re_low_countries,2835
3000,1534,Low countries,2.63388313667553,484.351727705044,419.54832937138514,554.1911612575998,73.2,16.0,27.69480280293736,158.69897048445614,183.21565511849718,209.6373379451465,re_low_countries,2998
3001,1535,Low countries,2.6369283400720436,549.3189499876967,476.15753231816757,628.1901941920903,82.5,16.0,31.185619487535888,179.95900638205015,207.61335921926116,237.42573937910873,re_low_countries,3111
3002,1536,Low countries,2.6399735434685567,614.2861722703492,532.76673526495,702.1892271265809,91.80000000000001,16.0,34.67643617213441,201.21904227964416,232.0110633200252,265.21414081307097,re_low_countries,3454
3003,1537,Low countries,2.6430187468650703,679.2533945530017,589.3759382117323,776.1882600610714,101.10000000000001,16.0,38.16725285673294,222.47907817723814,256.4087674207892,293.00254224703315,re_low_countries,2779
3004,1538,Low countries,2.646063950261584,744.2206168356544,645.9851411585147,850.1872929955621,110.4,16.0,41.65806954133146,243.73911407483214,280.8064715215532,320.7909436809954,re_low_countries,2916
3005,1539,Low countries,2.649109153658097,809.1878391183069,702.5943441052971,924.1863259300527,119.7,16.0,45.148886225929985,264.99914997242615,305.20417562231717,348.5793451149576,re_low_countries,2645
3006,1540,Low countries,2.6521543570546107,874.1550614009595,759.2035470520796,998.1853588645432,129.0,16.0,48.639702910528506,286.25918587002013,329.6018797230812,376.36774654891985,re_low_countries,2404
3007,1541,Low countries,2.6554145719357485,815.6431804879597,708.5847563635335,931.1325674809718,120.5,16.0,45.41461495028902,267.0574232395751,307.40751917830477,350.93533546714605,re_low_countries,2214
3008,1542,Low countries,2.6586747868168863,757.1312995749599,657.9659656749876,864.0797760974006,112.0,16.0,42.189526990049536,247.85566060912998,285.21315863352834,325.5029243853723,re_low_countries,2390
3009,1543,Low countries,2.6619350016980237,698.6194186619603,607.3471749864416,797.0269847138292,103.5,16.0,38.96443902981005,228.65389797868494,263.01879808875185,300.07051330359855,re_low_countries,2299
3010,1544,Low countries,2.6651952165791615,640.1075377489603,556.7283842978956,729.9741933302578,95.0,16.0,35.739351069570574,209.45213534823986,240.82443754397542,274.63810222182474,re_low_countries,2426
3011,1545,Low countries,2.6684554314602993,581.5956568359607,506.1095936093496,662.9214019466865,86.5,16.0,32.51426310933108,190.2503727177948,218.630076999199,249.20569114005096,re_low_countries,2595
3012,1546,Low countries,2.671715646341437,523.0837759229609,455.4908029208036,595.8686105631151,78.0,16.0,29.289175149091605,171.04861008734974,196.43571645442256,223.77328005827718,re_low_countries,2191
3013,1547,Low countries,2.674975861222575,464.57189500996105,404.8720122322576,528.8158191795437,69.5,16.0,26.06408718885212,151.84684745690467,174.2413559096461,198.3408689765034,re_low_countries,2721
3014,1548,Low countries,2.6782360761037123,406.06001409696125,354.2532215437116,461.76302779597245,61.0,16.0,22.838999228612636,132.6450848264596,152.04699536486967,172.90845789472962,re_low_countries,2615
3015,1549,Low countries,2.68149629098485,347.54813318396145,303.63443085516565,394.71023641240106,52.5,16.0,19.61391126837315,113.44332219601452,129.85263482009324,147.47604681295584,re_low_countries,2667
3016,1550,Low countries,2.684756505865988,289.03625227096165,253.0156401666196,327.6574450288298,44.0,16.0,16.388823308133667,94.24155956556945,107.65827427531678,122.04363573118206,re_low_countries,2884
3017,1551,Low countries,2.688749662619572,315.3722890205767,276.34956562298674,357.1172362376965,49.5,16.0,18.38338441499045,102.66733290837142,117.16620314156276,132.67694532850493,re_low_countries,2633
3018,1552,Low countries,2.692742819373156,341.7083257701918,299.68349107935387,386.5770274465632,55.0,16.0,20.377945521847234,111.0931062511734,126.67413200780872,143.31025492582776,re_low_countries,3045
3019,1553,Low countries,2.69673597612674,368.04436251980684,323.01741653572105,416.0368186554299,60.5,16.0,22.372506628704016,119.51887959397537,136.18206087405468,153.94356452315063,re_low_countries,2558
3020,1554,Low countries,2.7007291328803245,394.3803992694219,346.3513419920882,445.49660986429666,66.0,16.0,24.367067735560802,127.94465293677735,145.68998974030066,164.5768741204735,re_low_countries,2742
3021,1555,Low countries,2.7047222896339083,420.71643601903696,369.68526744845536,474.95640107316336,71.5,16.0,26.361628842417584,136.3704262795793,155.19791860654664,175.21018371779633,re_low_countries,3078
3022,1556,Low countries,2.7087154463874925,447.052472768652,393.0191929048225,504.41619228203007,77.0,16.0,28.356189949274366,144.7961996223813,164.7058474727926,185.8434933151192,re_low_countries,3499
3023,1557,Low countries,2.7127086031410768,473.3885095182671,416.3531183611897,533.8759834908968,82.5,16.0,30.350751056131152,153.22197296518328,174.2137763390386,196.47680291244205,re_low_countries,3218
3024,1558,Low countries,2.716701759894661,499.72454626788215,439.6870438175568,563.3357746997635,88.0,16.0,32.34531216298794,161.64774630798524,183.72170520528454,207.11011250976492,re_low_countries,3296
3025,1559,Low countries,2.720694916648245,526.0605830174973,463.0209692739239,592.7955659086302,93.5,16.0,34.339873269844716,170.0735196507872,193.22963407153054,217.74342210708775,re_low_countries,2940
3026,1560,Low countries,2.724688073401829,552.3966197671123,486.3548947302911,622.2553571174969,99.0,16.0,36.3344343767015,178.4992929935892,202.7375629377765,228.37673170441062,re_low_countries,3084
3027,1561,Low countries,2.7299603901570517,525.0833876363306,462.46211235106045,591.3397395179522,94.5,16.0,34.6452474900148,169.55791376018996,192.51864815761516,216.8121165710825,re_low_countries,3457
3028,1562,Low countries,2.735232706912275,497.7701555055488,438.5693299718298,560.4241219184074,90.0,16.0,32.956060603328105,160.61653452679076,182.29973337745386,205.24750143775438,re_low_countries,3827
3029,1563,Low countries,2.7405050236674975,470.4569233747671,414.67654759259915,529.5085043188627,85.5,16.0,31.266873716641403,151.67515529339153,172.08081859729253,193.68288630442623,re_low_countries,3490
3030,1564,Low countries,2.74577734042272,443.14369124398536,390.7837652133685,498.59288671931796,81.0,16.0,29.577686829954704,142.7337760599923,161.8619038171312,182.11827117109812,re_low_countries,3520
3031,1565,Low countries,2.7510496571779433,415.83045911320363,366.89098283413784,467.6772691197732,76.5,16.0,27.888499943268002,133.79239682659306,151.64298903696988,170.55365603777,re_low_countries,3656
3032,1566,Low countries,2.756321973933166,388.5172269824219,342.99820045490725,436.7616515202285,72.0,16.0,26.199313056581303,124.85101759319386,141.42407425680858,158.98904090444188,re_low_countries,3085
3033,1567,Low countries,2.7615942906883886,361.2039948516402,319.1054180756766,405.84603392068374,67.5,16.0,24.510126169894605,115.90963835979463,131.20515947664725,147.42442577111376,re_low_countries,3965
3034,1568,Low countries,2.7668666074436112,333.89076272085845,295.21263569644594,374.930416321139,63.0,16.0,22.820939283207906,106.96825912639541,120.98624469648594,135.85981063778564,re_low_countries,4091
3035,1569,Low countries,2.7721389241988343,306.5775305900767,271.3198533172153,344.0147987215943,58.5,16.0,21.131752396521204,98.02687989299619,110.76732991632463,124.29519550445751,re_low_countries,2434
3036,1570,Low countries,2.777411240954057,279.264298459295,247.42707093798464,313.0991811220495,54.0,16.0,19.442565509834505,89.08550065959696,100.5484151361633,112.73058037112938,re_low_countries,2298
3037,1571,Low countries,2.7842251282365833,343.6194071974322,304.93008564878346,384.7008317894294,63.8,16.0,22.839982586876573,109.08022711873862,122.92369605729226,137.6233126609008,re_low_countries,2456
3038,1572,Low countries,2.791039015519109,407.97451593556946,362.4331003595822,456.3024824568093,73.6,16.0,26.237399663918644,129.07495357788028,145.29897697842125,162.51604495067227,re_low_countries,2056
3039,1573,Low countries,2.7978529028016355,472.32962467370663,419.93611507038105,527.9041331241892,83.4,16.0,29.634816740960712,149.06968003702195,167.6742578995502,187.40877724044373,re_low_countries,2258
3040,1574,Low countries,2.8046667900841618,536.6847334118438,477.4391297811799,599.505783791569,93.2,16.0,33.03223381800278,169.0644064961636,190.04953882067917,212.30150953021516,re_low_countries,2660
3041,1575,Low countries,2.8114806773666876,601.039842149981,534.9421444919788,671.107434458949,103.0,16.0,36.429650895044844,189.05913295530527,212.42481974180814,237.1942418199866,re_low_countries,2924
3042,1576,Low countries,2.818294564649214,665.3949508881183,592.4451592027774,742.7090851263288,112.80000000000001,16.0,39.82706797208692,209.05385941444695,234.80010066293713,262.08697410975805,re_low_countries,2860
3043,1577,Low countries,2.82510845193174,729.7500596262555,649.9481739135763,814.3107357937088,122.60000000000001,16.0,43.22448504912899,229.0485858735886,257.1753815840661,286.9797063995295,re_low_countries,3839
3044,1578,Low countries,2.8319223392142665,794.1051683643927,707.4511886243752,885.9123864610885,132.4,16.0,46.62190212617105,249.04331233273027,279.5506625051951,311.8724386893009,re_low_countries,4064
3045,1579,Low countries,2.8387362264967924,858.46027710253,764.9542033351738,957.5140371284685,142.2,16.0,50.01931920321312,269.03803879187194,301.925943426324,336.7651709790724,re_low_countries,3181
3046,1580,Low countries,2.8455501137793187,922.8153858406672,822.4572180459728,1029.1156877958483,152.0,16.0,53.416736280255186,289.0327652510136,324.301224347453,361.6579032688438,re_low_countries,3292
3047,1581,Low countries,2.853669336575382,874.0295618802385,779.2264549404091,974.4420083312882,143.5,16.0,50.36429730894935,273.45999552954123,306.7325791269198,341.9738812982225,re_low_countries,3433
3048,1582,Low countries,2.8617885593714454,825.2437379198097,735.9956918348454,919.7683288667282,135.0,16.0,47.3118583376435,257.88722580806893,289.16393390638655,322.28985932760116,re_low_countries,3568
3049,1583,Low countries,2.8699077821675085,776.4579139593811,692.7649287292816,865.0946494021682,126.5,16.0,44.25941936633766,242.31445608659658,271.59528868585335,302.60583735697986,re_low_countries,3432
3050,1584,Low countries,2.8780270049635717,727.6720899989523,649.5341656237179,810.4209699376081,118.0,16.0,41.20698039503182,226.74168636512425,254.02664346532015,282.9218153863585,re_low_countries,3887
3051,1585,Low countries,2.8861462277596353,678.8862660385237,606.3034025181541,755.747290473048,109.5,16.0,38.15454142372597,211.16891664365193,236.45799824478692,263.2377934157372,re_low_countries,3381
3052,1586,Low countries,2.8942654505556984,630.1004420780949,563.0726394125904,701.073611008488,101.0,16.0,35.102102452420134,195.59614692217957,218.8893530242537,243.5537714451159,re_low_countries,3450
3053,1587,Low countries,2.9023846733517615,581.3146181176662,519.8418763070267,646.399931543928,92.5,16.0,32.049663481114294,180.02337720070724,201.3207078037205,223.86974947449457,re_low_countries,3988
3054,1588,Low countries,2.9105038961478247,532.5287941572375,476.611113201463,591.7262520793679,84.0,16.0,28.997224509808447,164.45060747923492,183.75206258318727,204.18572750387324,re_low_countries,3660
3055,1589,Low countries,2.9186231189438883,483.74297019680876,433.3803500958993,537.0525726148078,75.5,16.0,25.944785538502604,148.87783775776256,166.18341736265404,184.5017055332519,re_low_countries,3982
3056,1590,Low countries,2.9267423417399514,434.95714623638,390.1495869903356,482.3788931502478,67.0,16.0,22.892346567196764,133.30506803629024,148.61477214212084,164.8176835626306,re_low_countries,4051
3057,1591,Low countries,2.9355807876505953,474.07924095939103,425.66507503537593,525.2503849552734,77.1,16.0,26.17501687821642,144.69340447439558,161.1544010185239,178.55334456770476,re_low_countries,3933
3058,1592,Low countries,2.944419233561239,513.201335682402,461.18056308041633,568.1218767602991,87.2,16.0,29.457687189236076,156.08174091250092,173.69402989492698,192.28900557277888,re_low_countries,3839
3059,1593,Low countries,2.953257679471883,552.3234304054131,496.6960511254567,610.9933685653247,97.3,16.0,32.74035750025573,167.47007735060623,186.23365877133006,206.024666577853,re_low_countries,3657
3060,1594,Low countries,2.962096125382527,591.445525128424,532.2115391704971,653.8648603703502,107.4,16.0,36.02302781127539,178.85841378871157,198.77328764773313,219.76032758292715,re_low_countries,3888
3061,1595,Low countries,2.9709345712931707,630.567619851435,567.7270272155374,696.7363521753759,117.5,16.0,39.30569812229504,190.2467502268169,211.3129165241362,233.4959885880013,re_low_countries,4208
3062,1596,Low countries,2.9797730172038146,669.689714574446,603.2425152605778,739.6078439804015,127.6,16.0,42.5883684333147,201.63508666492226,223.85254540053927,247.23164959307542,re_low_countries,4006
3063,1597,Low countries,2.9886114631144585,708.8118092974571,638.7580033056181,782.4793357854271,137.7,16.0,45.871038744334356,213.0234231030276,236.39217427694234,260.96731059814954,re_low_countries,4490
3064,1598,Low countries,2.9974499090251023,747.933904020468,674.2734913506586,825.3508275904528,147.8,16.0,49.153709055354014,224.41175954113294,248.9318031533454,274.70297160322366,re_low_countries,3957
3065,1599,Low countries,3.006288354935746,787.055998743479,709.7889793956988,868.2223193954784,157.89999999999998,16.0,52.43637936637367,235.80009597923828,261.4714320297485,288.43863260829784,re_low_countries,4152
3066,1600,Low countries,3.01512680084639,826.17809346649,745.3044674407392,911.093811200504,168.0,16.0,55.71904967739332,247.1884324173436,274.01106090615156,302.17429361337196,re_low_countries,4270
3067,1601,Low countries,3.024156275778995,830.6794790953348,749.9071730606936,915.539859493532,168.7,16.1,55.782450486104295,247.95184692565098,274.66385782611354,302.7273821573325,re_low_countries,3791
3068,1602,Low countries,3.0331857507115996,835.1808647241795,754.5098786806478,919.9859077865602,169.4,16.2,55.84585129481527,248.71526143395835,275.3166547460756,303.2804707012931,re_low_countries,3266
3069,1603,Low countries,3.0422152256442043,839.6822503530243,759.1125843006022,924.4319560795883,170.1,16.3,55.90925210352624,249.47867594226574,275.96945166603757,303.83355924525364,re_low_countries,3849
3070,1604,Low countries,3.051244700576809,844.1836359818691,763.7152899205564,928.8780043726164,170.8,16.4,55.972652912237216,250.2420904505731,276.6222485859996,304.3866477892142,re_low_countries,3924
3071,1605,Low countries,3.060274175509414,848.6850216107139,768.3179955405108,933.3240526656446,171.5,16.5,56.03605372094819,251.0055049588805,277.2750455059616,304.9397363331748,re_low_countries,3278
3072,1606,Low countries,3.0693036504420186,853.1864072395585,772.9207011604651,937.7701009586726,172.2,16.6,56.09945452965916,251.76891946718789,277.9278424259236,305.4928248771353,re_low_countries,3622
3073,1607,Low countries,3.0783331253746233,857.6877928684033,777.5234067804194,942.2161492517007,172.9,16.7,56.162855338370136,252.53233397549525,278.58063934588563,306.04591342109586,re_low_countries,3196
3074,1608,Low countries,3.087362600307228,862.1891784972481,782.1261124003737,946.6621975447288,173.6,16.8,56.22625614708111,253.29574848380264,279.2334362658476,306.5990019650564,re_low_countries,4799
3075,1609,Low countries,3.096392075239833,866.6905641260928,786.7288180203279,951.108245837757,174.3,16.9,56.28965695579208,254.05916299211,279.88623318580966,307.152090509017,re_low_countries,4054
3076,1610,Low countries,3.1054215501724376,871.1919497549376,791.3315236402823,955.554294130785,175.0,17.0,56.353057764503056,254.8225775004174,280.53903010577164,307.70517905297754,re_low_countries,3365
3077,1611,Low countries,3.1144586581312472,936.3802621778799,851.4018744512433,1026.238081402809,190.6,17.0,61.07511988851012,272.89868517079407,300.1438850446578,328.952809990322,re_low_countries,3568
3078,1612,Low countries,3.123495766090057,1001.5685746008222,911.4722252622043,1096.921868674833,206.2,17.0,65.7971820125172,290.97479284117077,319.74873998354394,350.20044092766653,re_low_countries,3383
3079,1613,Low countries,3.132532874048866,1066.7568870237646,971.5425760731655,1167.605655946857,221.8,17.0,70.51924413652426,309.05090051154747,339.3535949224301,371.448071865011,re_low_countries,3217
3080,1614,Low countries,3.1415699820076757,1131.945199446707,1031.6129268841264,1238.289443218881,237.4,17.0,75.24130626053133,327.12700818192417,358.95844986131624,392.6957028023555,re_low_countries,3391
3081,1615,Low countries,3.1506070899664853,1197.1335118696493,1091.6832776950876,1308.973230490905,253.0,17.0,79.9633683845384,345.20311585230087,378.56330480020245,413.9433337397,re_low_countries,3064
3082,1616,Low countries,3.159644197925295,1262.3218242925916,1151.7536285060487,1379.657017762929,268.6,17.0,84.68543050854547,363.27922352267757,398.1681597390886,435.19096467704446,re_low_countries,3269
3083,1617,Low countries,3.1686813058841046,1327.510136715534,1211.8239793170096,1450.340805034953,284.2,17.0,89.40749263255253,381.3553311930542,417.77301467797474,456.438595614389,re_low_countries,3361
3084,1618,Low countries,3.1777184138429138,1392.6984491384762,1271.8943301279708,1521.024592306977,299.8,17.0,94.1295547565596,399.4314388634309,437.3778696168609,477.68622655173345,re_low_countries,5118
3085,1619,Low countries,3.1867555218017234,1457.8867615614186,1331.964680938932,1591.7083795790008,315.4,17.0,98.85161688056667,417.5075465338076,456.98272455574704,498.9338574890779,re_low_countries,4620
3086,1620,Low countries,3.195792629760533,1523.0750739843609,1392.0350317498928,1662.392166851025,331.0,17.0,103.57367900457373,435.5836542041843,476.5875794946332,520.1814884264224,re_low_countries,3493
3087,1621,Low countries,3.204820996342862,1478.6291626653526,1351.816443246301,1613.3601821557984,323.2,17.0,100.91546283531652,422.1478135725007,461.75264740228204,503.83117606931506,re_low_countries,4185
3088,1622,Low countries,3.2138493629251914,1434.1832513463442,1311.5978547427094,1564.3281974605718,315.4,17.0,98.2572466660593,408.711972940817,446.91771530993094,487.4808637122076,re_low_countries,4451
3089,1623,Low countries,3.2228777295075206,1389.737340027336,1271.3792662391177,1515.2962127653452,307.6,17.0,95.59903049680209,395.2761323091334,432.0827832175798,471.13055135510024,re_low_countries,3940
3090,1624,Low countries,3.23190609608985,1345.2914287083274,1231.160677735526,1466.2642280701186,299.8,17.0,92.94081432754487,381.8402916774498,417.24785112522864,454.7802389979928,re_low_countries,3660
3091,1625,Low countries,3.240934462672179,1300.8455173893192,1190.9420892319342,1417.2322433748918,292.0,17.0,90.28259815828764,368.4044510457661,402.41291903287754,438.4299266408854,re_low_countries,3313
3092,1626,Low countries,3.2499628292545077,1256.3996060703107,1150.7235007283425,1368.2002586796652,284.2,17.0,87.62438198903044,354.9686104140825,387.5779869405264,422.079614283778,re_low_countries,4234
3093,1627,Low countries,3.258991195836837,1211.9536947513025,1110.5049122247508,1319.1682739844387,276.4,17.0,84.96616581977321,341.5327697823989,372.74305484817523,405.7293019266706,re_low_countries,3381
3094,1628,Low countries,3.268019562419166,1167.5077834322942,1070.286323721159,1270.136289289212,268.6,17.0,82.307949650516,328.09692915071525,357.90812275582414,389.3789895695632,re_low_countries,3441
3095,1629,Low countries,3.2770479290014953,1123.0618721132857,1030.0677352175674,1221.1043045939855,260.8,17.0,79.64973348125878,314.6610885190316,343.073190663473,373.0286772124558,re_low_countries,3288
3096,1630,Low countries,3.2860762955838245,1078.6159607942775,989.8491467139756,1172.072319898759,253.0,17.0,76.99151731200156,301.22524788734796,328.23825857112183,356.6783648553484,re_low_countries,3198
3097,1631,Low countries,3.2950987969932046,1141.2415903474555,1048.162631249835,1239.186756233767,270.4,17.0,81.93934109735477,317.69169273718967,345.90969661238614,375.6033065074032,re_low_countries,4188
3098,1632,Low countries,3.3041212984025847,1203.8672199006337,1106.4761157856942,1306.3011925687754,287.8,17.0,86.88716488270799,334.1581375870313,363.5811346536504,394.5282481594581,re_low_countries,3854
3099,1633,Low countries,3.313143799811965,1266.4928494538117,1164.7896003215535,1373.4156289037835,305.2,17.0,91.8349886680612,350.624582436873,381.2525726949147,413.4531898115129,re_low_countries,4184
3100,1634,Low countries,3.322166301221345,1329.1184790069897,1223.1030848574128,1440.5300652387916,322.6,17.0,96.78281245341441,367.09102728671473,398.924010736179,432.3781314635678,re_low_countries,4006
3101,1635,Low countries,3.3311888026307246,1391.7441085601677,1281.4165693932723,1507.6445015738,340.0,17.0,101.73063623876763,383.5574721365564,416.59544877744327,451.3030731156226,re_low_countries,4373
3102,1636,Low countries,3.3402113040401047,1454.3697381133459,1339.7300539291314,1574.758937908808,357.4,17.0,106.67846002412084,400.0239169863981,434.2668868187076,470.22801476767745,re_low_countries,4094
3103,1637,Low countries,3.349233805449485,1516.9953676665239,1398.043538464991,1641.8733742438162,374.79999999999995,17.0,111.62628380947405,416.4903618362398,451.9383248599719,489.1529564197323,re_low_countries,3503
3104,1638,Low countries,3.358256306858865,1579.620997219702,1456.3570230008502,1708.9878105788243,392.2,17.0,116.57410759482727,432.95680668608145,469.6097629012362,508.07789807178716,re_low_countries,3916
