N_est,lower,upper,decade,region
105.64103864942584,81.60673159909409,132.03833741944885,1040,Arabic world
30.827178448109823,23.96376083645127,38.33038383599954,1050,Arabic world
42.85605290151844,33.538624049200735,52.95835182290915,1060,Arabic world
30.423042873562785,23.983652956809564,37.46232546483931,1070,Arabic world
54.470223128615096,43.18091542631578,66.71129964236636,1080,Arabic world
54.2257001493121,43.266255413965375,65.9981170246513,1090,Arabic world
36.01782007657616,28.83245134279843,43.680822796943005,1100,Arabic world
83.80105041350197,67.37887457473413,101.29171574618766,1110,Arabic world
47.78716015780186,38.59104863781523,57.523522346179114,1120,Arabic world
41.75946355475793,33.83540365095271,50.17449959264002,1130,Arabic world
131.17185053516695,106.79795007507172,157.09734206712082,1140,Arabic world
59.633795876112586,48.64142696376552,71.63897348319408,1150,Arabic world
83.5592635074261,68.16404328852602,100.3118637742049,1160,Arabic world
59.77572356553374,48.76083622416376,71.80245236240226,1170,Arabic world
113.81612138301072,92.74136322864342,136.59267812947016,1180,Arabic world
48.052273242666445,39.02505731726577,57.624085742290376,1190,Arabic world
120.51916401572221,97.42850042950988,144.9196033060446,1200,Arabic world
42.338302617375334,34.16161412759894,51.066171746910534,1210,Arabic world
115.39397288818469,92.58551950664216,140.02869738479276,1220,Arabic world
91.5117125249993,73.18119711810954,111.6286414913836,1230,Arabic world
153.25673686910798,122.09147217442165,187.35340244365284,1240,Arabic world
92.42288814645097,73.49207988079799,113.53878422418727,1250,Arabic world
92.91361900719374,73.72600697394918,114.78747753216318,1260,Arabic world
43.59677264474706,34.40559572772885,53.98438735265948,1270,Arabic world
118.99391562337144,93.67213484883001,147.66811336720062,1280,Arabic world
25.19282573687798,19.788559789862926,31.289375054210105,1290,Arabic world
38.005637356566,29.82955809008098,47.185050420622694,1300,Arabic world
31.855912561779267,24.99760614177161,39.59458957575817,1310,Arabic world
89.72743408932898,70.34841171546354,111.61917975836046,1320,Arabic world
45.13750769529831,35.419292693435644,56.24588130234671,1330,Arabic world
84.35328281408331,66.12457296958345,105.23124873866422,1340,Arabic world
32.65398014923064,25.602945267733833,40.771618762280326,1350,Arabic world
46.02261368560501,36.10038532602253,57.50707618158436,1360,Arabic world
19.861491644332915,15.537457586700281,24.886946071057896,1370,Arabic world
20.005490546932784,15.62444849930881,25.1060669683819,1380,Arabic world
26.87533545642521,20.96555098224686,33.742871287416385,1390,Arabic world
40.630025257073505,31.597004573909356,50.93523923063993,1400,Arabic world
47.79008563025213,37.036196210177266,59.802688168918046,1410,Arabic world
68.85416614553745,53.181373262688965,86.44980261399279,1420,Arabic world
13.893134526560647,10.6934547727976,17.515874042832717,1430,Arabic world
84.12839826701617,64.51037331621417,106.14068976384137,1440,Arabic world
7.077888043494455,5.397116560713299,8.943342823875971,1450,Arabic world
28.5927468030207,21.760611325135493,36.27265124849508,1460,Arabic world
72.21632922907237,54.558173221797546,91.93625571974256,1470,Arabic world
51.08773389999291,38.40844698469718,65.2231879470239,1480,Arabic world
22.1341150098,16.56887592539863,28.314400306874404,1490,Arabic world
37.30500853382536,27.732273129598184,47.67376861290444,1500,Arabic world
15.094256888656222,11.17433048231618,19.356255393266718,1510,Arabic world
38.1820409065537,28.24313664395996,48.982630004073656,1520,Arabic world
30.915343837763388,22.835924698453343,39.7804335398668,1530,Arabic world
46.946519713137285,34.579406642664765,60.498487434768194,1540,Arabic world
31.692762592457445,23.240239123178153,40.82308870231966,1550,Arabic world
48.151269971321206,35.225104738069284,62.118745296882466,1560,Arabic world
40.652961795268,29.804545313791227,52.48216135690385,1570,Arabic world
57.676517548969905,42.306319614274855,74.47801307386077,1580,Arabic world
41.76070977826153,30.675725317588867,53.952732182392054,1590,Arabic world
50.81149538601405,37.38833485606052,65.62837994213149,1600,Arabic world
34.355394141862654,25.278918164078988,44.43256148041846,1610,Arabic world
60.99054338652441,45.002814370309366,78.77584220349277,1620,Arabic world
35.36314467095565,26.15542507161914,45.659648419909594,1630,Arabic world
35.88911460291091,26.613553919517642,46.25490238597752,1640,Arabic world
45.53601085304379,33.85919710654172,58.702675432608046,1650,Arabic world
83.20721481851236,61.820595137691456,107.41060971404856,1660,Arabic world
65.70191190419463,48.76174026692783,84.73997061390955,1670,Arabic world
47.64441227965073,35.291798910248126,61.65722455356228,1680,Arabic world
38.693050626992175,28.621666768787154,50.019000789890185,1690,Arabic world
49.091676790638424,36.3442730131217,63.31145654429531,1700,Arabic world
29.889571163571695,22.127863367572235,38.60141412095358,1710,Arabic world
50.53406680712735,37.32150415774079,65.20332258901213,1720,Arabic world
81.98485237273172,60.61042710945471,106.00355284943221,1730,Arabic world
72.7014261938726,53.761983299704056,93.9795580558979,1740,Arabic world
73.63355792884529,54.521121245115715,94.895472053121,1750,Arabic world
63.87872622291578,47.665827772968214,82.14675549341649,1760,Arabic world
139.97089296843052,104.94876209796648,179.17946009348472,1770,Arabic world
152.31710317575966,114.72840692010023,194.20012362715968,1780,Arabic world
120.82601313129905,91.56531381594732,152.4940730124323,1790,Arabic world
110.79788091679734,84.67238719246531,139.04429265547884,1800,Arabic world
167.499299487563,129.19661525765864,209.69132237091924,1810,Arabic world
224.90324430494235,175.0807347064495,279.7754908638085,1820,Arabic world
203.69627885467122,159.7757636570225,251.42960632585343,1830,Arabic world
409.75963838131014,322.2905905204174,505.3025099453739,1840,Arabic world
515.0191024776644,406.1552084394621,635.6007812055772,1850,Arabic world
724.9874232453836,567.6024002401764,897.4409272805896,1860,Arabic world
821.8321783582354,635.7232276367548,1026.5822829126666,1870,Arabic world
1246.8041843843055,938.7406459640508,1588.275032429378,1880,Arabic world
56.60046831550656,2.201099535483919,36.42199847588923,-820,Balkans
18.606578147812833,5.465455556799704,32.52222767912535,-760,Balkans
7.893767308934526,2.9046399772835203,14.028927509484031,-680,Balkans
40.34906273470477,15.484025453121038,71.21289456870007,-660,Balkans
8.677654477799706,3.8484121670401747,14.676463946186484,-620,Balkans
458.594774967325,265.3963064852974,682.225118763677,-560,Balkans
11.184944451389478,7.184931718842175,15.645343258271623,-530,Balkans
184.4821713786666,121.94286941913732,254.55059871540087,-520,Balkans
11.871809359981107,7.994004685789472,16.194216286798895,-510,Balkans
12.530776582893598,8.6771155179425,16.869065025159976,-490,Balkans
26.281523304487905,18.494093484609635,35.13457880071423,-470,Balkans
805.3371495252054,568.5800274104528,1072.2182729078606,-460,Balkans
13.686077331332642,9.669796108503654,18.190081218305806,-450,Balkans
84.9368674380298,59.83578086673401,112.37667074384947,-430,Balkans
473.91413774902094,332.49926402494776,631.5659691079063,-420,Balkans
87.27226061713522,60.88054037775323,117.31040083065122,-410,Balkans
29.418286978851775,20.333670690042972,39.611996113113634,-400,Balkans
44.55754606872343,30.554839994556477,60.22687243825783,-390,Balkans
59.90338540507658,40.790823928089196,81.44361172100743,-380,Balkans
45.2388855094756,30.4760535981078,61.827836331890126,-370,Balkans
636.9072503081068,424.96091748603567,874.7751696743162,-360,Balkans
60.92402484897645,40.23667402723897,84.15950889069576,-350,Balkans
15.279989402483034,10.003023533222608,21.197466111902585,-340,Balkans
45.93644916299832,29.777443080745723,64.3114944068239,-330,Balkans
275.9082481982624,175.94544799397354,388.52472426502976,-320,Balkans
30.657983657817354,19.366125183208318,43.38121203639974,-310,Balkans
61.260593529196356,38.145315635010725,87.15455822900745,-300,Balkans
45.86226804005848,28.15495432446307,65.69951850406974,-290,Balkans
91.47912442557833,55.580622579777575,132.22463833234104,-280,Balkans
30.38629118167143,18.297233865533563,44.105207315733885,-270,Balkans
257.1761664810517,153.66396350658687,374.50743533772015,-260,Balkans
44.89637168584271,26.401624253931967,66.11751701035442,-240,Balkans
118.123771310013,68.92375455522593,174.77241130935604,-220,Balkans
14.285657083355348,8.27001997971956,21.343404134063725,-180,Balkans
42.07083706853552,24.315677269414948,62.72605039401055,-160,Balkans
27.781756836013386,15.94191247384604,41.543731760382,-150,Balkans
13.758291651288994,7.884226244701299,20.522708876485257,-140,Balkans
121.4714543560177,68.8330779907864,181.05293695972293,-120,Balkans
13.369307185978347,7.540777605484335,19.918134599586118,-110,Balkans
13.123212234311572,7.296691396529753,19.651195228249545,-90,Balkans
26.01062309103512,14.366589856009783,38.917022759546356,-80,Balkans
12.891116386171282,7.052816809477576,19.45961559810263,-70,Balkans
89.46500091970762,48.65427761981675,135.7966830466978,-60,Balkans
12.67411165797619,6.832693698943744,19.133746841996494,-50,Balkans
49.504844147001755,25.831994180806774,75.2198208763746,-20,Balkans
23.88663784530262,11.538546498544006,36.488721625632984,30,Balkans
23.73045010217927,11.273251300245368,36.38539305075501,40,Balkans
34.758738479505254,16.102774270361866,54.35148195860265,80,Balkans
11.435093959582394,5.168965686352798,18.27755672145987,110,Balkans
11.38583871619753,5.093596166391173,18.643542417953423,130,Balkans
34.14588397885683,15.105106312027383,56.26807614917685,140,Balkans
11.47201888561601,4.8454322955452875,19.488520919648955,170,Balkans
23.08081587371503,9.541957924914842,39.6531932435055,180,Balkans
62.083347813695546,21.096184910492262,111.68723477939966,240,Balkans
15.407961592853074,3.6480262630812668,28.37141437424076,340,Balkans
16.60634398355965,3.6822108703612315,31.19478439819271,380,Balkans
35.608857674485634,8.311784078171488,66.26313300278966,440,Balkans
18.161799250727416,4.421187651338674,33.987689250121576,460,Balkans
18.5817394718675,4.689475013227011,35.102933349480985,480,Balkans
103.32973592203055,28.732743110417363,182.87038856495946,540,Balkans
45.52429478479076,15.23981153313062,81.63127489776629,940,Balkans
45.08219076452363,15.316698105873096,79.97680743604984,960,Balkans
22.236395066955453,7.712626380132605,39.23182925288252,990,Balkans
21.73392495336743,7.959534350653447,37.601175161061754,1040,Balkans
21.25338919633324,8.459112667151237,36.27541037585807,1100,Balkans
21.108881726387175,8.892245583436328,35.16382364271423,1140,Balkans
21.09511585971206,9.096773250504697,35.101226716630435,1160,Balkans
21.112308261467764,9.250372724708196,35.49790534963587,1180,Balkans
21.148523903320427,9.40666238417581,35.45774625545927,1200,Balkans
21.168849971817615,9.485155667366982,35.49533654406205,1210,Balkans
63.6294818179184,29.257133967592818,105.96264140180311,1240,Balkans
21.207932513624968,9.883181728562054,35.26447867117421,1250,Balkans
21.11732739075209,10.151151413673395,34.858047442308646,1280,Balkans
62.23741407536619,31.225633151617163,102.18612712378699,1320,Balkans
61.844575152211036,31.4810736123234,100.69599464820531,1330,Balkans
61.41826368359432,31.74327563031514,99.1612273077129,1340,Balkans
141.14698380695458,74.59588139242648,224.76565044083887,1360,Balkans
40.002769315882574,21.40948329427413,63.323914546255565,1370,Balkans
79.34527039371649,42.983682560692394,124.74944761481119,1380,Balkans
39.341124652045764,21.637441955779003,61.434274821743536,1390,Balkans
38.37167709570379,21.96174295415349,58.014908133523136,1420,Balkans
19.033104765374176,11.027217305765099,28.53156116044673,1430,Balkans
169.97989730362323,99.9075410498703,253.7797054102165,1440,Balkans
37.4946644132441,22.313250352633396,55.40456682667,1450,Balkans
111.69482332655922,67.15919809977487,163.9155542332866,1460,Balkans
36.98515287237107,22.449389796103702,53.84372482597612,1470,Balkans
147.02406724056263,90.40943954745266,212.1209494604711,1480,Balkans
109.63396640642074,68.21580135005411,156.97896427356056,1490,Balkans
145.40520722294823,91.30696436573736,207.87534070242444,1500,Balkans
18.088004121088197,11.468457054276554,25.718064694438592,1510,Balkans
126.06542559534849,80.78350620006334,179.50335018871584,1520,Balkans
107.63757186753604,69.48151307403191,152.51632821892028,1530,Balkans
196.66518449780625,127.43048477827303,277.70296080763393,1540,Balkans
106.95862507382373,69.96470568153138,149.27365834172167,1550,Balkans
88.91456387972275,58.53778897019881,123.71726507209061,1560,Balkans
70.99249840889362,46.9975881289137,98.41620624048095,1570,Balkans
177.2223741142758,118.37963940238112,244.8423016809942,1580,Balkans
53.11654896940046,35.67146317426318,73.1636657833871,1590,Balkans
159.28333991503902,107.7085025073402,217.6254043897807,1600,Balkans
35.40067742267999,24.157668870134838,48.2122012844209,1610,Balkans
123.98612675494503,84.89831721494552,168.52987347319907,1620,Balkans
53.202692731718955,36.42758229663314,71.83502463966839,1630,Balkans
230.96109311783192,158.27097412416146,311.15681138584057,1640,Balkans
17.808344545747183,12.290155492040588,23.818375578869414,1650,Balkans
107.16270135249131,74.15935579327567,142.97761824560655,1660,Balkans
53.76695991725699,37.41393049404851,71.62253931458729,1670,Balkans
17.993577736882166,12.581945475800033,23.893243422084076,1680,Balkans
72.29483135680918,50.919703541641425,95.62410640831473,1690,Balkans
181.6206485729837,128.21510487935106,240.47943298270343,1700,Balkans
91.28946300202558,64.50707036856782,120.95064097092698,1710,Balkans
183.60352908730636,130.42469597844934,242.32424710247096,1720,Balkans
147.74852070113155,105.66531599706403,194.28152060181614,1730,Balkans
297.3065087484275,214.03480330400004,389.97396982936397,1740,Balkans
186.9882716823261,135.7008732833277,244.38614813567378,1750,Balkans
244.6524968558211,178.9494199208161,318.34433810365044,1760,Balkans
246.25935670863126,181.73885448192368,318.6631881737264,1770,Balkans
247.90434634387688,184.4761855986039,317.8499750906239,1780,Balkans
422.3872041475445,318.9327616871269,536.2462074915404,1790,Balkans
560.6732784758483,427.4986907472229,707.619296814259,1800,Balkans
623.1586940251917,481.5252595376279,778.0835146757157,1810,Balkans
961.5018473803619,748.9155214491842,1190.2998316150215,1820,Balkans
969.3973481342487,762.7632485628992,1187.3601699542944,1830,Balkans
1577.0102230579714,1252.754921215928,1914.6783205070617,1840,Balkans
1875.3193756210921,1493.430902872584,2285.7529854853083,1850,Balkans
3039.5798541437753,2398.3105093292597,3750.943051323472,1860,Balkans
2977.692637887924,2302.267859436638,3750.667534172484,1870,Balkans
5085.406298504828,3814.2594816182773,6588.356862097442,1880,Balkans
18.309477130689654,5.631460937249841,32.6478384681084,840,Central Europe
17.855776953787622,5.479035769626069,32.06767204862749,850,Central Europe
14.616457257487395,4.7203801524934015,26.53906941936673,960,Central Europe
13.343684917078226,4.820970102977485,23.18439853822273,1040,Central Europe
12.92481477378311,5.0607250120893115,22.14127407993964,1080,Central Europe
12.691504251681785,5.419557666139073,21.247844982881155,1120,Central Europe
12.737417270954213,6.217771942921712,20.564482740328884,1180,Central Europe
12.858487388125887,6.405274641091892,20.44574373805773,1200,Central Europe
52.96179727637123,28.00043095348108,81.84404799986955,1240,Central Europe
13.489482698524128,7.325836951192115,20.744413138973442,1260,Central Europe
13.625276624382861,7.501383273339653,20.826580400793457,1270,Central Europe
41.301666986910746,22.97417263553448,62.890918019596924,1280,Central Europe
13.914418089039616,7.828006272001894,21.1409158709348,1290,Central Europe
28.133100472004276,15.96148153145261,42.4069401381999,1300,Central Europe
42.670761513466815,24.445008946759696,63.97329801325108,1310,Central Europe
28.771283986647532,16.655459169226738,42.87451943026798,1320,Central Europe
44.17755950322104,26.390402423667958,64.92178898577312,1340,Central Europe
60.36073961554977,37.23120049006737,87.10849111711646,1360,Central Europe
15.282628068971517,9.57988890251556,21.838861460838697,1370,Central Europe
340.61841472980296,217.55846958117593,480.4616035097989,1380,Central Europe
47.07249765919226,30.643914723469692,65.55644083875343,1390,Central Europe
174.98492467157735,116.08616929261946,240.9563652788708,1400,Central Europe
32.267716314516605,21.76593456477159,43.91275189026849,1410,Central Europe
114.58824849961455,78.73484106303268,154.33286592440285,1420,Central Europe
49.84755199249673,34.78414170046146,66.67359839985404,1430,Central Europe
455.55898543828926,322.91697846552296,605.4787557678816,1440,Central Europe
139.35182356316759,101.46578009997475,181.82223939653827,1460,Central Europe
159.38174123034818,117.93199475056961,206.6434751851743,1470,Central Europe
702.4112778937268,524.2742911989745,903.6805196713261,1480,Central Europe
109.9398648734681,82.7987168894543,140.35618074612708,1490,Central Europe
298.3554138148618,227.23974118290784,378.2424927916084,1500,Central Europe
151.85584226541067,116.79168193447215,191.12286106985658,1510,Central Europe
773.0893282084306,597.469733422206,969.8963185522075,1520,Central Europe
452.69738867209804,352.28244556708535,564.2816901156136,1530,Central Europe
1643.8705626975363,1286.4384734668145,2043.10403741174,1540,Central Europe
326.73150502125327,256.84366752819403,402.91939423930324,1550,Central Europe
1789.0033170596494,1417.4640147298376,2193.7510320249307,1560,Central Europe
1441.0177178993445,1145.9372993787624,1764.3222790663158,1570,Central Europe
2288.249214647719,1835.7291566039373,2787.177116492854,1580,Central Europe
747.6220626860439,603.4669747963973,904.485527914975,1590,Central Europe
1881.1074600187244,1525.9770562152066,2261.272318997522,1600,Central Europe
1299.625181404062,1061.9902913718959,1554.3824104505352,1610,Central Europe
1856.4083152970638,1530.7997676449475,2210.9380503751017,1620,Central Europe
1227.4734935564634,1019.4214446372297,1452.7945919390793,1630,Central Europe
2615.764643662797,2186.8098725002737,3077.6070907305825,1640,Central Europe
1316.4954559797502,1105.6252306576644,1539.6762017943329,1650,Central Europe
2350.9473959475135,1984.9634186951157,2737.5086165231987,1660,Central Europe
1631.2283639393477,1382.345830708267,1892.835637913628,1670,Central Europe
3533.7231543128078,3006.6733321840225,4082.2044980003147,1680,Central Europe
2237.8495427253915,1912.3888401027014,2580.7319502143537,1690,Central Europe
2703.07102228388,2312.493600044528,3114.2726587133056,1700,Central Europe
2386.3564545722597,2043.621954719803,2748.059325224117,1710,Central Europe
3486.838168067958,2987.4722102922465,4013.391003583331,1720,Central Europe
3134.247278926133,2689.64940709793,3596.8743487898755,1730,Central Europe
4531.661186932507,3902.0619916681385,5201.420009735132,1740,Central Europe
4324.928096322998,3727.041751211989,4955.52031312635,1750,Central Europe
5148.842115972157,4445.366369292367,5893.721112137042,1760,Central Europe
5372.317175348824,4657.629510839805,6140.636929079395,1770,Central Europe
6982.022585702317,6078.337105761113,7962.024658307236,1780,Central Europe
7108.307398707519,6231.281592836092,8058.098561548575,1790,Central Europe
9365.376187951246,8272.772830961418,10561.201199667314,1800,Central Europe
7471.013362716977,6648.340007074928,8368.818139953282,1810,Central Europe
12579.618328591216,11278.914178204259,13973.642429908768,1820,Central Europe
12604.231110083125,11398.279827913208,13906.364335407741,1830,Central Europe
20830.115820208317,18979.710203661496,22823.719767438106,1840,Central Europe
20791.68430894186,18998.207457671997,22654.431817065008,1850,Central Europe
26797.029264036835,24453.63706801387,29271.036111999623,1860,Central Europe
25583.726691584714,23060.104697338877,28253.27278921836,1870,Central Europe
43108.19022014279,37936.95244275656,48535.648718608485,1880,Central Europe
50.20173245133475,2.6907958314484586,38.95561794494761,-680,Chinese world
6.797398421121799,3.0968064398231663,10.857277954501177,-490,Chinese world
6.17384614428404,3.0115513253436426,9.652888700566846,-470,Chinese world
11.816540481796007,5.909069708237704,18.245931830608264,-460,Chinese world
4.891372681055574,2.5960767378211314,7.550198384189875,-410,Chinese world
12.670889810562501,6.728460881830763,20.283478160876054,-360,Chinese world
8.240563651022464,4.359767999636295,13.311824096627431,-350,Chinese world
3.6056679063462633,1.8421196453052542,5.917024797436554,-280,Chinese world
3.5567473427706418,1.8070919679344644,5.861494816519774,-270,Chinese world
3.512939853173829,1.7786591621804633,5.7968300566562485,-260,Chinese world
3.4397031940981266,1.739725829845667,5.7331283733463145,-240,Chinese world
6.819822006984516,3.4627527361342048,11.344865240843394,-230,Chinese world
3.3845199938779946,1.7234037949917753,5.635643786167907,-220,Chinese world
3.334056179010448,1.7316019712269506,5.439351267843077,-190,Chinese world
6.6429923734672105,3.5465496045396026,10.60148128418684,-160,Chinese world
6.669817700483856,3.6583410707814927,10.524688610263647,-140,Chinese world
3.348463249475305,1.8668929148819273,5.217108518614194,-130,Chinese world
3.3898526386777363,1.9425611372098908,5.169075919993296,-110,Chinese world
3.581077720512766,2.1750813135051827,5.276251229221971,-60,Chinese world
3.693470202677152,2.2807736012073425,5.427725567813734,-40,Chinese world
11.47664816236664,7.102375685946009,16.742538587440574,-20,Chinese world
7.796884289457975,4.806283926277599,11.270818301313245,-10,Chinese world
4.226653555359053,2.5503398047296093,6.053931632439091,30,Chinese world
4.315034667610221,2.5756932848726617,6.187819714067598,40,Chinese world
4.494141877796461,2.6538744528521767,6.435281425288221,60,Chinese world
9.166078175125586,5.403278000293161,13.11870510759042,70,Chinese world
4.670182209526021,2.742477081280113,6.693937862084831,80,Chinese world
4.8362094416355275,2.8398431798086694,6.920768359786828,100,Chinese world
4.914662426046143,2.912320128058083,6.999947604651903,110,Chinese world
30.789819639758317,18.58395711171208,43.852274529816775,140,Chinese world
10.524103480830197,6.440820564459309,14.94926393652934,160,Chinese world
5.323514759648924,3.28879778408396,7.581649394660419,170,Chinese world
5.382755784662748,3.351980229473031,7.629623321680628,180,Chinese world
10.87995348912984,6.852085777091081,15.373682027908876,190,Chinese world
10.990723386648217,6.988446880382553,15.518382737016564,200,Chinese world
16.647195451433078,10.673917933832938,23.584217922567582,210,Chinese world
16.80360356314165,10.800536723866871,23.716303934096523,220,Chinese world
16.955500233171325,10.96793736988496,23.95080128119462,230,Chinese world
17.1028980091611,11.107117679717808,24.153911321698303,240,Chinese world
5.7485360169774555,3.7427424100519455,8.162975242747633,250,Chinese world
28.97203576924279,18.761165247947538,41.14944118726466,260,Chinese world
17.515095898750992,11.244434455140983,25.11701617041292,270,Chinese world
29.400580744019557,18.686455230762967,42.326537809593994,280,Chinese world
11.83857057398174,7.498340718564206,17.12557884766911,290,Chinese world
17.866263406595994,11.263088716157567,25.938248446596745,300,Chinese world
5.9880011752564934,3.739741875692378,8.711947773858801,310,Chinese world
6.01644184322638,3.7197660858061834,8.76053754354829,320,Chinese world
6.040112435008953,3.70220566287038,8.835616090127493,330,Chinese world
