,region_name,occupations_name,decade,score,count_occupations
10403,Northern Italy,poet,1800,29,1238
10404,Northern Italy,sculptor,1800,8,1056
10405,Northern Italy,university teacher,1800,8,441
10406,Northern Italy,architect,1810,25,1058
10407,Northern Italy,composer,1810,28,1204
10408,Northern Italy,historian,1810,28,866
10409,Northern Italy,mathematician,1810,6,349
10410,Northern Italy,painter,1810,60,4041
10411,Northern Italy,philosopher,1810,2,392
10412,Northern Italy,poet,1810,35,1238
10413,Northern Italy,sculptor,1810,16,1056
10414,Northern Italy,theologian,1810,7,373
10415,Northern Italy,university teacher,1810,11,441
10416,Northern Italy,architect,1820,33,1058
10417,Northern Italy,composer,1820,39,1204
10418,Northern Italy,historian,1820,26,866
10419,Northern Italy,mathematician,1820,9,349
10420,Northern Italy,painter,1820,89,4041
10421,Northern Italy,philosopher,1820,7,392
10422,Northern Italy,poet,1820,31,1238
10423,Northern Italy,sculptor,1820,26,1056
10424,Northern Italy,theologian,1820,4,373
10425,Northern Italy,university teacher,1820,14,441
10426,Northern Italy,architect,1830,46,1058
10427,Northern Italy,composer,1830,25,1204
10428,Northern Italy,historian,1830,24,866
10429,Northern Italy,mathematician,1830,15,349
10430,Northern Italy,painter,1830,85,4041
10431,Northern Italy,philosopher,1830,10,392
10432,Northern Italy,poet,1830,43,1238
10433,Northern Italy,sculptor,1830,23,1056
10434,Northern Italy,theologian,1830,9,373
10435,Northern Italy,university teacher,1830,18,441
10436,Northern Italy,architect,1840,48,1058
10437,Northern Italy,composer,1840,76,1204
10438,Northern Italy,historian,1840,51,866
10439,Northern Italy,mathematician,1840,12,349
10440,Northern Italy,painter,1840,183,4041
10441,Northern Italy,philosopher,1840,9,392
10442,Northern Italy,poet,1840,63,1238
10443,Northern Italy,sculptor,1840,55,1056
10444,Northern Italy,theologian,1840,12,373
10445,Northern Italy,university teacher,1840,42,441
10446,Northern Italy,architect,1850,29,1058
10447,Northern Italy,composer,1850,61,1204
10448,Northern Italy,historian,1850,49,866
10449,Northern Italy,mathematician,1850,15,349
10450,Northern Italy,painter,1850,175,4041
10451,Northern Italy,philosopher,1850,13,392
10452,Northern Italy,poet,1850,49,1238
10453,Northern Italy,sculptor,1850,46,1056
10454,Northern Italy,theologian,1850,8,373
10455,Northern Italy,university teacher,1850,35,441
10456,Northern Italy,architect,1860,39,1058
10457,Northern Italy,composer,1860,89,1204
10458,Northern Italy,historian,1860,70,866
10459,Northern Italy,mathematician,1860,20,349
10460,Northern Italy,painter,1860,200,4041
10461,Northern Italy,philosopher,1860,21,392
10462,Northern Italy,poet,1860,50,1238
10463,Northern Italy,sculptor,1860,51,1056
10464,Northern Italy,theologian,1860,8,373
10465,Northern Italy,university teacher,1860,46,441
10466,Northern Italy,architect,1870,33,1058
10467,Northern Italy,composer,1870,71,1204
10468,Northern Italy,historian,1870,45,866
10469,Northern Italy,mathematician,1870,11,349
10470,Northern Italy,painter,1870,151,4041
10471,Northern Italy,philosopher,1870,4,392
10472,Northern Italy,poet,1870,31,1238
10473,Northern Italy,sculptor,1870,55,1056
10474,Northern Italy,theologian,1870,15,373
10475,Northern Italy,university teacher,1870,41,441
10476,Northern Italy,architect,1880,12,1058
10477,Northern Italy,composer,1880,31,1204
10478,Northern Italy,historian,1880,35,866
10479,Northern Italy,mathematician,1880,9,349
10480,Northern Italy,painter,1880,95,4041
10481,Northern Italy,philosopher,1880,7,392
10482,Northern Italy,poet,1880,25,1238
10483,Northern Italy,sculptor,1880,37,1056
10484,Northern Italy,theologian,1880,9,373
10485,Northern Italy,university teacher,1880,41,441
10486,Northern Italy,historian,60,1,866
10487,Northern Italy,philosopher,60,4,392
10488,Northern Italy,poet,60,3,1238
10489,Northern Italy,historian,440,1,866
10490,Northern Italy,historian,1210,1,866
10491,Northern Italy,mathematician,1210,1,349
10492,Northern Italy,painter,1210,1,4041
10493,Northern Italy,theologian,1210,1,373
10494,Northern Italy,historian,1290,1,866
10495,Northern Italy,painter,1290,2,4041
10496,Northern Italy,poet,1290,2,1238
10497,Northern Italy,theologian,1290,1,373
10498,Northern Italy,mathematician,-100,1,349
10499,Northern Italy,philosopher,-100,1,392
10500,Northern Italy,poet,-100,1,1238
10501,Northern Italy,mathematician,970,1,349
10502,Northern Italy,philosopher,970,1,392
10503,Northern Italy,theologian,970,1,373
10504,Northern Italy,mathematician,1330,1,349
10505,Northern Italy,painter,1330,2,4041
10506,Northern Italy,poet,1330,3,1238
10507,Northern Italy,theologian,1330,2,373
10508,Northern Italy,university teacher,1330,2,441
10509,Northern Japan,artist,1720,1,25
10510,Northern Japan,calligrapher,1720,1,17
10511,Northern Japan,graphic artist,1720,1,11
10512,Northern Japan,painter,1720,2,107
10513,Northern Japan,philosopher,1720,2,23
10514,Northern Japan,xylographer,1720,1,14
10515,Northern Japan,artist,1760,1,25
10516,Northern Japan,calligrapher,1760,1,17
10517,Northern Japan,graphic artist,1760,1,11
10518,Northern Japan,painter,1760,3,107
10519,Northern Japan,philosopher,1760,1,23
10520,Northern Japan,ukiyo-e artist,1760,2,28
10521,Northern Japan,xylographer,1760,2,14
10522,Northern Japan,artist,1770,2,25
10523,Northern Japan,calligrapher,1770,2,17
10524,Northern Japan,kabuki actor,1770,1,14
10525,Northern Japan,mathematician,1770,1,13
10526,Northern Japan,painter,1770,3,107
10527,Northern Japan,philosopher,1770,1,23
10528,Northern Japan,poet,1770,1,16
10529,Northern Japan,ukiyo-e artist,1770,1,28
10530,Northern Japan,artist,1780,1,25
10531,Northern Japan,graphic artist,1780,1,11
10532,Northern Japan,kabuki actor,1780,1,14
10533,Northern Japan,mathematician,1780,2,13
10534,Northern Japan,painter,1780,6,107
10535,Northern Japan,philosopher,1780,1,23
10536,Northern Japan,poet,1780,2,16
10537,Northern Japan,ukiyo-e artist,1780,1,28
10538,Northern Japan,artist,1790,2,25
10539,Northern Japan,calligrapher,1790,2,17
10540,Northern Japan,graphic artist,1790,3,11
10541,Northern Japan,mathematician,1790,1,13
10542,Northern Japan,painter,1790,6,107
10543,Northern Japan,philosopher,1790,3,23
10544,Northern Japan,poet,1790,2,16
10545,Northern Japan,ukiyo-e artist,1790,3,28
10546,Northern Japan,xylographer,1790,2,14
10547,Northern Japan,artist,1800,6,25
10548,Northern Japan,graphic artist,1800,1,11
10549,Northern Japan,painter,1800,11,107
10550,Northern Japan,philosopher,1800,1,23
10551,Northern Japan,poet,1800,1,16
10552,Northern Japan,ukiyo-e artist,1800,4,28
10553,Northern Japan,xylographer,1800,3,14
10554,Northern Japan,artist,1820,3,25
10555,Northern Japan,graphic artist,1820,2,11
10556,Northern Japan,kabuki actor,1820,2,14
10557,Northern Japan,mathematician,1820,1,13
10558,Northern Japan,painter,1820,4,107
10559,Northern Japan,philosopher,1820,2,23
10560,Northern Japan,poet,1820,1,16
10561,Northern Japan,ukiyo-e artist,1820,2,28
10562,Northern Japan,artist,1830,2,25
10563,Northern Japan,calligrapher,1830,2,17
10564,Northern Japan,kabuki actor,1830,1,14
10565,Northern Japan,painter,1830,11,107
10566,Northern Japan,philosopher,1830,1,23
10567,Northern Japan,ukiyo-e artist,1830,3,28
10568,Northern Japan,xylographer,1830,3,14
10569,Northern Japan,artist,1870,6,25
10570,Northern Japan,calligrapher,1870,2,17
10571,Northern Japan,graphic artist,1870,1,11
10572,Northern Japan,kabuki actor,1870,1,14
10573,Northern Japan,mathematician,1870,3,13
10574,Northern Japan,painter,1870,12,107
10575,Northern Japan,philosopher,1870,3,23
10576,Northern Japan,ukiyo-e artist,1870,3,28
10577,Northern Japan,xylographer,1870,1,14
10578,Northern Japan,calligrapher,1730,2,17
10579,Northern Japan,calligrapher,1810,3,17
10580,Northern Japan,kabuki actor,1810,1,14
10581,Northern Japan,painter,1810,3,107
10582,Northern Japan,philosopher,1810,1,23
10583,Northern Japan,poet,1810,1,16
10584,Northern Japan,ukiyo-e artist,1810,2,28
10585,Northern Japan,calligrapher,1880,1,17
10586,Northern Japan,mathematician,1880,1,13
10587,Northern Japan,painter,1880,10,107
10588,Northern Japan,ukiyo-e artist,1880,1,28
10589,Northern Japan,kabuki actor,1700,1,14
10590,Northern Japan,mathematician,1700,1,13
10591,Northern Japan,philosopher,1700,1,23
10592,Northern Japan,kabuki actor,1850,4,14
10593,Northern Japan,painter,1850,5,107
10594,Northern Japan,mathematician,1680,1,13
10595,Northern Japan,philosopher,1680,1,23
10596,Northern Japan,poet,1680,1,16
10597,Northern Japan,mathematician,1740,2,13
10598,Northern Japan,painter,1740,3,107
10599,Northern Japan,philosopher,1690,2,23
10600,Northern Japan,poet,1690,1,16
10601,Northwestern Europe,architect,820,1,4996
10602,Northwestern Europe,poet,820,2,6154
10603,Northwestern Europe,theologian,820,1,6789
10604,Northwestern Europe,translator,820,1,3210
10605,Northwestern Europe,architect,840,1,4996
10606,Northwestern Europe,historian,840,5,5322
10607,Northwestern Europe,poet,840,2,6154
10608,Northwestern Europe,theologian,840,6,6789
10609,Northwestern Europe,architect,1000,1,4996
10610,Northwestern Europe,historian,1000,1,5322
10611,Northwestern Europe,poet,1000,4,6154
10612,Northwestern Europe,sculptor,1000,1,3749
10613,Northwestern Europe,theologian,1000,2,6789
10614,Northwestern Europe,architect,1080,1,4996
10615,Northwestern Europe,historian,1080,5,5322
10616,Northwestern Europe,painter,1080,1,21427
10617,Northwestern Europe,poet,1080,5,6154
10618,Northwestern Europe,sculptor,1080,1,3749
10619,Northwestern Europe,theologian,1080,6,6789
10620,Northwestern Europe,architect,1120,1,4996
10621,Northwestern Europe,historian,1120,5,5322
10622,Northwestern Europe,theologian,1120,5,6789
10623,Northwestern Europe,translator,1120,1,3210
10624,Northwestern Europe,architect,1140,3,4996
10625,Northwestern Europe,composer,1140,13,6418
10626,Northwestern Europe,historian,1140,11,5322
10627,Northwestern Europe,poet,1140,21,6154
10628,Northwestern Europe,sculptor,1140,1,3749
10629,Northwestern Europe,theologian,1140,14,6789
10630,Northwestern Europe,translator,1140,3,3210
10631,Northwestern Europe,architect,1180,1,4996
10632,Northwestern Europe,composer,1180,20,6418
10633,Northwestern Europe,historian,1180,16,5322
10634,Northwestern Europe,poet,1180,34,6154
10635,Northwestern Europe,sculptor,1180,6,3749
10636,Northwestern Europe,theologian,1180,10,6789
10637,Northwestern Europe,translator,1180,2,3210
10638,Northwestern Europe,university teacher,1180,2,8917
10639,Northwestern Europe,architect,1200,1,4996
10640,Northwestern Europe,composer,1200,18,6418
10641,Northwestern Europe,historian,1200,9,5322
10642,Northwestern Europe,painter,1200,1,21427
10643,Northwestern Europe,poet,1200,27,6154
10644,Northwestern Europe,sculptor,1200,1,3749
10645,Northwestern Europe,theologian,1200,5,6789
10646,Northwestern Europe,translator,1200,3,3210
10647,Northwestern Europe,architect,1210,1,4996
10648,Northwestern Europe,composer,1210,12,6418
10649,Northwestern Europe,historian,1210,1,5322
10650,Northwestern Europe,poet,1210,9,6154
10651,Northwestern Europe,theologian,1210,1,6789
10652,Northwestern Europe,translator,1210,1,3210
10653,Northwestern Europe,architect,1220,1,4996
10654,Northwestern Europe,composer,1220,19,6418
10655,Northwestern Europe,historian,1220,3,5322
10656,Northwestern Europe,poet,1220,18,6154
10657,Northwestern Europe,theologian,1220,5,6789
10658,Northwestern Europe,university teacher,1220,1,8917
10659,Northwestern Europe,architect,1240,5,4996
10660,Northwestern Europe,composer,1240,43,6418
10661,Northwestern Europe,historian,1240,9,5322
10662,Northwestern Europe,painter,1240,4,21427
10663,Northwestern Europe,poet,1240,42,6154
10664,Northwestern Europe,sculptor,1240,2,3749
10665,Northwestern Europe,theologian,1240,9,6789
10666,Northwestern Europe,translator,1240,3,3210
10667,Northwestern Europe,university teacher,1240,1,8917
10668,Northwestern Europe,architect,1260,2,4996
10669,Northwestern Europe,composer,1260,11,6418
10670,Northwestern Europe,historian,1260,3,5322
10671,Northwestern Europe,poet,1260,13,6154
10672,Northwestern Europe,theologian,1260,9,6789
10673,Northwestern Europe,translator,1260,1,3210
10674,Northwestern Europe,architect,1280,6,4996
10675,Northwestern Europe,composer,1280,12,6418
10676,Northwestern Europe,historian,1280,3,5322
10677,Northwestern Europe,painter,1280,1,21427
10678,Northwestern Europe,poet,1280,23,6154
10679,Northwestern Europe,sculptor,1280,1,3749
10680,Northwestern Europe,theologian,1280,12,6789
10681,Northwestern Europe,translator,1280,4,3210
10682,Northwestern Europe,university teacher,1280,4,8917
10683,Northwestern Europe,architect,1320,1,4996
10684,Northwestern Europe,composer,1320,2,6418
10685,Northwestern Europe,historian,1320,4,5322
10686,Northwestern Europe,painter,1320,1,21427
10687,Northwestern Europe,poet,1320,4,6154
10688,Northwestern Europe,sculptor,1320,1,3749
10689,Northwestern Europe,theologian,1320,9,6789
10690,Northwestern Europe,translator,1320,4,3210
10691,Northwestern Europe,university teacher,1320,3,8917
10692,Northwestern Europe,architect,1340,4,4996
10693,Northwestern Europe,composer,1340,13,6418
10694,Northwestern Europe,historian,1340,6,5322
10695,Northwestern Europe,painter,1340,6,21427
10696,Northwestern Europe,poet,1340,17,6154
10697,Northwestern Europe,sculptor,1340,4,3749
10698,Northwestern Europe,theologian,1340,10,6789
10699,Northwestern Europe,translator,1340,2,3210
10700,Northwestern Europe,university teacher,1340,5,8917
10701,Northwestern Europe,architect,1360,2,4996
10702,Northwestern Europe,composer,1360,1,6418
10703,Northwestern Europe,historian,1360,5,5322
10704,Northwestern Europe,painter,1360,1,21427
10705,Northwestern Europe,poet,1360,3,6154
10706,Northwestern Europe,sculptor,1360,3,3749
10707,Northwestern Europe,theologian,1360,12,6789
10708,Northwestern Europe,translator,1360,3,3210
10709,Northwestern Europe,university teacher,1360,2,8917
10710,Northwestern Europe,architect,1380,10,4996
10711,Northwestern Europe,composer,1380,8,6418
10712,Northwestern Europe,historian,1380,5,5322
10713,Northwestern Europe,painter,1380,7,21427
10714,Northwestern Europe,poet,1380,13,6154
10715,Northwestern Europe,sculptor,1380,15,3749
10716,Northwestern Europe,theologian,1380,11,6789
10717,Northwestern Europe,translator,1380,7,3210
10718,Northwestern Europe,university teacher,1380,8,8917
10719,Northwestern Europe,architect,1400,8,4996
10720,Northwestern Europe,composer,1400,7,6418
10721,Northwestern Europe,historian,1400,4,5322
10722,Northwestern Europe,painter,1400,7,21427
10723,Northwestern Europe,poet,1400,9,6154
10724,Northwestern Europe,sculptor,1400,5,3749
10725,Northwestern Europe,theologian,1400,11,6789
10726,Northwestern Europe,translator,1400,6,3210
10727,Northwestern Europe,university teacher,1400,7,8917
10728,Northwestern Europe,architect,1420,5,4996
10729,Northwestern Europe,composer,1420,7,6418
10730,Northwestern Europe,drawer,1420,1,3453
10731,Northwestern Europe,historian,1420,8,5322
10732,Northwestern Europe,painter,1420,12,21427
10733,Northwestern Europe,poet,1420,4,6154
10734,Northwestern Europe,sculptor,1420,1,3749
10735,Northwestern Europe,theologian,1420,11,6789
10736,Northwestern Europe,translator,1420,3,3210
10737,Northwestern Europe,university teacher,1420,8,8917
10738,Northwestern Europe,architect,1440,12,4996
10739,Northwestern Europe,composer,1440,22,6418
10740,Northwestern Europe,historian,1440,11,5322
10741,Northwestern Europe,painter,1440,55,21427
10742,Northwestern Europe,poet,1440,17,6154
10743,Northwestern Europe,sculptor,1440,16,3749
10744,Northwestern Europe,theologian,1440,20,6789
10745,Northwestern Europe,translator,1440,10,3210
10746,Northwestern Europe,university teacher,1440,25,8917
10747,Northwestern Europe,architect,1460,4,4996
10748,Northwestern Europe,composer,1460,11,6418
10749,Northwestern Europe,historian,1460,10,5322
10750,Northwestern Europe,painter,1460,24,21427
10751,Northwestern Europe,poet,1460,20,6154
10752,Northwestern Europe,sculptor,1460,11,3749
10753,Northwestern Europe,theologian,1460,12,6789
10754,Northwestern Europe,translator,1460,4,3210
10755,Northwestern Europe,university teacher,1460,16,8917
10756,Northwestern Europe,architect,1470,1,4996
10757,Northwestern Europe,composer,1470,5,6418
10758,Northwestern Europe,historian,1470,4,5322
10759,Northwestern Europe,painter,1470,9,21427
10760,Northwestern Europe,poet,1470,4,6154
10761,Northwestern Europe,sculptor,1470,1,3749
10762,Northwestern Europe,theologian,1470,7,6789
10763,Northwestern Europe,translator,1470,4,3210
10764,Northwestern Europe,university teacher,1470,5,8917
10765,Northwestern Europe,architect,1480,26,4996
10766,Northwestern Europe,composer,1480,23,6418
10767,Northwestern Europe,drawer,1480,8,3453
10768,Northwestern Europe,historian,1480,23,5322
10769,Northwestern Europe,painter,1480,72,21427
10770,Northwestern Europe,poet,1480,19,6154
10771,Northwestern Europe,sculptor,1480,30,3749
10772,Northwestern Europe,theologian,1480,32,6789
10773,Northwestern Europe,translator,1480,9,3210
10774,Northwestern Europe,university teacher,1480,42,8917
10775,Northwestern Europe,architect,1490,2,4996
10776,Northwestern Europe,composer,1490,10,6418
10777,Northwestern Europe,historian,1490,4,5322
10778,Northwestern Europe,painter,1490,6,21427
10779,Northwestern Europe,poet,1490,8,6154
10780,Northwestern Europe,sculptor,1490,6,3749
10781,Northwestern Europe,theologian,1490,12,6789
10782,Northwestern Europe,translator,1490,1,3210
10783,Northwestern Europe,university teacher,1490,15,8917
10784,Northwestern Europe,architect,1500,19,4996
10785,Northwestern Europe,composer,1500,28,6418
10786,Northwestern Europe,drawer,1500,3,3453
10787,Northwestern Europe,historian,1500,16,5322
10788,Northwestern Europe,painter,1500,68,21427
10789,Northwestern Europe,poet,1500,20,6154
10790,Northwestern Europe,sculptor,1500,21,3749
10791,Northwestern Europe,theologian,1500,45,6789
10792,Northwestern Europe,translator,1500,7,3210
10793,Northwestern Europe,university teacher,1500,38,8917
10794,Northwestern Europe,architect,1510,8,4996
10795,Northwestern Europe,composer,1510,3,6418
10796,Northwestern Europe,drawer,1510,4,3453
10797,Northwestern Europe,historian,1510,12,5322
10798,Northwestern Europe,painter,1510,27,21427
10799,Northwestern Europe,poet,1510,15,6154
10800,Northwestern Europe,sculptor,1510,10,3749
10801,Northwestern Europe,theologian,1510,31,6789
10802,Northwestern Europe,translator,1510,9,3210
10803,Northwestern Europe,university teacher,1510,25,8917
10804,Northwestern Europe,architect,1520,11,4996
10805,Northwestern Europe,composer,1520,40,6418
10806,Northwestern Europe,drawer,1520,13,3453
10807,Northwestern Europe,historian,1520,20,5322
10808,Northwestern Europe,painter,1520,77,21427
10809,Northwestern Europe,poet,1520,27,6154
10810,Northwestern Europe,sculptor,1520,29,3749
10811,Northwestern Europe,theologian,1520,144,6789
10812,Northwestern Europe,translator,1520,18,3210
10813,Northwestern Europe,university teacher,1520,78,8917
10814,Northwestern Europe,architect,1530,13,4996
10815,Northwestern Europe,composer,1530,20,6418
10816,Northwestern Europe,drawer,1530,4,3453
10817,Northwestern Europe,historian,1530,23,5322
10818,Northwestern Europe,painter,1530,29,21427
10819,Northwestern Europe,poet,1530,29,6154
10820,Northwestern Europe,sculptor,1530,14,3749
10821,Northwestern Europe,theologian,1530,117,6789
10822,Northwestern Europe,translator,1530,24,3210
10823,Northwestern Europe,university teacher,1530,55,8917
10824,Northwestern Europe,architect,1540,54,4996
10825,Northwestern Europe,composer,1540,65,6418
10826,Northwestern Europe,drawer,1540,17,3453
10827,Northwestern Europe,historian,1540,34,5322
10828,Northwestern Europe,painter,1540,164,21427
10829,Northwestern Europe,poet,1540,76,6154
10830,Northwestern Europe,sculptor,1540,67,3749
10831,Northwestern Europe,theologian,1540,154,6789
10832,Northwestern Europe,translator,1540,53,3210
10833,Northwestern Europe,university teacher,1540,81,8917
10834,Northwestern Europe,architect,1550,8,4996
10835,Northwestern Europe,composer,1550,15,6418
10836,Northwestern Europe,drawer,1550,6,3453
10837,Northwestern Europe,historian,1550,15,5322
10838,Northwestern Europe,painter,1550,29,21427
10839,Northwestern Europe,poet,1550,30,6154
10840,Northwestern Europe,sculptor,1550,14,3749
10841,Northwestern Europe,theologian,1550,72,6789
10842,Northwestern Europe,translator,1550,30,3210
10843,Northwestern Europe,university teacher,1550,54,8917
10844,Northwestern Europe,architect,1560,21,4996
10845,Northwestern Europe,composer,1560,45,6418
10846,Northwestern Europe,drawer,1560,16,3453
10847,Northwestern Europe,historian,1560,56,5322
10848,Northwestern Europe,painter,1560,73,21427
10849,Northwestern Europe,poet,1560,75,6154
10850,Northwestern Europe,sculptor,1560,23,3749
10851,Northwestern Europe,theologian,1560,146,6789
10852,Northwestern Europe,translator,1560,43,3210
10853,Northwestern Europe,university teacher,1560,118,8917
10854,Northwestern Europe,architect,1570,11,4996
10855,Northwestern Europe,composer,1570,25,6418
10856,Northwestern Europe,drawer,1570,8,3453
10857,Northwestern Europe,historian,1570,38,5322
10858,Northwestern Europe,painter,1570,44,21427
10859,Northwestern Europe,poet,1570,50,6154
10860,Northwestern Europe,sculptor,1570,10,3749
10861,Northwestern Europe,theologian,1570,89,6789
10862,Northwestern Europe,translator,1570,28,3210
10863,Northwestern Europe,university teacher,1570,88,8917
10864,Northwestern Europe,architect,1580,24,4996
10865,Northwestern Europe,composer,1580,59,6418
10866,Northwestern Europe,drawer,1580,21,3453
10867,Northwestern Europe,historian,1580,68,5322
10868,Northwestern Europe,painter,1580,108,21427
10869,Northwestern Europe,poet,1580,114,6154
10870,Northwestern Europe,sculptor,1580,48,3749
10871,Northwestern Europe,theologian,1580,148,6789
10872,Northwestern Europe,translator,1580,62,3210
10873,Northwestern Europe,university teacher,1580,109,8917
10874,Northwestern Europe,architect,1590,8,4996
10875,Northwestern Europe,composer,1590,33,6418
10876,Northwestern Europe,drawer,1590,10,3453
10877,Northwestern Europe,historian,1590,33,5322
10878,Northwestern Europe,painter,1590,61,21427
10879,Northwestern Europe,poet,1590,71,6154
10880,Northwestern Europe,sculptor,1590,8,3749
10881,Northwestern Europe,theologian,1590,73,6789
10882,Northwestern Europe,translator,1590,31,3210
10883,Northwestern Europe,university teacher,1590,85,8917
10884,Northwestern Europe,architect,1600,31,4996
10885,Northwestern Europe,composer,1600,102,6418
10886,Northwestern Europe,drawer,1600,33,3453
10887,Northwestern Europe,historian,1600,60,5322
10888,Northwestern Europe,painter,1600,144,21427
10889,Northwestern Europe,poet,1600,101,6154
10890,Northwestern Europe,sculptor,1600,34,3749
10891,Northwestern Europe,theologian,1600,132,6789
10892,Northwestern Europe,translator,1600,45,3210
10893,Northwestern Europe,university teacher,1600,109,8917
10894,Northwestern Europe,architect,1610,24,4996
10895,Northwestern Europe,composer,1610,45,6418
10896,Northwestern Europe,drawer,1610,24,3453
10897,Northwestern Europe,historian,1610,46,5322
10898,Northwestern Europe,painter,1610,132,21427
10899,Northwestern Europe,poet,1610,70,6154
10900,Northwestern Europe,sculptor,1610,29,3749
10901,Northwestern Europe,theologian,1610,100,6789
10902,Northwestern Europe,translator,1610,20,3210
10903,Northwestern Europe,university teacher,1610,100,8917
10904,Northwestern Europe,architect,1620,33,4996
10905,Northwestern Europe,composer,1620,80,6418
10906,Northwestern Europe,drawer,1620,43,3453
10907,Northwestern Europe,historian,1620,70,5322
10908,Northwestern Europe,painter,1620,281,21427
10909,Northwestern Europe,poet,1620,117,6154
10910,Northwestern Europe,sculptor,1620,52,3749
10911,Northwestern Europe,theologian,1620,185,6789
10912,Northwestern Europe,translator,1620,53,3210
10913,Northwestern Europe,university teacher,1620,158,8917
10914,Northwestern Europe,architect,1630,28,4996
10915,Northwestern Europe,composer,1630,45,6418
10916,Northwestern Europe,drawer,1630,40,3453
10917,Northwestern Europe,historian,1630,47,5322
10918,Northwestern Europe,painter,1630,202,21427
10919,Northwestern Europe,poet,1630,64,6154
10920,Northwestern Europe,sculptor,1630,37,3749
10921,Northwestern Europe,theologian,1630,126,6789
10922,Northwestern Europe,translator,1630,19,3210
10923,Northwestern Europe,university teacher,1630,105,8917
10924,Northwestern Europe,architect,1640,49,4996
10925,Northwestern Europe,composer,1640,89,6418
10926,Northwestern Europe,drawer,1640,62,3453
10927,Northwestern Europe,historian,1640,82,5322
10928,Northwestern Europe,painter,1640,430,21427
10929,Northwestern Europe,poet,1640,117,6154
10930,Northwestern Europe,sculptor,1640,80,3749
10931,Northwestern Europe,theologian,1640,175,6789
10932,Northwestern Europe,translator,1640,53,3210
10933,Northwestern Europe,university teacher,1640,107,8917
10934,Northwestern Europe,architect,1650,27,4996
10935,Northwestern Europe,composer,1650,53,6418
10936,Northwestern Europe,drawer,1650,45,3453
10937,Northwestern Europe,historian,1650,51,5322
10938,Northwestern Europe,painter,1650,317,21427
10939,Northwestern Europe,poet,1650,104,6154
10940,Northwestern Europe,sculptor,1650,32,3749
10941,Northwestern Europe,theologian,1650,126,6789
10942,Northwestern Europe,translator,1650,29,3210
10943,Northwestern Europe,university teacher,1650,110,8917
10944,Northwestern Europe,architect,1660,52,4996
10945,Northwestern Europe,composer,1660,68,6418
10946,Northwestern Europe,drawer,1660,71,3453
10947,Northwestern Europe,historian,1660,83,5322
10948,Northwestern Europe,painter,1660,477,21427
10949,Northwestern Europe,poet,1660,109,6154
10950,Northwestern Europe,sculptor,1660,60,3749
10951,Northwestern Europe,theologian,1660,182,6789
10952,Northwestern Europe,translator,1660,52,3210
10953,Northwestern Europe,university teacher,1660,129,8917
10954,Northwestern Europe,architect,1670,35,4996
10955,Northwestern Europe,composer,1670,51,6418
10956,Northwestern Europe,drawer,1670,35,3453
10957,Northwestern Europe,historian,1670,60,5322
10958,Northwestern Europe,painter,1670,298,21427
10959,Northwestern Europe,poet,1670,87,6154
10960,Northwestern Europe,sculptor,1670,51,3749
10961,Northwestern Europe,theologian,1670,161,6789
10962,Northwestern Europe,translator,1670,32,3210
10963,Northwestern Europe,university teacher,1670,115,8917
10964,Northwestern Europe,architect,1680,84,4996
10965,Northwestern Europe,composer,1680,122,6418
10966,Northwestern Europe,drawer,1680,63,3453
10967,Northwestern Europe,historian,1680,78,5322
10968,Northwestern Europe,painter,1680,376,21427
10969,Northwestern Europe,poet,1680,93,6154
10970,Northwestern Europe,sculptor,1680,94,3749
10971,Northwestern Europe,theologian,1680,211,6789
10972,Northwestern Europe,translator,1680,40,3210
10973,Northwestern Europe,university teacher,1680,149,8917
10974,Northwestern Europe,architect,1690,46,4996
10975,Northwestern Europe,composer,1690,63,6418
10976,Northwestern Europe,drawer,1690,40,3453
10977,Northwestern Europe,historian,1690,54,5322
10978,Northwestern Europe,painter,1690,253,21427
10979,Northwestern Europe,poet,1690,71,6154
10980,Northwestern Europe,sculptor,1690,67,3749
10981,Northwestern Europe,theologian,1690,142,6789
10982,Northwestern Europe,translator,1690,33,3210
10983,Northwestern Europe,university teacher,1690,111,8917
10984,Northwestern Europe,architect,1700,69,4996
10985,Northwestern Europe,composer,1700,120,6418
10986,Northwestern Europe,drawer,1700,56,3453
10987,Northwestern Europe,historian,1700,93,5322
10988,Northwestern Europe,painter,1700,290,21427
10989,Northwestern Europe,poet,1700,81,6154
10990,Northwestern Europe,sculptor,1700,92,3749
10991,Northwestern Europe,theologian,1700,199,6789
10992,Northwestern Europe,translator,1700,40,3210
10993,Northwestern Europe,university teacher,1700,135,8917
10994,Northwestern Europe,architect,1710,55,4996
10995,Northwestern Europe,composer,1710,82,6418
10996,Northwestern Europe,drawer,1710,34,3453
10997,Northwestern Europe,historian,1710,70,5322
10998,Northwestern Europe,painter,1710,188,21427
10999,Northwestern Europe,poet,1710,67,6154
11000,Northwestern Europe,sculptor,1710,55,3749
11001,Northwestern Europe,theologian,1710,166,6789
11002,Northwestern Europe,translator,1710,26,3210
11003,Northwestern Europe,university teacher,1710,132,8917
11004,Northwestern Europe,architect,1720,96,4996
11005,Northwestern Europe,composer,1720,135,6418
11006,Northwestern Europe,drawer,1720,48,3453
11007,Northwestern Europe,historian,1720,129,5322
11008,Northwestern Europe,painter,1720,304,21427
11009,Northwestern Europe,poet,1720,75,6154
11010,Northwestern Europe,sculptor,1720,89,3749
11011,Northwestern Europe,theologian,1720,205,6789
