,region_name,decade,score,century
3324,Ottoman world,1630,11,17
3325,Ottoman world,1640,21,17
3326,Ottoman world,1650,10,17
3327,Ottoman world,1660,20,17
3328,Ottoman world,1670,14,17
3329,Ottoman world,1680,20,17
3330,Ottoman world,1690,14,17
3331,Ottoman world,1700,24,17
3332,Ottoman world,1710,17,18
3333,Ottoman world,1720,17,18
3334,Ottoman world,1730,12,18
3335,Ottoman world,1740,24,18
3336,Ottoman world,1750,18,18
3337,Ottoman world,1760,32,18
3338,Ottoman world,1770,32,18
3339,Ottoman world,1780,43,18
3340,Ottoman world,1790,43,18
3341,Ottoman world,1800,72,18
3342,Ottoman world,1810,56,19
3343,Ottoman world,1820,108,19
3344,Ottoman world,1830,96,19
3345,Ottoman world,1840,152,19
3346,Ottoman world,1850,196,19
3347,Ottoman world,1860,285,19
3348,Ottoman world,1870,304,19
3349,Ottoman world,1880,469,19
3350,Persian world,730,2,8
3351,Persian world,740,1,8
3352,Persian world,770,1,8
3353,Persian world,780,4,8
3354,Persian world,790,1,8
3355,Persian world,800,2,8
3356,Persian world,810,1,9
3357,Persian world,820,2,9
3358,Persian world,840,4,9
3359,Persian world,850,1,9
3360,Persian world,860,4,9
3361,Persian world,870,1,9
3362,Persian world,880,3,9
3363,Persian world,890,1,9
3364,Persian world,900,5,9
3365,Persian world,920,2,10
3366,Persian world,930,6,10
3367,Persian world,940,9,10
3368,Persian world,950,3,10
3369,Persian world,960,2,10
3370,Persian world,970,7,10
3371,Persian world,980,16,10
3372,Persian world,990,3,10
3373,Persian world,1000,7,10
3374,Persian world,1010,3,11
3375,Persian world,1020,7,11
3376,Persian world,1030,4,11
3377,Persian world,1040,11,11
3378,Persian world,1050,2,11
3379,Persian world,1060,4,11
3380,Persian world,1070,3,11
3381,Persian world,1080,6,11
3382,Persian world,1090,3,11
3383,Persian world,1100,5,11
3384,Persian world,1110,5,12
3385,Persian world,1120,7,12
3386,Persian world,1130,3,12
3387,Persian world,1140,6,12
3388,Persian world,1150,1,12
3389,Persian world,1160,8,12
3390,Persian world,1170,2,12
3391,Persian world,1180,6,12
3392,Persian world,1200,3,12
3393,Persian world,1210,2,13
3394,Persian world,1220,3,13
3395,Persian world,1230,1,13
3396,Persian world,1240,12,13
3397,Persian world,1250,1,13
3398,Persian world,1260,3,13
3399,Persian world,1270,2,13
3400,Persian world,1280,7,13
3401,Persian world,1290,3,13
3402,Persian world,1300,3,13
3403,Persian world,1310,1,14
3404,Persian world,1320,4,14
3405,Persian world,1340,7,14
3406,Persian world,1350,1,14
3407,Persian world,1360,6,14
3408,Persian world,1370,1,14
3409,Persian world,1380,9,14
3410,Persian world,1390,4,14
3411,Persian world,1400,7,14
3412,Persian world,1410,1,15
3413,Persian world,1420,4,15
3414,Persian world,1430,3,15
3415,Persian world,1440,8,15
3416,Persian world,1450,3,15
3417,Persian world,1460,1,15
3418,Persian world,1470,2,15
3419,Persian world,1480,5,15
3420,Persian world,1490,7,15
3421,Persian world,1500,5,15
3422,Persian world,1510,3,16
3423,Persian world,1520,4,16
3424,Persian world,1530,1,16
3425,Persian world,1540,10,16
3426,Persian world,1550,6,16
3427,Persian world,1560,7,16
3428,Persian world,1570,5,16
3429,Persian world,1580,7,16
3430,Persian world,1590,2,16
3431,Persian world,1600,12,16
3432,Persian world,1610,3,17
3433,Persian world,1620,5,17
3434,Persian world,1630,10,17
3435,Persian world,1640,10,17
3436,Persian world,1650,4,17
3437,Persian world,1660,3,17
3438,Persian world,1670,3,17
3439,Persian world,1680,11,17
3440,Persian world,1690,4,17
3441,Persian world,1700,3,17
3442,Persian world,1720,2,18
3443,Persian world,1730,1,18
3444,Persian world,1740,9,18
3445,Persian world,1750,2,18
3446,Persian world,1760,4,18
3447,Persian world,1770,6,18
3448,Persian world,1780,2,18
3449,Persian world,1790,2,18
3450,Persian world,1800,11,18
3451,Persian world,1810,9,19
3452,Persian world,1820,17,19
3453,Persian world,1830,14,19
3454,Persian world,1840,19,19
3455,Persian world,1850,17,19
3456,Persian world,1860,31,19
3457,Persian world,1870,22,19
3458,Persian world,1880,31,19
3459,Portugal,1210,1,13
3460,Portugal,1220,2,13
3461,Portugal,1240,7,13
3462,Portugal,1260,3,13
3463,Portugal,1270,2,13
3464,Portugal,1280,4,13
3465,Portugal,1300,2,13
3466,Portugal,1320,2,14
3467,Portugal,1360,1,14
3468,Portugal,1400,2,14
3469,Portugal,1420,3,15
3470,Portugal,1430,1,15
3471,Portugal,1440,14,15
3472,Portugal,1450,3,15
3473,Portugal,1460,5,15
3474,Portugal,1470,1,15
3475,Portugal,1480,18,15
3476,Portugal,1490,8,15
3477,Portugal,1500,29,15
3478,Portugal,1510,5,16
3479,Portugal,1520,15,16
3480,Portugal,1530,9,16
3481,Portugal,1540,46,16
3482,Portugal,1550,9,16
3483,Portugal,1560,21,16
3484,Portugal,1570,7,16
3485,Portugal,1580,30,16
3486,Portugal,1590,12,16
3487,Portugal,1600,22,16
3488,Portugal,1610,7,17
3489,Portugal,1620,11,17
3490,Portugal,1630,11,17
3491,Portugal,1640,27,17
3492,Portugal,1650,8,17
3493,Portugal,1660,8,17
3494,Portugal,1670,6,17
3495,Portugal,1680,14,17
3496,Portugal,1690,2,17
3497,Portugal,1700,11,17
3498,Portugal,1710,10,18
3499,Portugal,1720,13,18
3500,Portugal,1730,9,18
3501,Portugal,1740,20,18
3502,Portugal,1750,19,18
3503,Portugal,1760,17,18
3504,Portugal,1770,22,18
3505,Portugal,1780,32,18
3506,Portugal,1790,19,18
3507,Portugal,1800,27,18
3508,Portugal,1810,30,19
3509,Portugal,1820,30,19
3510,Portugal,1830,17,19
3511,Portugal,1840,54,19
3512,Portugal,1850,37,19
3513,Portugal,1860,83,19
3514,Portugal,1870,75,19
3515,Portugal,1880,131,19
3516,Slav world,1410,2,15
3517,Slav world,1420,1,15
3518,Slav world,1440,3,15
3519,Slav world,1460,1,15
3520,Slav world,1470,1,15
3521,Slav world,1480,5,15
3522,Slav world,1500,1,15
3523,Slav world,1510,3,16
3524,Slav world,1520,7,16
3525,Slav world,1530,5,16
3526,Slav world,1540,13,16
3527,Slav world,1550,9,16
3528,Slav world,1560,15,16
3529,Slav world,1570,8,16
3530,Slav world,1580,25,16
3531,Slav world,1590,11,16
3532,Slav world,1600,11,16
3533,Slav world,1610,8,17
3534,Slav world,1620,21,17
3535,Slav world,1630,12,17
3536,Slav world,1640,35,17
3537,Slav world,1650,11,17
3538,Slav world,1660,25,17
3539,Slav world,1670,13,17
3540,Slav world,1680,39,17
3541,Slav world,1690,26,17
3542,Slav world,1700,47,17
3543,Slav world,1710,26,18
3544,Slav world,1720,41,18
3545,Slav world,1730,42,18
3546,Slav world,1740,96,18
3547,Slav world,1750,62,18
3548,Slav world,1760,78,18
3549,Slav world,1770,108,18
3550,Slav world,1780,189,18
3551,Slav world,1790,137,18
3552,Slav world,1800,226,18
3553,Slav world,1810,177,19
3554,Slav world,1820,306,19
3555,Slav world,1830,290,19
3556,Slav world,1840,458,19
3557,Slav world,1850,443,19
3558,Slav world,1860,672,19
3559,Slav world,1870,672,19
3560,Slav world,1880,997,19
3561,South East Asia,1520,3,16
3562,South East Asia,1530,2,16
3563,South East Asia,1540,3,16
3564,South East Asia,1550,2,16
3565,South East Asia,1570,1,16
3566,South East Asia,1580,1,16
3567,South East Asia,1590,1,16
3568,South East Asia,1600,4,16
3569,South East Asia,1610,2,17
3570,South East Asia,1620,1,17
3571,South East Asia,1630,3,17
3572,South East Asia,1640,4,17
3573,South East Asia,1650,4,17
3574,South East Asia,1660,3,17
3575,South East Asia,1670,4,17
3576,South East Asia,1680,5,17
3577,South East Asia,1690,3,17
3578,South East Asia,1700,2,17
3579,South East Asia,1710,1,18
3580,South East Asia,1720,1,18
3581,South East Asia,1740,5,18
3582,South East Asia,1750,2,18
3583,South East Asia,1760,10,18
3584,South East Asia,1770,6,18
3585,South East Asia,1780,7,18
3586,South East Asia,1790,4,18
3587,South East Asia,1800,8,18
3588,South East Asia,1810,4,19
3589,South East Asia,1820,14,19
3590,South East Asia,1830,15,19
3591,South East Asia,1840,20,19
3592,South East Asia,1850,15,19
3593,South East Asia,1860,29,19
3594,South East Asia,1870,26,19
3595,South East Asia,1880,38,19
3596,Southern China,520,1,6
3597,Southern China,530,1,6
3598,Southern China,540,1,6
3599,Southern China,550,1,6
3600,Southern China,570,2,6
3601,Southern China,580,2,6
3602,Southern China,590,2,6
3603,Southern China,610,1,7
3604,Southern China,630,1,7
3605,Southern China,650,1,7
3606,Southern China,660,1,7
3607,Southern China,670,1,7
3608,Southern China,680,1,7
3609,Southern China,690,1,7
3610,Southern China,700,2,7
3611,Southern China,710,1,8
3612,Southern China,720,1,8
3613,Southern China,740,4,8
3614,Southern China,750,2,8
3615,Southern China,760,1,8
3616,Southern China,770,1,8
3617,Southern China,790,4,8
3618,Southern China,800,2,8
3619,Southern China,810,1,9
3620,Southern China,840,2,9
3621,Southern China,850,1,9
3622,Southern China,860,1,9
3623,Southern China,870,2,9
3624,Southern China,880,3,9
3625,Southern China,890,1,9
3626,Southern China,900,2,9
3627,Southern China,910,2,10
3628,Southern China,920,2,10
3629,Southern China,930,1,10
3630,Southern China,940,1,10
3631,Southern China,950,2,10
3632,Southern China,960,2,10
3633,Southern China,970,2,10
3634,Southern China,980,3,10
3635,Southern China,990,1,10
3636,Southern China,1000,4,10
3637,Southern China,1010,1,11
3638,Southern China,1020,2,11
3639,Southern China,1030,2,11
3640,Southern China,1040,6,11
3641,Southern China,1050,3,11
3642,Southern China,1060,3,11
3643,Southern China,1070,6,11
3644,Southern China,1080,5,11
3645,Southern China,1090,3,11
3646,Southern China,1110,3,12
3647,Southern China,1120,3,12
3648,Southern China,1140,2,12
3649,Southern China,1150,1,12
3650,Southern China,1160,3,12
3651,Southern China,1170,3,12
3652,Southern China,1180,2,12
3653,Southern China,1200,3,12
3654,Southern China,1210,3,13
3655,Southern China,1220,1,13
3656,Southern China,1230,1,13
3657,Southern China,1240,2,13
3658,Southern China,1260,1,13
3659,Southern China,1270,5,13
3660,Southern China,1280,4,13
3661,Southern China,1290,1,13
3662,Southern China,1300,5,13
3663,Southern China,1310,3,14
3664,Southern China,1320,4,14
3665,Southern China,1330,2,14
3666,Southern China,1340,6,14
3667,Southern China,1350,2,14
3668,Southern China,1360,3,14
3669,Southern China,1370,7,14
3670,Southern China,1380,3,14
3671,Southern China,1390,3,14
3672,Southern China,1400,12,14
3673,Southern China,1410,5,15
3674,Southern China,1420,3,15
3675,Southern China,1430,4,15
3676,Southern China,1440,2,15
3677,Southern China,1450,1,15
3678,Southern China,1460,3,15
3679,Southern China,1470,3,15
3680,Southern China,1480,2,15
3681,Southern China,1490,2,15
3682,Southern China,1500,9,15
3683,Southern China,1510,3,16
3684,Southern China,1520,8,16
3685,Southern China,1530,10,16
3686,Southern China,1540,8,16
3687,Southern China,1550,4,16
3688,Southern China,1560,4,16
3689,Southern China,1570,4,16
3690,Southern China,1580,10,16
3691,Southern China,1590,4,16
3692,Southern China,1600,6,16
3693,Southern China,1610,8,17
3694,Southern China,1620,12,17
3695,Southern China,1630,13,17
3696,Southern China,1640,18,17
3697,Southern China,1650,12,17
3698,Southern China,1660,12,17
3699,Southern China,1670,9,17
3700,Southern China,1680,17,17
3701,Southern China,1690,6,17
3702,Southern China,1700,6,17
3703,Southern China,1710,2,18
3704,Southern China,1720,8,18
3705,Southern China,1730,7,18
3706,Southern China,1740,6,18
3707,Southern China,1750,5,18
3708,Southern China,1760,10,18
3709,Southern China,1770,8,18
3710,Southern China,1780,9,18
3711,Southern China,1790,7,18
3712,Southern China,1800,11,18
3713,Southern China,1810,7,19
3714,Southern China,1820,8,19
3715,Southern China,1830,7,19
3716,Southern China,1840,12,19
3717,Southern China,1850,14,19
3718,Southern China,1860,15,19
3719,Southern China,1870,13,19
3720,Southern China,1880,10,19
3721,Southern France,410,1,5
3722,Southern France,440,1,5
3723,Southern France,460,2,5
3724,Southern France,480,4,5
3725,Southern France,490,1,5
3726,Southern France,560,1,6
3727,Southern France,570,1,6
3728,Southern France,620,1,7
3729,Southern France,640,1,7
3730,Southern France,760,1,8
3731,Southern France,780,1,8
3732,Southern France,820,1,9
3733,Southern France,840,1,9
3734,Southern France,1000,2,10
3735,Southern France,1080,2,11
3736,Southern France,1130,2,12
3737,Southern France,1140,6,12
3738,Southern France,1150,1,12
3739,Southern France,1160,3,12
3740,Southern France,1170,1,12
3741,Southern France,1180,15,12
3742,Southern France,1190,3,12
3743,Southern France,1200,10,12
3744,Southern France,1210,1,13
3745,Southern France,1220,6,13
3746,Southern France,1230,3,13
3747,Southern France,1240,8,13
3748,Southern France,1260,4,13
3749,Southern France,1270,2,13
3750,Southern France,1280,14,13
3751,Southern France,1290,3,13
3752,Southern France,1300,10,13
3753,Southern France,1310,1,14
3754,Southern France,1320,12,14
3755,Southern France,1330,5,14
3756,Southern France,1340,6,14
3757,Southern France,1350,2,14
3758,Southern France,1370,1,14
3759,Southern France,1380,4,14
3760,Southern France,1400,3,14
3761,Southern France,1410,2,15
3762,Southern France,1420,3,15
3763,Southern France,1430,2,15
3764,Southern France,1440,3,15
3765,Southern France,1450,1,15
3766,Southern France,1460,5,15
3767,Southern France,1480,9,15
3768,Southern France,1490,3,15
3769,Southern France,1500,15,15
3770,Southern France,1510,4,16
3771,Southern France,1520,9,16
3772,Southern France,1530,18,16
3773,Southern France,1540,48,16
3774,Southern France,1550,19,16
3775,Southern France,1560,31,16
3776,Southern France,1570,17,16
3777,Southern France,1580,40,16
3778,Southern France,1590,17,16
3779,Southern France,1600,29,16
3780,Southern France,1610,19,17
3781,Southern France,1620,43,17
3782,Southern France,1630,30,17
3783,Southern France,1640,54,17
3784,Southern France,1650,29,17
3785,Southern France,1660,57,17
3786,Southern France,1670,36,17
3787,Southern France,1680,63,17
3788,Southern France,1690,57,17
3789,Southern France,1700,55,17
3790,Southern France,1710,37,18
3791,Southern France,1720,60,18
3792,Southern France,1730,55,18
3793,Southern France,1740,95,18
3794,Southern France,1750,67,18
3795,Southern France,1760,109,18
3796,Southern France,1770,104,18
3797,Southern France,1780,165,18
3798,Southern France,1790,156,18
3799,Southern France,1800,212,18
3800,Southern France,1810,166,19
3801,Southern France,1820,242,19
3802,Southern France,1830,267,19
3803,Southern France,1840,487,19
3804,Southern France,1850,465,19
3805,Southern France,1860,588,19
3806,Southern France,1870,447,19
3807,Southern France,1880,702,19
3808,Southern India,1220,1,13
3809,Southern India,1240,3,13
3810,Southern India,1270,1,13
3811,Southern India,1300,3,13
3812,Southern India,1320,1,14
3813,Southern India,1340,1,14
3814,Southern India,1380,2,14
3815,Southern India,1400,2,14
3816,Southern India,1440,1,15
3817,Southern India,1480,3,15
3818,Southern India,1500,1,15
3819,Southern India,1510,1,16
3820,Southern India,1520,1,16
3821,Southern India,1530,2,16
3822,Southern India,1540,4,16
3823,Southern India,1560,1,16
3824,Southern India,1570,1,16
3825,Southern India,1580,3,16
3826,Southern India,1600,2,16
3827,Southern India,1610,1,17
3828,Southern India,1620,1,17
3829,Southern India,1640,3,17
3830,Southern India,1660,2,17
3831,Southern India,1670,2,17
3832,Southern India,1680,2,17
3833,Southern India,1690,1,17
3834,Southern India,1700,2,17
3835,Southern India,1740,6,18
3836,Southern India,1750,2,18
3837,Southern India,1760,2,18
3838,Southern India,1770,2,18
3839,Southern India,1780,2,18
3840,Southern India,1790,1,18
3841,Southern India,1800,6,18
3842,Southern India,1810,1,19
3843,Southern India,1820,2,19
3844,Southern India,1830,3,19
3845,Southern India,1840,1,19
3846,Southern India,1850,5,19
3847,Southern India,1860,7,19
3848,Southern India,1870,8,19
3849,Southern India,1880,8,19
3850,Southern Italy,-250,1,-2
3851,Southern Italy,-240,1,-2
3852,Southern Italy,-200,6,-2
3853,Southern Italy,-180,1,-1
3854,Southern Italy,-160,1,-1
3855,Southern Italy,-140,1,-1
3856,Southern Italy,-120,2,-1
3857,Southern Italy,-110,1,-1
3858,Southern Italy,-100,6,-1
3859,Southern Italy,-80,2,0
3860,Southern Italy,-70,3,0
3861,Southern Italy,-60,7,0
3862,Southern Italy,-50,3,0
3863,Southern Italy,-40,1,0
3864,Southern Italy,-30,7,0
3865,Southern Italy,-20,9,0
3866,Southern Italy,20,1,1
3867,Southern Italy,30,1,1
3868,Southern Italy,40,4,1
3869,Southern Italy,50,1,1
3870,Southern Italy,60,2,1
3871,Southern Italy,70,2,1
3872,Southern Italy,80,2,1
3873,Southern Italy,90,1,1
3874,Southern Italy,100,4,1
3875,Southern Italy,110,1,2
3876,Southern Italy,130,2,2
3877,Southern Italy,140,4,2
3878,Southern Italy,150,2,2
3879,Southern Italy,160,1,2
3880,Southern Italy,200,4,2
3881,Southern Italy,220,1,3
3882,Southern Italy,230,1,3
3883,Southern Italy,240,5,3
3884,Southern Italy,260,1,3
3885,Southern Italy,270,1,3
3886,Southern Italy,300,2,3
3887,Southern Italy,320,1,4
3888,Southern Italy,340,2,4
3889,Southern Italy,360,2,4
3890,Southern Italy,400,2,4
3891,Southern Italy,420,2,5
3892,Southern Italy,520,2,6
3893,Southern Italy,550,1,6
3894,Southern Italy,600,1,6
3895,Southern Italy,710,1,8
3896,Southern Italy,780,1,8
3897,Southern Italy,840,1,9
3898,Southern Italy,850,1,9
3899,Southern Italy,860,1,9
3900,Southern Italy,880,1,9
3901,Southern Italy,890,1,9
3902,Southern Italy,940,1,10
3903,Southern Italy,950,1,10
3904,Southern Italy,1000,1,10
3905,Southern Italy,1040,2,11
3906,Southern Italy,1050,1,11
3907,Southern Italy,1060,3,11
3908,Southern Italy,1080,2,11
3909,Southern Italy,1090,1,11
3910,Southern Italy,1100,3,11
3911,Southern Italy,1110,3,12
3912,Southern Italy,1140,7,12
3913,Southern Italy,1150,2,12
3914,Southern Italy,1170,1,12
3915,Southern Italy,1180,2,12
3916,Southern Italy,1200,3,12
3917,Southern Italy,1220,1,13
3918,Southern Italy,1240,9,13
3919,Southern Italy,1250,1,13
3920,Southern Italy,1260,9,13
3921,Southern Italy,1270,3,13
3922,Southern Italy,1280,5,13
3923,Southern Italy,1290,1,13
3924,Southern Italy,1300,4,13
3925,Southern Italy,1320,2,14
3926,Southern Italy,1330,3,14
3927,Southern Italy,1340,7,14
3928,Southern Italy,1350,2,14
3929,Southern Italy,1360,2,14
3930,Southern Italy,1380,4,14
3931,Southern Italy,1390,1,14
3932,Southern Italy,1400,2,14
3933,Southern Italy,1410,2,15
3934,Southern Italy,1420,7,15
3935,Southern Italy,1430,4,15
3936,Southern Italy,1440,17,15
3937,Southern Italy,1450,1,15
3938,Southern Italy,1460,14,15
3939,Southern Italy,1470,6,15
3940,Southern Italy,1480,23,15
3941,Southern Italy,1490,8,15
3942,Southern Italy,1500,28,15
3943,Southern Italy,1510,13,16
3944,Southern Italy,1520,19,16
3945,Southern Italy,1530,16,16
3946,Southern Italy,1540,79,16
3947,Southern Italy,1550,17,16
3948,Southern Italy,1560,38,16
3949,Southern Italy,1570,34,16
3950,Southern Italy,1580,62,16
3951,Southern Italy,1590,27,16
3952,Southern Italy,1600,83,16
3953,Southern Italy,1610,49,17
3954,Southern Italy,1620,67,17
3955,Southern Italy,1630,47,17
3956,Southern Italy,1640,114,17
3957,Southern Italy,1650,57,17
3958,Southern Italy,1660,69,17
3959,Southern Italy,1670,50,17
3960,Southern Italy,1680,72,17
3961,Southern Italy,1690,46,17
3962,Southern Italy,1700,81,17
3963,Southern Italy,1710,51,18
3964,Southern Italy,1720,91,18
3965,Southern Italy,1730,53,18
3966,Southern Italy,1740,100,18
3967,Southern Italy,1750,57,18
3968,Southern Italy,1760,92,18
3969,Southern Italy,1770,83,18
3970,Southern Italy,1780,122,18
3971,Southern Italy,1790,63,18
3972,Southern Italy,1800,108,18
3973,Southern Italy,1810,88,19
3974,Southern Italy,1820,109,19
3975,Southern Italy,1830,97,19
3976,Southern Italy,1840,199,19
3977,Southern Italy,1850,204,19
3978,Southern Italy,1860,257,19
3979,Southern Italy,1870,251,19
3980,Southern Italy,1880,350,19
3981,Southern Japan,910,2,10
3982,Southern Japan,950,1,10
3983,Southern Japan,960,2,10
3984,Southern Japan,970,1,10
3985,Southern Japan,980,2,10
3986,Southern Japan,990,1,10
3987,Southern Japan,1000,3,10
3988,Southern Japan,1010,1,11
3989,Southern Japan,1020,1,11
3990,Southern Japan,1030,2,11
3991,Southern Japan,1040,4,11
3992,Southern Japan,1070,1,11
3993,Southern Japan,1080,1,11
3994,Southern Japan,1090,1,11
3995,Southern Japan,1150,2,12
3996,Southern Japan,1160,1,12
3997,Southern Japan,1180,6,12
3998,Southern Japan,1190,3,12
3999,Southern Japan,1200,3,12
4000,Southern Japan,1210,2,13
4001,Southern Japan,1220,1,13
4002,Southern Japan,1240,4,13
4003,Southern Japan,1280,4,13
4004,Southern Japan,1310,2,14
4005,Southern Japan,1320,2,14
4006,Southern Japan,1360,2,14
4007,Southern Japan,1370,1,14
4008,Southern Japan,1390,1,14
4009,Southern Japan,1400,1,14
4010,Southern Japan,1420,1,15
4011,Southern Japan,1430,2,15
4012,Southern Japan,1440,2,15
4013,Southern Japan,1460,4,15
4014,Southern Japan,1490,1,15
4015,Southern Japan,1500,1,15
4016,Southern Japan,1510,1,16
4017,Southern Japan,1540,2,16
4018,Southern Japan,1550,2,16
4019,Southern Japan,1560,1,16
4020,Southern Japan,1570,3,16
4021,Southern Japan,1580,4,16
4022,Southern Japan,1590,6,16
4023,Southern Japan,1600,6,16
4024,Southern Japan,1610,7,17
4025,Southern Japan,1620,5,17
4026,Southern Japan,1630,7,17
4027,Southern Japan,1640,7,17
4028,Southern Japan,1650,7,17
4029,Southern Japan,1660,8,17
4030,Southern Japan,1670,7,17
4031,Southern Japan,1680,9,17
4032,Southern Japan,1690,13,17
4033,Southern Japan,1700,11,17
4034,Southern Japan,1710,7,18
4035,Southern Japan,1720,5,18
4036,Southern Japan,1730,7,18
4037,Southern Japan,1740,2,18
4038,Southern Japan,1750,4,18
4039,Southern Japan,1760,18,18
4040,Southern Japan,1770,7,18
4041,Southern Japan,1780,19,18
4042,Southern Japan,1790,12,18
4043,Southern Japan,1800,17,18
4044,Southern Japan,1810,17,19
4045,Southern Japan,1820,15,19
4046,Southern Japan,1830,12,19
4047,Southern Japan,1840,17,19
4048,Southern Japan,1850,15,19
4049,Southern Japan,1860,28,19
4050,Southern Japan,1870,33,19
4051,Southern Japan,1880,56,19
4052,Southwestern Europe,-260,1,-2
4053,Southwestern Europe,-250,1,-2
4054,Southwestern Europe,-240,1,-2
4055,Southwestern Europe,-220,3,-2
4056,Southwestern Europe,-210,2,-2
4057,Southwestern Europe,-200,10,-2
4058,Southwestern Europe,-180,3,-1
4059,Southwestern Europe,-160,9,-1
4060,Southwestern Europe,-150,4,-1
4061,Southwestern Europe,-140,4,-1
4062,Southwestern Europe,-130,3,-1
4063,Southwestern Europe,-120,15,-1
4064,Southwestern Europe,-110,3,-1
4065,Southwestern Europe,-100,12,-1
4066,Southwestern Europe,-90,1,0
4067,Southwestern Europe,-80,7,0
4068,Southwestern Europe,-70,7,0
4069,Southwestern Europe,-60,19,0
4070,Southwestern Europe,-50,8,0
4071,Southwestern Europe,-40,7,0
4072,Southwestern Europe,-30,12,0
4073,Southwestern Europe,-20,40,0
4074,Southwestern Europe,0,2,0
4075,Southwestern Europe,10,1,1
4076,Southwestern Europe,20,2,1
4077,Southwestern Europe,30,5,1
4078,Southwestern Europe,40,9,1
4079,Southwestern Europe,50,3,1
4080,Southwestern Europe,60,9,1
4081,Southwestern Europe,70,6,1
4082,Southwestern Europe,80,18,1
4083,Southwestern Europe,90,1,1
4084,Southwestern Europe,100,9,1
4085,Southwestern Europe,110,2,2
4086,Southwestern Europe,120,4,2
4087,Southwestern Europe,130,2,2
4088,Southwestern Europe,140,22,2
4089,Southwestern Europe,150,3,2
4090,Southwestern Europe,160,3,2
4091,Southwestern Europe,170,1,2
4092,Southwestern Europe,180,9,2
4093,Southwestern Europe,200,12,2
4094,Southwestern Europe,220,3,3
4095,Southwestern Europe,230,1,3
4096,Southwestern Europe,240,17,3
4097,Southwestern Europe,250,2,3
4098,Southwestern Europe,260,1,3
4099,Southwestern Europe,270,1,3
4100,Southwestern Europe,280,10,3
4101,Southwestern Europe,300,8,3
4102,Southwestern Europe,310,1,4
4103,Southwestern Europe,320,1,4
4104,Southwestern Europe,340,12,4
4105,Southwestern Europe,350,2,4
4106,Southwestern Europe,360,4,4
4107,Southwestern Europe,370,1,4
4108,Southwestern Europe,380,6,4
4109,Southwestern Europe,390,4,4
4110,Southwestern Europe,400,9,4
4111,Southwestern Europe,420,4,5
4112,Southwestern Europe,440,17,5
4113,Southwestern Europe,460,2,5
4114,Southwestern Europe,480,1,5
4115,Southwestern Europe,500,3,5
4116,Southwestern Europe,510,2,6
4117,Southwestern Europe,520,2,6
4118,Southwestern Europe,530,1,6
4119,Southwestern Europe,540,5,6
4120,Southwestern Europe,550,1,6
4121,Southwestern Europe,580,1,6
4122,Southwestern Europe,590,1,6
4123,Southwestern Europe,600,2,6
4124,Southwestern Europe,610,1,7
4125,Southwestern Europe,640,1,7
4126,Southwestern Europe,710,1,8
4127,Southwestern Europe,740,1,8
4128,Southwestern Europe,750,2,8
4129,Southwestern Europe,760,1,8
4130,Southwestern Europe,780,2,8
4131,Southwestern Europe,820,2,9
4132,Southwestern Europe,840,4,9
4133,Southwestern Europe,850,1,9
4134,Southwestern Europe,860,1,9
4135,Southwestern Europe,880,1,9
4136,Southwestern Europe,890,2,9
4137,Southwestern Europe,900,2,9
4138,Southwestern Europe,940,3,10
4139,Southwestern Europe,950,1,10
4140,Southwestern Europe,960,1,10
4141,Southwestern Europe,970,1,10
4142,Southwestern Europe,980,1,10
4143,Southwestern Europe,990,2,10
4144,Southwestern Europe,1000,2,10
4145,Southwestern Europe,1020,2,11
4146,Southwestern Europe,1030,1,11
4147,Southwestern Europe,1040,10,11
4148,Southwestern Europe,1050,3,11
4149,Southwestern Europe,1060,3,11
4150,Southwestern Europe,1070,1,11
4151,Southwestern Europe,1080,6,11
4152,Southwestern Europe,1090,2,11
4153,Southwestern Europe,1100,9,11
4154,Southwestern Europe,1110,4,12
4155,Southwestern Europe,1120,6,12
4156,Southwestern Europe,1130,1,12
4157,Southwestern Europe,1140,23,12
4158,Southwestern Europe,1150,6,12
4159,Southwestern Europe,1160,5,12
4160,Southwestern Europe,1170,2,12
4161,Southwestern Europe,1180,12,12
4162,Southwestern Europe,1190,5,12
4163,Southwestern Europe,1200,12,12
4164,Southwestern Europe,1210,8,13
4165,Southwestern Europe,1220,15,13
4166,Southwestern Europe,1230,6,13
4167,Southwestern Europe,1240,68,13
4168,Southwestern Europe,1250,8,13
4169,Southwestern Europe,1260,41,13
4170,Southwestern Europe,1270,17,13
4171,Southwestern Europe,1280,90,13
4172,Southwestern Europe,1290,11,13
4173,Southwestern Europe,1300,48,13
4174,Southwestern Europe,1310,13,14
4175,Southwestern Europe,1320,44,14
4176,Southwestern Europe,1330,14,14
4177,Southwestern Europe,1340,90,14
4178,Southwestern Europe,1350,29,14
4179,Southwestern Europe,1360,55,14
4180,Southwestern Europe,1370,21,14
4181,Southwestern Europe,1380,114,14
4182,Southwestern Europe,1390,27,14
4183,Southwestern Europe,1400,66,14
4184,Southwestern Europe,1410,38,15
4185,Southwestern Europe,1420,87,15
4186,Southwestern Europe,1430,45,15
4187,Southwestern Europe,1440,215,15
4188,Southwestern Europe,1450,57,15
4189,Southwestern Europe,1460,155,15
4190,Southwestern Europe,1470,90,15
4191,Southwestern Europe,1480,371,15
4192,Southwestern Europe,1490,117,15
4193,Southwestern Europe,1500,357,15
4194,Southwestern Europe,1510,167,16
4195,Southwestern Europe,1520,337,16
