wikidata_link,individual_wikidata_id,productive_year,individual_name,score,region_name,manual_region_name,manual_region_name_2,manual_region_name_3,manual_region_name_4
https://www.wikidata.org/wiki/Q6932654,Q6932654,1587,Muhammad Qadiri,1,Indian world,,,,
https://www.wikidata.org/wiki/Q6932787,Q6932787,1868,Muhammad Yaqub Nanautawi,1,Indian world,,,,
https://www.wikidata.org/wiki/Q6936683,Q6936683,1685,Munishvara,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7289036,Q7289036,1738,Ramapurathu Warrier,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7359656,Q7359656,1769,Rohal Faqir,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7404601,Q7404601,1574,Salima Sultan Begum,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7429364,Q7429364,1788,Alavi Thangal,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7459282,Q7459282,1835,Seyyed Ahmad Musavi Hindi,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7461291,Q7461291,1685,Shah Kalim Allah Jahanabadi,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7653146,Q7653146,1877,Swami Abhayananda,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7690714,Q7690714,1739,Te-ongsi Sirijunga Xin Thebe,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7800321,Q7800321,1855,Tibbetibaba,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7832835,Q7832835,1883,Trailokyanath Sanyal,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7876386,Q7876386,1867,Ubaidullah Al Ubaidi Suhrawardy,1,Indian world,,,,
https://www.wikidata.org/wiki/Q7918786,Q7918786,1803,Velaiyar,1,Indian world,,,,
https://www.wikidata.org/wiki/Q824771,Q824771,1727,Bernhard Bischopinck,1,Indian world,,,,
https://www.wikidata.org/wiki/Q86063430,Q86063430,1552,Abu al-Sa'adat al-Fakihi,1,Indian world,,,,
https://www.wikidata.org/wiki/Q93267410,Q93267410,1440,Raghunatha Tirtha,1,Indian world,,,,
https://www.wikidata.org/wiki/Q93591073,Q93591073,1854,Munshi Amirullah Tasleem,1,Indian world,,,,
https://www.wikidata.org/wiki/Q41166,Q41166,1702,Jonathan Swift,217,Ireland,,,,
https://www.wikidata.org/wiki/Q213543,Q213543,1771,Rudolf Erich Raspe,101,Ireland,,,,
https://www.wikidata.org/wiki/Q311625,Q311625,1722,Francesco Geminiani,94,Ireland,,,,
https://www.wikidata.org/wiki/Q316367,Q316367,1729,Francis Hutcheson,90,Ireland,,,,
https://www.wikidata.org/wiki/Q120132,Q120132,659,Adomnán,72,Ireland,,,,
https://www.wikidata.org/wiki/Q2609522,Q2609522,858,Sedulius Scottus,70,Ireland,,,,
https://www.wikidata.org/wiki/Q335838,Q335838,1705,Turlough O'Carolan,70,Ireland,,,,
https://www.wikidata.org/wiki/Q718406,Q718406,1768,Tommaso Giordani,61,Ireland,,,,
https://www.wikidata.org/wiki/Q208961,Q208961,519,Brendan the Navigator,60,Ireland,,,,
https://www.wikidata.org/wiki/Q86928,Q86928,1796,Karl Ludwig Giesecke,53,Ireland,,,,
https://www.wikidata.org/wiki/Q4150369,Q4150369,1766,Francis Grose,53,Ireland,,,,
https://www.wikidata.org/wiki/Q4442571,Q4442571,1796,John Stevenson,48,Ireland,,,,
https://www.wikidata.org/wiki/Q901070,Q901070,1768,Richard Kirwan,47,Ireland,,,,
https://www.wikidata.org/wiki/Q1634291,Q1634291,1775,Hugh Douglas Hamilton,47,Ireland,,,,
https://www.wikidata.org/wiki/Q1291915,Q1291915,1739,Richard Pococke,47,Ireland,,,,
https://www.wikidata.org/wiki/Q349778,Q349778,1565,Nicholas Sanders,45,Ireland,,,,
https://www.wikidata.org/wiki/Q1148705,Q1148705,1610,Cyril Tourneur,45,Ireland,,,,
https://www.wikidata.org/wiki/Q2403714,Q2403714,1695,Thomas Southerne,45,Ireland,,,,
https://www.wikidata.org/wiki/Q2096504,Q2096504,1691,William Molyneux,45,Ireland,,,,
https://www.wikidata.org/wiki/Q966920,Q966920,1723,Thomas Roseingrave,43,Ireland,,,,
https://www.wikidata.org/wiki/Q1345535,Q1345535,1656,"Roger Boyle, 1st Earl of Orrery",43,Ireland,,,,
https://www.wikidata.org/wiki/Q964382,Q964382,1777,James Gandon,43,Ireland,,,,
https://www.wikidata.org/wiki/Q5575474,Q5575474,1768,Isaac Bickerstaffe,39,Ireland,,,,
https://www.wikidata.org/wiki/Q2170258,Q2170258,1738,Henry Brooke,39,Ireland,,,,
https://www.wikidata.org/wiki/Q17048572,Q17048572,1736,Matthew Pilkington,39,Ireland,,,,
https://www.wikidata.org/wiki/Q570932,Q570932,1695,Johann Sigismund Kusser,38,Ireland,,,,
https://www.wikidata.org/wiki/Q323450,Q323450,1714,Pietro Castrucci,37,Ireland,,,,
https://www.wikidata.org/wiki/Q15486039,Q15486039,1629,James Ware,36,Ireland,,,,
https://www.wikidata.org/wiki/Q3298537,Q3298537,1795,Mathew Carey,35,Ireland,,,,
https://www.wikidata.org/wiki/Q16858075,Q16858075,1795,James Cavanah Murphy,33,Ireland,,,,
https://www.wikidata.org/wiki/Q1067,Q1067,1300,Dante Alighieri,276,Italy,,,,
https://www.wikidata.org/wiki/Q5592,Q5592,1510,Michelangelo,235,Italy,,,,
https://www.wikidata.org/wiki/Q307,Q307,1599,Galileo Galilei,230,Italy,,,,
https://www.wikidata.org/wiki/Q1401,Q1401,1339,Petrarch,227,Italy,,,,
https://www.wikidata.org/wiki/Q1402,Q1402,1348,Giovanni Boccaccio,218,Italy,,,,
https://www.wikidata.org/wiki/Q1399,Q1399,1504,Niccolò Machiavelli,209,Italy,,,,
https://www.wikidata.org/wiki/Q1541,Q1541,-71,Cicero,205,Italy,,,,
https://www.wikidata.org/wiki/Q9438,Q9438,1260,Thomas Aquinas,202,Italy,,,,
https://www.wikidata.org/wiki/Q5597,Q5597,1518,Raphael,202,Italy,,,,
https://www.wikidata.org/wiki/Q1048,Q1048,-64,Julius Caesar,200,Italy,,,,
https://www.wikidata.org/wiki/Q1398,Q1398,-34,Virgil,192,Italy,,,,
https://www.wikidata.org/wiki/Q40939,Q40939,-489,Aeschylus,188,Italy,,,,
https://www.wikidata.org/wiki/Q2054,Q2054,31,Seneca,184,Italy,,,,
https://www.wikidata.org/wiki/Q128027,Q128027,1546,Giorgio Vasari,183,Italy,,,,
https://www.wikidata.org/wiki/Q102851,Q102851,515,Boethius,175,Italy,,,,
https://www.wikidata.org/wiki/Q6197,Q6197,-29,Horace,174,Italy,,,,
https://www.wikidata.org/wiki/Q48900,Q48900,1509,Ludovico Ariosto,174,Italy,,,,
https://www.wikidata.org/wiki/Q134461,Q134461,72,Josephus,173,Italy,,,,
https://www.wikidata.org/wiki/Q36330,Q36330,1583,Giordano Bruno,173,Italy,,,,
https://www.wikidata.org/wiki/Q168962,Q168962,1579,Torquato Tasso,172,Italy,,,,
https://www.wikidata.org/wiki/Q182046,Q182046,1439,Leon Battista Alberti,171,Italy,,,,
https://www.wikidata.org/wiki/Q43689,Q43689,374,Ambrose,170,Italy,,,,
https://www.wikidata.org/wiki/Q676555,Q676555,1217,Francis of Assisi,168,Italy,,,,
https://www.wikidata.org/wiki/Q82778,Q82778,55,Pliny the Elder,166,Italy,,,,
https://www.wikidata.org/wiki/Q2039,Q2039,-23,Titus Livius,164,Italy,,,,
https://www.wikidata.org/wiki/Q5669,Q5669,1480,Sandro Botticelli,163,Italy,,,,
https://www.wikidata.org/wiki/Q190116,Q190116,1535,Benvenuto Cellini,163,Italy,,,,
https://www.wikidata.org/wiki/Q76738,Q76738,1637,Athanasius Kircher,163,Italy,German world,Germany,Northwestern Europe,Western Europe
https://www.wikidata.org/wiki/Q47160,Q47160,-214,Plautus,162,Italy,,,,
https://www.wikidata.org/wiki/Q26825,Q26825,-448,Herodotos,161,Italy,,,,
https://www.wikidata.org/wiki/Q5586,Q5586,1795,Katsushika Hokusai,142,Japan,,,,
https://www.wikidata.org/wiki/Q5676,Q5676,1679,Matsuo Bashō,111,Japan,,,,
https://www.wikidata.org/wiki/Q272045,Q272045,1789,Kitagawa Utamaro,96,Japan,,,,
https://www.wikidata.org/wiki/Q193344,Q193344,1620,Miyamoto Musashi,88,Japan,,,,
https://www.wikidata.org/wiki/Q81731,Q81731,1005,Murasaki Shikibu,81,Japan,,,,
https://www.wikidata.org/wiki/Q31523,Q31523,1751,Yosa Buson,74,Japan,,,,
https://www.wikidata.org/wiki/Q360978,Q360978,1760,Suzuki Harunobu,70,Japan,,,,
https://www.wikidata.org/wiki/Q231603,Q231603,1001,Sei Shōnagon,70,Japan,,,,
https://www.wikidata.org/wiki/Q714175,Q714175,1769,Ueda Akinari,69,Japan,,,,
https://www.wikidata.org/wiki/Q352561,Q352561,1677,Ihara Saikaku,66,Japan,,,,
https://www.wikidata.org/wiki/Q312709,Q312709,1798,Kobayashi Issa,65,Japan,,,,
https://www.wikidata.org/wiki/Q324986,Q324986,1688,Chikamatsu Monzaemon,65,Japan,,,,
https://www.wikidata.org/wiki/Q952938,Q952938,1693,Ogata Kōrin,62,Japan,,,,
https://www.wikidata.org/wiki/Q177059,Q177059,1721,Hakuin Ekaku,60,Japan,,,,
https://www.wikidata.org/wiki/Q169352,Q169352,1398,Zeami Motokiyo,58,Japan,,,,
https://www.wikidata.org/wiki/Q318064,Q318064,1235,Dōgen,58,Japan,,,,
https://www.wikidata.org/wiki/Q427642,Q427642,1787,Torii Kiyonaga,54,Japan,,,,
https://www.wikidata.org/wiki/Q372772,Q372772,1318,Yoshida Kenkō,53,Japan,,,,
https://www.wikidata.org/wiki/Q746217,Q746217,1653,Hishikawa Moronobu,53,Japan,,,,
https://www.wikidata.org/wiki/Q378425,Q378425,1197,Fujiwara no Teika,52,Japan,,,,
https://www.wikidata.org/wiki/Q311478,Q311478,1257,Nichiren,51,Japan,,,,
https://www.wikidata.org/wiki/Q2661041,Q2661041,1758,Ike no Taiga,51,Japan,,,,
https://www.wikidata.org/wiki/Q1358636,Q1358636,1761,Katsukawa Shunshō,51,Japan,,,,
https://www.wikidata.org/wiki/Q48514,Q48514,1455,Sesshū Tōyō,51,Japan,,,,
https://www.wikidata.org/wiki/Q291329,Q291329,1190,Kamo no Chōmei,49,Japan,,,,
https://www.wikidata.org/wiki/Q239898,Q239898,1011,Izumi Shikibu,48,Japan,,,,
https://www.wikidata.org/wiki/Q405444,Q405444,1768,Maruyama Ōkyo,47,Japan,,,,
https://www.wikidata.org/wiki/Q222227,Q222227,809,Kūkai,47,Japan,,,,
https://www.wikidata.org/wiki/Q938347,Q938347,1796,Santō Kyōden,47,Japan,,,,
https://www.wikidata.org/wiki/Q2972127,Q2972127,1791,Chōbunsai Eishi,47,Japan,,,,
https://www.wikidata.org/wiki/Q37682,Q37682,1432,Sejong the Great,38,Korea,,,,
https://www.wikidata.org/wiki/Q486291,Q486291,1536,Yi Hwang,38,Korea,,,,
https://www.wikidata.org/wiki/Q495720,Q495720,1772,Park Ji-won,34,Korea,,,,
https://www.wikidata.org/wiki/Q256246,Q256246,1797,Jeong Yak-yong,33,Korea,,,,
https://www.wikidata.org/wiki/Q379653,Q379653,1571,Yi I,32,Korea,,,,
https://www.wikidata.org/wiki/Q469450,Q469450,1604,Heo Gyun,30,Korea,,,,
https://www.wikidata.org/wiki/Q487042,Q487042,892,Choe Chiwon,27,Korea,,,,
https://www.wikidata.org/wiki/Q489785,Q489785,1711,Jeong Seon,27,Korea,,,,
https://www.wikidata.org/wiki/Q495636,Q495636,1110,Kim Bu-sik,26,Korea,,,,
https://www.wikidata.org/wiki/Q487191,Q487191,1577,Yu Seong-ryong,26,Korea,,,,
https://www.wikidata.org/wiki/Q484286,Q484286,1241,Il-yeon,25,Korea,,,,
https://www.wikidata.org/wiki/Q704894,Q704894,1193,Jinul,25,Korea,,,,
https://www.wikidata.org/wiki/Q494712,Q494712,1780,Kim Hong-do,25,Korea,,,,
https://www.wikidata.org/wiki/Q496550,Q496550,1470,Kim Si-seup,24,Korea,,,,
https://www.wikidata.org/wiki/Q485009,Q485009,1729,Yeongjo of Joseon,22,Korea,,,,
https://www.wikidata.org/wiki/Q484978,Q484978,1571,Jeong Cheol,21,Korea,,,,
https://www.wikidata.org/wiki/Q497120,Q497120,1322,Yi Je-hyun,20,Korea,,,,
https://www.wikidata.org/wiki/Q841216,Q841216,1555,Hyujeong,20,Korea,,,,
https://www.wikidata.org/wiki/Q485237,Q485237,1748,Gang Se-hwang,20,Korea,,,,
https://www.wikidata.org/wiki/Q624466,Q624466,1090,Uicheon,19,Korea,,,,
https://www.wikidata.org/wiki/Q484262,Q484262,1793,Shin Yun-bok,18,Korea,,,,
https://www.wikidata.org/wiki/Q707608,Q707608,739,Hyecho,18,Korea,,,,
https://www.wikidata.org/wiki/Q495259,Q495259,1716,Yi Ik,18,Korea,,,,
https://www.wikidata.org/wiki/Q379647,Q379647,1642,Song Si-yeol,18,Korea,,,,
https://www.wikidata.org/wiki/Q379655,Q379655,1630,Heo Mok,17,Korea,,,,
https://www.wikidata.org/wiki/Q464485,Q464485,1539,Shin Saimdang,17,Korea,,,,
https://www.wikidata.org/wiki/Q705838,Q705838,1489,Choe Bu,17,Korea,,,,
https://www.wikidata.org/wiki/Q2913717,Q2913717,1203,Yi Kyu-bo,17,Korea,,,,
https://www.wikidata.org/wiki/Q562695,Q562695,1785,Pak Je-ga,17,Korea,,,,
https://www.wikidata.org/wiki/Q470122,Q470122,1452,Shin Suk-ju,17,Korea,,,,
https://www.wikidata.org/wiki/Q8018,Q8018,389,Augustine of Hippo,229,Latin World,,,,
https://www.wikidata.org/wiki/Q7198,Q7198,-7,Ovid,207,Latin World,,,,
https://www.wikidata.org/wiki/Q1541,Q1541,-71,Cicero,205,Latin World,,,,
https://www.wikidata.org/wiki/Q1048,Q1048,-64,Julius Caesar,200,Latin World,,,,
https://www.wikidata.org/wiki/Q1398,Q1398,-34,Virgil,192,Latin World,,,,
https://www.wikidata.org/wiki/Q1430,Q1430,156,Marcus Aurelius,187,Latin World,,,,
https://www.wikidata.org/wiki/Q2054,Q2054,31,Seneca,184,Latin World,,,,
https://www.wikidata.org/wiki/Q102851,Q102851,515,Boethius,175,Latin World,,,,
https://www.wikidata.org/wiki/Q6197,Q6197,-29,Horace,174,Latin World,,,,
https://www.wikidata.org/wiki/Q134461,Q134461,72,Josephus,173,Latin World,,,,
https://www.wikidata.org/wiki/Q43689,Q43689,374,Ambrose,170,Latin World,,,,
https://www.wikidata.org/wiki/Q82778,Q82778,55,Pliny the Elder,166,Latin World,,,,
https://www.wikidata.org/wiki/Q2039,Q2039,-23,Titus Livius,164,Latin World,,,,
https://www.wikidata.org/wiki/Q47160,Q47160,-214,Plautus,162,Latin World,,,,
https://www.wikidata.org/wiki/Q47154,Q47154,-58,Lucretius,160,Latin World,,,,
https://www.wikidata.org/wiki/Q170512,Q170512,160,Apuleius,154,Latin World,,,,
https://www.wikidata.org/wiki/Q8778,Q8778,235,Galen,149,Latin World,,,,
https://www.wikidata.org/wiki/Q163079,Q163079,-53,Catullus,143,Latin World,,,,
https://www.wikidata.org/wiki/Q47163,Q47163,-44,Vitruvius,142,Latin World,,,,
https://www.wikidata.org/wiki/Q47180,Q47180,62,Petronius,142,Latin World,,,,
https://www.wikidata.org/wiki/Q134189,Q134189,240,Plotinus,136,Latin World,,,,
https://www.wikidata.org/wiki/Q7170,Q7170,-50,Sallust,136,Latin World,,,,
https://www.wikidata.org/wiki/Q174929,Q174929,195,Tertullian,135,Latin World,,,,
https://www.wikidata.org/wiki/Q2098,Q2098,75,Martial,133,Latin World,,,,
https://www.wikidata.org/wiki/Q193800,Q193800,90,Juvenal,131,Latin World,,,,
https://www.wikidata.org/wiki/Q10133,Q10133,105,Suetonius,129,Latin World,,,,
https://www.wikidata.org/wiki/Q192365,Q192365,522,Cassiodorus,129,Latin World,,,,
https://www.wikidata.org/wiki/Q59138,Q59138,215,Diogenes Laërtius,128,Latin World,,,,
https://www.wikidata.org/wiki/Q109594,Q109594,-64,Cornelius Nepos,127,Latin World,,,,
https://www.wikidata.org/wiki/Q172198,Q172198,365,Ammianus Marcellinus,127,Latin World,,,,
https://www.wikidata.org/wiki/Q5599,Q5599,1612,Peter Paul Rubens,213,Low countries,,,,
https://www.wikidata.org/wiki/Q5598,Q5598,1641,Rembrandt,209,Low countries,,,,
https://www.wikidata.org/wiki/Q35802,Q35802,1667,Benedictus de Spinoza,186,Low countries,,,,
https://www.wikidata.org/wiki/Q12735,Q12735,1627,John Amos Comenius,166,Low countries,,,,
https://www.wikidata.org/wiki/Q220976,Q220976,1415,Thomas à Kempis,163,Low countries,,,,
https://www.wikidata.org/wiki/Q102272,Q102272,1425,Jan van Eyck,145,Low countries,,,,
https://www.wikidata.org/wiki/Q83155,Q83155,1783,Jacques-Louis David,144,Low countries,France,Western Europe,,
https://www.wikidata.org/wiki/Q167654,Q167654,1626,Frans Hals,135,Low countries,,,,
https://www.wikidata.org/wiki/Q41264,Q41264,1667,Johannes Vermeer,135,Low countries,,,,
https://www.wikidata.org/wiki/Q39599,Q39599,1664,Christiaan Huygens,131,Low countries,,,,
https://www.wikidata.org/wiki/Q315509,Q315509,1586,Philip Sidney,129,Low countries,,,,
https://www.wikidata.org/wiki/Q43270,Q43270,1560,Pieter Brueghel the Elder,128,Low countries,,,,
https://www.wikidata.org/wiki/Q170267,Q170267,1550,Andreas Vesalius,128,Low countries,,,,
https://www.wikidata.org/wiki/Q62530,Q62530,1682,Maria Sibylla Merian,127,Low countries,,,,
https://www.wikidata.org/wiki/Q209050,Q209050,1603,Jan Brueghel the Elder,125,Low countries,,,,
https://www.wikidata.org/wiki/Q232916,Q232916,1562,Abraham Ortelius,125,Low countries,,,,
https://www.wikidata.org/wiki/Q214816,Q214816,1682,Pierre Bayle,125,Low countries,France,Western Europe,,
https://www.wikidata.org/wiki/Q270658,Q270658,1628,Jacob Jordaens,122,Low countries,,,,
https://www.wikidata.org/wiki/Q335022,Q335022,1645,David Teniers the Younger,122,Low countries,,,,
https://www.wikidata.org/wiki/Q315871,Q315871,1582,Justus Lipsius,122,Low countries,,,,
https://www.wikidata.org/wiki/Q68631,Q68631,1425,Rogier van der Weyden,120,Low countries,,,,
https://www.wikidata.org/wiki/Q205863,Q205863,1661,Jan Steen,118,Low countries,,,,
https://www.wikidata.org/wiki/Q130531,Q130531,1485,Hieronymus Bosch,117,Low countries,,,,
https://www.wikidata.org/wiki/Q352438,Q352438,1645,Adriaen van Ostade,116,Low countries,,,,
https://www.wikidata.org/wiki/Q106851,Q106851,1470,Hans Memling,116,Low countries,,,,
https://www.wikidata.org/wiki/Q165367,Q165367,1593,Hendrik Goltzius,112,Low countries,,,,
https://www.wikidata.org/wiki/Q335927,Q335927,1648,Gerrit Dou,112,Low countries,,,,
https://www.wikidata.org/wiki/Q4302,Q4302,1170,Chrétien de Troyes,111,Low countries,France,Western Europe,,
https://www.wikidata.org/wiki/Q315163,Q315163,1575,Joseph Justus Scaliger,110,Low countries,,,,
https://www.wikidata.org/wiki/Q314548,Q314548,1627,Gerard van Honthorst,110,Low countries,,,,
https://www.wikidata.org/wiki/Q8018,Q8018,389,Augustine of Hippo,229,mediterranean World,,,,
https://www.wikidata.org/wiki/Q859,Q859,-391,Plato,226,mediterranean World,,,,
https://www.wikidata.org/wiki/Q868,Q868,-348,Aristotle,212,mediterranean World,,,,
https://www.wikidata.org/wiki/Q7198,Q7198,-7,Ovid,207,mediterranean World,,,,
https://www.wikidata.org/wiki/Q1541,Q1541,-71,Cicero,205,mediterranean World,,,,
https://www.wikidata.org/wiki/Q1048,Q1048,-64,Julius Caesar,200,mediterranean World,,,,
https://www.wikidata.org/wiki/Q1398,Q1398,-34,Virgil,192,mediterranean World,,,,
https://www.wikidata.org/wiki/Q40939,Q40939,-489,Aeschylus,188,mediterranean World,,,,
https://www.wikidata.org/wiki/Q1430,Q1430,156,Marcus Aurelius,187,mediterranean World,,,,
https://www.wikidata.org/wiki/Q43353,Q43353,-410,Aristophanes,184,mediterranean World,,,,
https://www.wikidata.org/wiki/Q2054,Q2054,31,Seneca,184,mediterranean World,,,,
https://www.wikidata.org/wiki/Q7235,Q7235,-460,Sophocles,182,mediterranean World,,,,
https://www.wikidata.org/wiki/Q48305,Q48305,-445,Euripides,177,mediterranean World,,,,
https://www.wikidata.org/wiki/Q102851,Q102851,515,Boethius,175,mediterranean World,,,,
https://www.wikidata.org/wiki/Q6197,Q6197,-29,Horace,174,mediterranean World,,,,
https://www.wikidata.org/wiki/Q134461,Q134461,72,Josephus,173,mediterranean World,,,,
https://www.wikidata.org/wiki/Q43689,Q43689,374,Ambrose,170,mediterranean World,,,,
https://www.wikidata.org/wiki/Q43423,Q43423,-584,Aesop,169,mediterranean World,,,,
https://www.wikidata.org/wiki/Q82778,Q82778,55,Pliny the Elder,166,mediterranean World,,,,
https://www.wikidata.org/wiki/Q2039,Q2039,-23,Titus Livius,164,mediterranean World,,,,
https://www.wikidata.org/wiki/Q47160,Q47160,-214,Plautus,162,mediterranean World,,,,
https://www.wikidata.org/wiki/Q26825,Q26825,-448,Herodotos,161,mediterranean World,,,,
https://www.wikidata.org/wiki/Q47154,Q47154,-58,Lucretius,160,mediterranean World,,,,
https://www.wikidata.org/wiki/Q41523,Q41523,75,Plutarch,157,mediterranean World,,,,
https://www.wikidata.org/wiki/Q913,Q913,-433,Socrates,156,mediterranean World,,,,
https://www.wikidata.org/wiki/Q170512,Q170512,160,Apuleius,154,mediterranean World,,,,
https://www.wikidata.org/wiki/Q34943,Q34943,135,Ptolemy,154,mediterranean World,,,,
https://www.wikidata.org/wiki/Q43706,Q43706,384,John Chrysostom,153,mediterranean World,,,,
https://www.wikidata.org/wiki/Q172048,Q172048,-158,Terence,151,mediterranean World,,,,
https://www.wikidata.org/wiki/Q8778,Q8778,235,Galen,149,mediterranean World,,,,
https://www.wikidata.org/wiki/Q8018,Q8018,389,Augustine of Hippo,229,Muslim world,,,,
https://www.wikidata.org/wiki/Q170512,Q170512,160,Apuleius,154,Muslim world,,,,
https://www.wikidata.org/wiki/Q34943,Q34943,135,Ptolemy,154,Muslim world,,,,
https://www.wikidata.org/wiki/Q39837,Q39837,1161,Averroes,149,Muslim world,,,,
https://www.wikidata.org/wiki/Q8011,Q8011,1015,Avicenna,147,Muslim world,,,,
https://www.wikidata.org/wiki/Q170472,Q170472,220,Origen,147,Muslim world,,,,
https://www.wikidata.org/wiki/Q35900,Q35900,1083,Omar Khayyám,144,Muslim world,,,,
https://www.wikidata.org/wiki/Q142999,Q142999,310,Eusebius of Caesarea,143,Muslim world,,,,
https://www.wikidata.org/wiki/Q44024,Q44024,331,Athanasios of Alexandria,139,Muslim world,,,,
https://www.wikidata.org/wiki/Q127398,Q127398,1173,Moshe ben Maimon,135,Muslim world,,,,
https://www.wikidata.org/wiki/Q189597,Q189597,21,Philo of Alexandria,134,Muslim world,,,,
https://www.wikidata.org/wiki/Q33941,Q33941,363,Julian,125,Muslim world,,,,
https://www.wikidata.org/wiki/Q310916,Q310916,280,Iamblichus,116,Muslim world,,,,
https://www.wikidata.org/wiki/Q313934,Q313934,405,Macrobius,115,Muslim world,,,,
https://www.wikidata.org/wiki/Q9546,Q9546,1093,Al-Ghazali,112,Muslim world,,,,
https://www.wikidata.org/wiki/Q236594,Q236594,235,Sextus Empiricus,110,Muslim world,,,,
https://www.wikidata.org/wiki/Q192417,Q192417,-264,Callimachus,106,Muslim world,,,,
https://www.wikidata.org/wiki/Q192638,Q192638,-259,Apollonius of Rhodes,106,Muslim world,,,,
https://www.wikidata.org/wiki/Q239355,Q239355,1056,Solomon ibn Gabirol,104,Muslim world,,,,
https://www.wikidata.org/wiki/Q270670,Q270670,1127,Abraham ibn Ezra,104,Muslim world,,,,
https://www.wikidata.org/wiki/Q9294,Q9294,1367,Ibn Khaldun,100,Muslim world,,,,
https://www.wikidata.org/wiki/Q160460,Q160460,905,Al-Farabi,100,Muslim world,,,,
https://www.wikidata.org/wiki/Q348408,Q348408,395,Martianus Capella,100,Muslim world,,,,
https://www.wikidata.org/wiki/Q43182,Q43182,-240,Eratosthenes,99,Muslim world,,,,
https://www.wikidata.org/wiki/Q275606,Q275606,355,Aurelius Victor,99,Muslim world,,,,
https://www.wikidata.org/wiki/Q46420,Q46420,1200,Ibn Arabi,98,Muslim world,,,,
https://www.wikidata.org/wiki/Q180109,Q180109,-226,Apollonius of Perga,96,Muslim world,,,,
https://www.wikidata.org/wiki/Q299200,Q299200,1110,Judah Halevi,95,Muslim world,,,,
https://www.wikidata.org/wiki/Q6240,Q6240,1360,Hafez,95,Muslim world,,,,
https://www.wikidata.org/wiki/Q342416,Q342416,290,Arnobius,94,Muslim world,,,,
https://www.wikidata.org/wiki/Q5598,Q5598,1641,Rembrandt,209,Netherlands,,,,
https://www.wikidata.org/wiki/Q35802,Q35802,1667,Benedictus de Spinoza,186,Netherlands,,,,
https://www.wikidata.org/wiki/Q12735,Q12735,1627,John Amos Comenius,166,Netherlands,,,,
https://www.wikidata.org/wiki/Q220976,Q220976,1415,Thomas à Kempis,163,Netherlands,,,,
https://www.wikidata.org/wiki/Q167654,Q167654,1626,Frans Hals,135,Netherlands,,,,
https://www.wikidata.org/wiki/Q41264,Q41264,1667,Johannes Vermeer,135,Netherlands,,,,
https://www.wikidata.org/wiki/Q39599,Q39599,1664,Christiaan Huygens,131,Netherlands,,,,
https://www.wikidata.org/wiki/Q315509,Q315509,1586,Philip Sidney,129,Netherlands,British Islands,Western Europe,Northwestern Europe,
https://www.wikidata.org/wiki/Q62530,Q62530,1682,Maria Sibylla Merian,127,Netherlands,,,,
https://www.wikidata.org/wiki/Q214816,Q214816,1682,Pierre Bayle,125,Netherlands,France,Western Europe,,
https://www.wikidata.org/wiki/Q205863,Q205863,1661,Jan Steen,118,Netherlands,,,,
https://www.wikidata.org/wiki/Q130531,Q130531,1485,Hieronymus Bosch,117,Netherlands,,,,
https://www.wikidata.org/wiki/Q352438,Q352438,1645,Adriaen van Ostade,116,Netherlands,,,,
https://www.wikidata.org/wiki/Q165367,Q165367,1593,Hendrik Goltzius,112,Netherlands,,,,
https://www.wikidata.org/wiki/Q335927,Q335927,1648,Gerrit Dou,112,Netherlands,,,,
https://www.wikidata.org/wiki/Q315163,Q315163,1575,Joseph Justus Scaliger,110,Netherlands,,,,
https://www.wikidata.org/wiki/Q314548,Q314548,1627,Gerard van Honthorst,110,Netherlands,,,,
https://www.wikidata.org/wiki/Q711737,Q711737,1657,Nicolaes Pieterszoon Berchem,109,Netherlands,,,,
https://www.wikidata.org/wiki/Q206173,Q206173,1583,Karel van Mander the Elder,108,Netherlands,,,,
https://www.wikidata.org/wiki/Q520327,Q520327,1606,Willem Blaeu,108,Netherlands,,,,
https://www.wikidata.org/wiki/Q313093,Q313093,1703,Herman Boerhaave,107,Netherlands,,,,
https://www.wikidata.org/wiki/Q320980,Q320980,1529,Lucas van Leyden,106,Netherlands,,,,
https://www.wikidata.org/wiki/Q315996,Q315996,1631,Jan van Goyen,105,Netherlands,,,,
https://www.wikidata.org/wiki/Q454671,Q454671,1654,Philips Wouwerman,105,Netherlands,,,,
https://www.wikidata.org/wiki/Q329811,Q329811,1600,Abraham Bloemaert,104,Netherlands,,,,
https://www.wikidata.org/wiki/Q213612,Q213612,1663,Jacob van Ruisdael,103,Netherlands,,,,
https://www.wikidata.org/wiki/Q346808,Q346808,1652,Gerard ter Borch,102,Netherlands,,,,
https://www.wikidata.org/wiki/Q559929,Q559929,1708,Bernard Picart,100,Netherlands,,,,
https://www.wikidata.org/wiki/Q43522,Q43522,1667,Antoni van Leeuwenhoek,99,Netherlands,,,,
